date,ret_sc20,nav_sc20,tpy_sc20,ret_N4,nav_N4,tpy_N4,ret_X4,nav_X4,tpy_X4
1997-04-14,-0.0020964012,3432.7279892386,35.2291000000,-0.0020964012,2488.1452520907,35.2291000000,-0.0020964012,2768.8243288987,35.2291000000
1997-04-15,-0.0010489257,3429.1273126658,35.2291000000,-0.0010489257,2485.5353726167,35.2291000000,-0.0010489257,2765.9200379306,35.2291000000
1997-04-16,-0.0045233460,3413.6161834671,35.2291000000,-0.0045233460,2474.2924362142,35.2291000000,-0.0045233460,2753.4088246831,35.2291000000
1997-04-17,-0.0001607941,3413.0672942842,35.2291000000,-0.0001607941,2473.8945847041,35.2291000000,-0.0001607941,2752.9660929175,35.2291000000
1997-04-18,0.0010296056,3416.5814074564,35.2291000000,0.0010296056,2476.4417204026,35.2291000000,0.0010296056,2755.8005622015,35.2291000000
1997-04-21,0.0002926705,3417.5813400161,35.2291000000,0.0002926705,2477.1665018180,35.2291000000,0.0002926705,2756.6071037064,35.2291000000
1997-04-22,-0.0000468888,3417.4210938335,35.2291000000,-0.0000468888,2477.0503505297,35.2291000000,-0.0000468888,2756.4778497922,35.2291000000
1997-04-23,-0.0013551566,3412.7899531194,35.2291000000,-0.0013551566,2473.6935594249,35.2291000000,-0.0013551566,2752.7423906705,35.2291000000
1997-04-24,0.0006366823,3414.9628161499,35.2291000000,0.0006366823,2475.2685163833,35.2291000000,0.0006366823,2754.4950130866,35.2291000000
1997-04-25,0.0003506108,3416.1601389351,35.2291000000,0.0003506108,2476.1363722147,35.2291000000,0.0003506108,2755.4607687385,35.2291000000
1997-04-28,0.0000080267,3416.1875595241,35.2291000000,0.0000080267,2476.1562474884,35.2291000000,0.0000080267,2755.4828860733,35.2291000000
1997-04-29,-0.0025125139,3407.6043408020,35.2291000000,-0.0025125139,2469.9348705025,35.2291000000,-0.0025125139,2748.5596970258,35.2291000000
1997-04-30,0.0018517191,3413.9142668386,35.2291000000,0.0018517191,2474.5084960733,35.2291000000,0.0018517191,2753.6492575090,35.2291000000
1997-05-01,-0.0009132409,3410.7965406615,35.2291000000,-0.0009132409,2472.2486736786,35.2291000000,-0.0009132409,2751.1345123509,35.2291000000
1997-05-02,0.0004082805,3412.1891024420,35.2291000000,0.0004082805,2473.2580446493,35.2291000000,0.0004082805,2752.2577469764,35.2291000000
1997-05-05,0.0001511910,3412.7049948571,35.2291000000,0.0001511910,2473.6319791023,35.2291000000,0.0001511910,2752.6738636843,35.2291000000
1997-05-06,0.0044930201,3428.0383469810,35.2291000000,0.0044930201,2484.7460572947,35.2291000000,0.0044930201,2765.0416826718,35.2291000000
1997-05-07,-0.0067193962,3405.0039991686,35.2291000000,-0.0067193962,2468.0500641009,35.2291000000,-0.0067193962,2746.4622721204,35.2291000000
1997-05-08,0.0047210308,3421.0791278493,35.2291000000,0.0047210308,2479.7018044162,35.2291000000,0.0047210308,2759.4284050388,35.2291000000
1997-05-09,0.0049219461,3437.9174948502,35.2291000000,0.0049219461,2491.9067629908,35.2291000000,0.0049219461,2773.0101628586,35.2291000000
1997-05-12,0.0049287350,3454.8620792358,35.2291000000,0.0049287350,2504.1887111439,35.2291000000,0.0049287350,2786.6775951856,35.2291000000
1997-05-13,-0.0033543689,3443.2731973473,35.2291000000,-0.0033543689,2495.7887384288,35.2291000000,-0.0033543689,2777.3300505453,35.2291000000
1997-05-14,0.0034253488,3455.0676089582,35.2291000000,0.0034253488,2504.3376853138,35.2291000000,0.0034253488,2786.8433746174,35.2291000000
1997-05-15,-0.0009809303,3451.6784285548,35.2291000000,-0.0009809303,2501.8811046714,35.2291000000,-0.0009809303,2784.1096755929,35.2291000000
1997-05-16,-0.0012254476,3447.4485773401,35.2291000000,-0.0012254476,2498.8151803541,35.2291000000,-0.0012254476,2780.6978949368,35.2291000000
1997-05-19,-0.0048538947,3430.7150247899,35.2291000000,-0.0048538947,2486.6861944692,35.2291000000,-0.0048538947,2767.2006800235,35.2291000000
1997-05-20,-0.0009175335,3427.5672289952,35.2291000000,-0.0009175335,2484.4045767046,35.2291000000,-0.0009175335,2764.6616808351,35.2291000000
1997-05-21,-0.0001932364,3426.9048983087,35.2291000000,-0.0001932364,2483.9244993556,35.2291000000,-0.0001932364,2764.1274476176,35.2291000000
1997-05-22,0.0009689174,3430.2252860852,35.2291000000,0.0009689174,2486.3312170178,35.2291000000,0.0009689174,2766.8056587912,35.2291000000
1997-05-23,-0.0014725187,3425.1742152862,35.2291000000,-0.0014725187,2482.6700478643,35.2291000000,-0.0014725187,2762.7314857839,35.2291000000
1997-05-27,0.0025154628,3433.7901135074,35.2291000000,0.0025154628,2488.9151119413,35.2291000000,0.0025154628,2769.6810339814,35.2291000000
1997-05-28,0.0015582895,3439.1409525486,35.2291000000,0.0015582895,2492.7935621991,35.2291000000,0.0015582895,2773.9969988245,35.2291000000
1997-05-29,0.0013618473,3443.8245374758,35.2291000000,0.0013618473,2496.1883664586,35.2291000000,0.0013618473,2777.7747592335,35.2291000000
1997-05-30,0.0001679421,3444.4029004677,35.2291000000,0.0001679421,2496.6075814784,35.2291000000,0.0001679421,2778.2412644527,35.2291000000
1997-06-02,-0.0008582957,3441.4465844355,35.2291000000,-0.0008582957,2494.4647540472,35.2291000000,-0.0008582957,2775.8567120560,35.2291000000
1997-06-03,0.0010961444,3445.2189067901,35.2291000000,0.0010961444,2497.1990475844,35.2291000000,0.0010961444,2778.8994518083,35.2291000000
1997-06-04,-0.0015913008,3439.7365272568,35.2291000000,-0.0015913008,2493.2252527925,35.2291000000,-0.0015913008,2774.4773869434,35.2291000000
1997-06-05,-0.0019730110,3432.9498892039,35.2291000000,-0.0019730110,2488.3060919088,35.2291000000,-0.0019730110,2769.0033125014,35.2291000000
1997-06-06,0.0100237602,3467.3609555899,35.2291000000,0.0100237602,2513.2482754188,35.2291000000,0.0100237602,2796.7591376328,35.2291000000
1997-06-09,-0.0028103538,3457.6164446475,35.2291000000,-0.0028103538,2506.1851586466,35.2291000000,-0.0028103538,2788.8992550393,35.2291000000
1997-06-10,-0.0002289486,3456.8248281613,35.2291000000,-0.0002289486,2505.6113710329,35.2291000000,-0.0002289486,2788.2607404257,35.2291000000
1997-06-11,0.0003093463,3457.8941840781,35.2291000000,0.0003093463,2506.3864726009,35.2291000000,0.0003093463,2789.1232785259,35.2291000000
1997-06-12,0.0010215524,3461.4266041930,35.2291000000,0.0010215524,2508.9468777262,35.2291000000,0.0010215524,2791.9725141149,35.2291000000
1997-06-13,0.0016234664,3467.0461140791,35.2291000000,0.0016234664,2513.0200687527,35.2291000000,0.0016234664,2796.5051877604,35.2291000000
1997-06-16,0.0015253835,3472.3346891026,35.2291000000,0.0015253835,2516.8533881641,35.2291000000,0.0015253835,2800.7709307019,35.2291000000
1997-06-17,-0.0003934865,3470.9683723692,35.2291000000,-0.0003934865,2515.8630403988,35.2291000000,-0.0003934865,2799.6688652239,35.2291000000
1997-06-18,0.0027268458,3480.4331678221,35.2291000000,0.0027268458,2522.7234109093,35.2291000000,0.0027268458,2807.3031304497,35.2291000000
1997-06-19,0.0353805617,3603.5728481681,35.2291000000,0.0316234636,2602.5006628785,35.2291000000,0.0320823610,2897.3680428327,35.2291000000
1997-06-20,0.0002039802,3604.3079058230,35.2291000000,-0.0003762533,2601.5214634013,35.2291000000,-0.0005559812,2895.7571606790,35.2291000000
1997-06-23,-0.0373927145,3469.5330491775,35.2291000000,-0.0358366614,2508.2916195760,35.2291000000,-0.0365921878,2789.7950708908,35.2291000000
1997-06-24,0.0463652129,3630.3986875858,35.2291000000,0.0439511807,2618.5339978216,35.2291000000,0.0449891974,2915.3057120860,35.2291000000
1997-06-25,-0.0182085123,3564.2945283775,35.2291000000,-0.0165846984,2575.1064012778,35.2291000000,-0.0167675583,2866.4231536288,35.2291000000
1997-06-26,-0.0283246916,3463.3369850688,35.2291000000,-0.0264332388,2507.0379988193,35.2291000000,-0.0268752241,2789.3873889588,35.2291000000
1997-06-27,0.0047592431,3479.8198476413,35.2291000000,0.0038423297,2516.6708652719,35.2291000000,0.0037486691,2799.8438792360,35.2291000000
1997-06-30,0.0035007634,3492.0018737403,35.2291000000,0.0017305629,2521.0261225813,35.2291000000,0.0017270680,2804.6793999178,35.2291000000
1997-07-01,-0.0076810760,3465.1795418784,35.2291000000,-0.0078035611,2501.3531411424,35.2291000000,-0.0082414823,2781.5646843148,35.2291000000
1997-07-02,0.0421416969,3611.2080879699,35.2291000000,0.0376480585,2595.5242305910,35.2291000000,0.0381682215,2887.7320612320,35.2291000000
1997-07-03,0.0347897548,3736.8411317912,35.2291000000,0.0320695514,2678.7615283136,35.2291000000,0.0324095378,2981.3221225002,35.2291000000
1997-07-07,-0.0035841390,3723.4477739007,35.2291000000,-0.0114414466,2648.1126212913,35.2291000000,-0.0128445985,2943.0282369528,35.2291000000
1997-07-08,0.0331240828,3846.7835661747,35.2291000000,0.0300423998,2727.6682794434,35.2291000000,0.0305957075,3033.0722680839,35.2291000000
1997-07-09,0.0027364121,3857.3099513492,35.2291000000,0.0011957500,2730.9298887200,35.2291000000,0.0009513417,3035.9577562097,35.2291000000
1997-07-10,0.0138465940,3910.7205562895,35.2291000000,0.0151510568,2772.3063625975,35.2291000000,0.0157382595,3083.7384473529,35.2291000000
1997-07-11,0.0303703898,4029.4906640767,35.2291000000,0.0284635933,2851.2161634807,35.2291000000,0.0289779711,3173.0989308896,35.2291000000
1997-07-14,0.0504727518,4232.8701464375,35.2291000000,0.0473126688,2986.1148095464,35.2291000000,0.0483964614,3326.6656907515,35.2291000000
1997-07-15,0.0404286845,4403.9995179423,35.2291000000,0.0360341058,3093.7167864714,35.2291000000,0.0365810771,3448.3587049510,35.2291000000
1997-07-16,0.0943486313,4819.5108446169,35.2291000000,0.0871766246,3363.4165734285,35.2291000000,0.0886842133,3754.1736837369,35.2291000000
1997-07-17,-0.0290983861,4679.2708572311,35.2291000000,-0.0273507225,3271.4247001334,35.2291000000,-0.0279290251,3649.3232726267,35.2291000000
1997-07-18,-0.0458566594,4464.6951271987,35.2291000000,-0.0394831877,3142.2584245750,35.2291000000,-0.0398232155,3503.9954855859,35.2291000000
1997-07-21,-0.0252965240,4351.7538595898,35.2291000000,-0.0205396071,3077.7176710630,35.2291000000,-0.0205088822,3432.1324549593,35.2291000000
1997-07-22,0.0689995522,4652.0229270167,35.2291000000,0.0618615668,3268.1101082658,35.2291000000,0.0624700081,3646.5377971579,35.2291000000
1997-07-23,0.0069979142,4684.5773840857,35.2291000000,0.0054265740,3285.8447496700,35.2291000000,0.0053661566,3666.1056900451,35.2291000000
1997-07-24,-0.0003633199,4682.8753837150,35.2291000000,-0.0017827938,3279.9867658998,35.2291000000,-0.0019730455,3658.8722965414,35.2291000000
1997-07-25,0.0020011864,4692.2466901267,35.2291000000,0.0035676742,3291.6886902104,35.2291000000,0.0039092986,3673.1759208720,35.2291000000
1997-07-28,-0.0127617123,4632.3655878239,35.2291000000,-0.0114568108,3253.9764356560,35.2291000000,-0.0117154205,3630.1431202889,35.2291000000
1997-07-29,0.0245004409,4745.8605869548,35.2291000000,0.0235446356,3330.5901250297,35.2291000000,0.0239580864,3717.1144027680,35.2291000000
1997-07-30,0.0372593007,4922.6880335901,35.2291000000,0.0334955067,3442.1499288367,35.2291000000,0.0338784797,3843.0445877688,35.2291000000
1997-07-31,0.0136943025,4990.1008126266,35.2291000000,0.0122151266,3484.1962260358,35.2291000000,0.0122994118,3890.3117758020,35.2291000000
1997-08-01,-0.0088476131,4945.9503314671,35.2291000000,-0.0074805272,3458.1326013304,35.2291000000,-0.0070283763,3862.9692007004,35.2291000000
1997-08-04,0.0223440123,5056.4627063735,35.2291000000,0.0200840041,3527.5857507650,35.2291000000,0.0204716791,3942.0506665813,35.2291000000
1997-08-05,0.0344834179,5230.8268227579,35.2291000000,0.0315772988,3638.9773800940,35.2291000000,0.0321962527,4068.9699261041,35.2291000000
1997-08-06,0.0152728955,5310.7166942287,35.2291000000,0.0114077858,3680.4900547326,35.2291000000,0.0112600803,4114.7868541472,35.2291000000
1997-08-07,-0.0161659647,5224.8638355758,35.2291000000,-0.0147257109,3626.2922220486,35.2291000000,-0.0149042218,4053.4591580279,35.2291000000
1997-08-08,-0.0623373883,4899.1594697978,35.2291000000,-0.0552711971,3425.8627099382,35.2291000000,-0.0556757593,3827.7797417664,35.2291000000
1997-08-11,-0.0228622631,4787.1535968090,35.2291000000,-0.0184799634,3362.5528924034,35.2291000000,-0.0185277544,3756.8595787749,35.2291000000
1997-08-12,-0.0244281622,4670.2122323245,35.2291000000,-0.0216951373,3289.6018456923,35.2291000000,-0.0219633323,3674.3464232889,35.2291000000
1997-08-13,0.0178423015,4753.5395670514,35.2291000000,0.0169452562,3345.3449918011,35.2291000000,0.0172694237,3737.8002683955,35.2291000000
1997-08-14,0.0097264574,4799.7746669879,35.2291000000,0.0076794640,3371.0354481934,35.2291000000,0.0074097750,3765.4965275311,35.2291000000
1997-08-15,-0.0615425581,4504.3842555852,35.2291000000,-0.0591640739,3171.5912577414,35.2291000000,-0.0606048980,3537.2889944695,35.2291000000
1997-08-18,0.0213967339,4600.7633666646,35.2291000000,0.0210154579,3238.2437003953,35.2291000000,0.0214542826,3613.1789920837,35.2291000000
1997-08-19,0.0686836604,4916.7606353716,35.2291000000,0.0611523375,3436.2698719987,35.2291000000,0.0620135269,3837.2449645276,35.2291000000
1997-08-20,0.0612075148,5217.7033345764,35.2291000000,0.0568222751,3631.5265441001,35.2291000000,0.0580770351,4060.1007749647,35.2291000000
1997-08-21,-0.0516257982,4948.3352350086,35.2291000000,-0.0474804742,3459.0999416473,35.2291000000,-0.0482157880,3864.3398169001,35.2291000000
1997-08-22,-0.0250870825,4824.1959407966,35.2291000000,-0.0225567603,3381.0738535535,35.2291000000,-0.0227156302,3776.5589027820,35.2291000000
1997-08-25,0.0058450836,4852.3937694384,35.2291000000,0.0053897731,3399.2970743210,35.2291000000,0.0054882532,3797.2856142082,35.2291000000
1997-08-26,-0.0000131776,4852.3298264659,35.2291000000,0.0032144895,3410.2240792414,35.2291000000,0.0036354537,3811.0904703686,35.2291000000
1997-08-27,-0.0000131776,4852.2658843360,35.2291000000,-0.0000785834,3409.9560922721,35.2291000000,-0.0000960676,3810.7243479052,35.2291000000
1997-08-28,-0.0000131776,4852.2019430487,35.2291000000,0.0001631990,3410.5125935632,35.2291000000,-0.0001078224,3810.3134663700,35.2291000000
1997-08-29,-0.0016372805,4844.2575274028,35.2291000000,-0.0016372805,3404.9286277830,35.2291000000,-0.0016372805,3804.0749144150,35.2291000000
1997-09-02,0.0010415726,4849.3031731737,35.2291000000,0.0010415726,3408.4751080504,35.2291000000,0.0010415726,3808.0371345066,35.2291000000
1997-09-03,-0.0041586423,4829.1366560457,35.2291000000,-0.0041586423,3394.3004794094,35.2291000000,-0.0041586423,3792.2008703352,35.2291000000
1997-09-04,-0.0007428356,4825.5494015637,35.2291000000,-0.0007428356,3391.7790722770,35.2291000000,-0.0007428356,3789.3838886390,35.2291000000
1997-09-05,-0.0026914927,4812.5614707232,35.2291000000,-0.0026914927,3382.6501237675,35.2291000000,-0.0026914927,3779.1847896809,35.2291000000
1997-09-08,0.0026465201,4825.2980113291,35.2291000000,0.0026465201,3391.6023752699,35.2291000000,0.0026465201,3789.1864781422,35.2291000000
1997-09-09,-0.0017805701,4816.7062299215,35.2291000000,-0.0017805701,3385.5633894578,35.2291000000,-0.0017805701,3782.4395659605,35.2291000000
1997-09-10,-0.0017928005,4808.0708365721,35.2291000000,-0.0017928005,3379.4937497119,35.2291000000,-0.0017928005,3775.6584064060,35.2291000000
1997-09-11,-0.0010898954,4802.8305420794,35.2291000000,-0.0010898954,3375.8104548757,35.2291000000,-0.0010898954,3771.5433335158,35.2291000000
1997-09-12,0.0086795619,4844.5170068301,35.2291000000,0.0086795619,3405.1110105167,35.2291000000,0.0086795619,3804.2786771535,35.2291000000
1997-09-15,0.0006903553,4847.8614447851,35.2291000000,0.0006903553,3407.4617469241,35.2291000000,0.0006903553,3806.9049810723,35.2291000000
1997-09-16,0.0957350743,5311.9718202426,35.2291000000,0.0870306098,3704.0152204689,35.2291000000,0.0880394644,4142.0628565405,35.2291000000
1997-09-17,-0.0071112134,5274.1972551141,35.2291000000,-0.0078848228,3674.8097169698,35.2291000000,-0.0082769557,4107.7791859139,35.2291000000
1997-09-18,0.0086384087,5319.7579268114,35.2291000000,0.0084715778,3705.9411534882,35.2291000000,0.0087263456,4143.6250867814,35.2291000000
1997-09-19,0.0276077573,5466.6245127913,35.2291000000,0.0257764421,3801.4671311042,35.2291000000,0.0262513336,4252.4007713032,35.2291000000
1997-09-22,0.0241643191,5598.7217718380,35.2291000000,0.0221887075,3885.8167732278,35.2291000000,0.0225091637,4348.1187564636,35.2291000000
1997-09-23,0.0180254570,5699.6412905018,35.2291000000,0.0165521645,3950.1354515032,35.2291000000,0.0169599930,4421.8628201303,35.2291000000
1997-09-24,-0.0227799916,5569.8035095159,35.2291000000,-0.0205641689,3868.9041990642,35.2291000000,-0.0211165701,4328.4882437479,35.2291000000
1997-09-25,-0.0255592029,5427.4437713470,35.2291000000,-0.0225978781,3781.4751737752,35.2291000000,-0.0226680295,4230.3699446326,35.2291000000
1997-09-26,0.0111586296,5488.0066062692,35.2291000000,0.0116381160,3825.4844206261,35.2291000000,0.0119299792,4280.8381701048,35.2291000000
1997-09-29,0.0328101321,5668.0688280436,35.2291000000,0.0314677192,3945.8636900707,35.2291000000,0.0322956211,4419.0904974650,35.2291000000
1997-09-30,-0.0243585598,5530.0028346509,35.2291000000,-0.0214272758,3861.3145804831,35.2291000000,-0.0216631640,4323.3590151469,35.2291000000
1997-10-01,0.0212644585,5647.5953503958,35.2291000000,0.0243428567,3955.3100081484,35.2291000000,0.0251430918,4432.0616277580,35.2291000000
1997-10-02,0.0274197726,5802.4511307983,35.2291000000,0.0221980341,4043.1101145781,35.2291000000,0.0221795405,4530.3627180679,35.2291000000
1997-10-03,0.0337450883,5998.2553563093,35.2291000000,0.0307829448,4167.5689500310,35.2291000000,0.0313076627,4672.1977857852,35.2291000000
1997-10-06,0.0184172993,6108.7270206331,35.2291000000,0.0187909202,4245.8814057718,35.2291000000,0.0192798264,4762.2769478009,35.2291000000
1997-10-07,0.0374732887,6337.6411116184,35.2291000000,0.0329161197,4385.6393462062,35.2291000000,0.0332551534,4920.6471980413,35.2291000000
1997-10-08,0.0050038301,6369.3535908124,35.2291000000,0.0054579546,4409.5759666011,35.2291000000,0.0060912574,4950.6201268827,35.2291000000
1997-10-09,0.0104742288,6436.0676573161,35.2291000000,0.0108682839,4457.5004900019,35.2291000000,0.0112576783,5006.3526156778,35.2291000000
1997-10-10,-0.0253555193,6272.8778194170,35.2291000000,-0.0268417294,4337.8534679332,35.2291000000,-0.0276119883,4868.1172660067,35.2291000000
1997-10-13,0.0076765942,6321.0321568041,35.2291000000,0.0076495275,4371.0359973789,35.2291000000,0.0078636252,4906.3983155525,35.2291000000
1997-10-14,-0.0213805995,6185.8847000226,35.2291000000,-0.0206288697,4280.8664655200,35.2291000000,-0.0214143250,4801.3311076745,35.2291000000
1997-10-15,-0.0280603776,6012.3064393255,35.2291000000,-0.0274457532,4163.3748608173,35.2291000000,-0.0280906375,4666.4586558770,35.2291000000
1997-10-16,-0.0597610398,5653.0047549294,35.2291000000,-0.0543050801,3937.2824553458,35.2291000000,-0.0552821176,4408.4869395265,35.2291000000
1997-10-17,-0.0912371346,5137.2407992655,35.2291000000,-0.0859780697,3598.7625099243,35.2291000000,-0.0877459855,4021.6599083632,35.2291000000
1997-10-20,0.0490124547,5389.0295810096,35.2291000000,0.0453130694,3761.8334853034,35.2291000000,0.0461478758,4207.2509704942,35.2291000000
1997-10-21,-0.0000131776,5388.9585664574,35.2291000000,-0.0010726161,3757.7984819601,35.2291000000,-0.0012318194,4202.0683972860,35.2291000000
1997-10-22,-0.0000131776,5388.8875528411,35.2291000000,-0.0001768707,3757.1338374988,35.2291000000,-0.0002408503,4201.0563279267,35.2291000000
1997-10-23,-0.0000131776,5388.8165401605,35.2291000000,0.0011391029,3761.4135994194,35.2291000000,0.0010337034,4205.3989741093,35.2291000000
1997-10-24,-0.0000943631,5388.3080346594,35.2291000000,-0.0000943631,3761.0586607250,35.2291000000,-0.0000943631,4205.0021395731,35.2291000000
1997-10-27,-0.0107986638,5330.1215077926,35.2291000000,-0.0107986638,3720.4442527509,35.2291000000,-0.0107986638,4159.5937352288,35.2291000000
1997-10-28,0.0000277392,5330.2693609552,35.2291000000,0.0000277392,3720.5474547977,35.2291000000,0.0000277392,4159.7091189190,35.2291000000
1997-10-29,0.0036216871,5349.5739286067,35.2291000000,0.0036216871,3734.0221134271,35.2291000000,0.0036216871,4174.7742836713,35.2291000000
1997-10-30,0.0044463521,5373.3600176790,35.2291000000,0.0044463521,3750.6248903534,35.2291000000,0.0044463521,4193.3367999190,35.2291000000
1997-10-31,-0.0032877922,5355.6935267852,35.2291000000,-0.0032877922,3738.2936152754,35.2291000000,-0.0032877922,4179.5499800992,35.2291000000
1997-11-03,0.0003198915,5357.4067677769,35.2291000000,0.0003198915,3739.4894637362,35.2291000000,0.0003198915,4180.8869827334,35.2291000000
1997-11-04,-0.0027390448,5342.7325906668,35.2291000000,-0.0027390448,3729.2468345929,35.2291000000,-0.0027390448,4169.4353460141,35.2291000000
1997-11-05,0.0025041096,5356.1113788768,35.2291000000,0.0025041096,3738.5852775593,35.2291000000,0.0025041096,4179.8760692775,35.2291000000
1997-11-06,0.0030150348,5372.2602408436,35.2291000000,0.0030150348,3749.8572421112,35.2291000000,0.0030150348,4192.4785409041,35.2291000000
1997-11-07,0.0021066075,5383.5774847419,35.2291000000,0.0021066075,3757.7567196291,35.2291000000,0.0021066075,4201.3104477847,35.2291000000
1997-11-10,-0.0051450514,5355.8787017506,35.2291000000,-0.0051450514,3738.4228680766,35.2291000000,-0.0051450514,4179.6944894927,35.2291000000
1997-11-11,0.0013223735,5362.9611737834,35.2291000000,0.0013223735,3743.3664593871,35.2291000000,0.0013223735,4185.2216066990,35.2291000000
1997-11-12,0.0008086727,5367.2980542582,35.2291000000,0.0008086727,3746.3936177762,35.2291000000,0.0008086727,4188.6060812982,35.2291000000
1997-11-13,-0.0008551704,5362.7081000995,35.2291000000,-0.0008551704,3743.1898130327,35.2291000000,-0.0008551704,4185.0241095672,35.2291000000
1997-11-14,-0.0036603277,5343.0788309739,35.2291000000,-0.0036603277,3729.4885115901,35.2291000000,-0.0036603277,4169.7055498003,35.2291000000
1997-11-17,-0.0005567639,5340.1039973030,35.2291000000,-0.0005567639,3727.4120668379,35.2291000000,-0.0005567639,4167.3840080713,35.2291000000
1997-11-18,0.0010155622,5345.5272052352,35.2291000000,0.0010155622,3731.1974857543,35.2291000000,0.0010155622,4171.6162458742,35.2291000000
1997-11-19,0.0065127736,5380.3414139119,35.2291000000,0.0065127736,3755.4979303870,35.2291000000,0.0065127736,4198.7850381985,35.2291000000
1997-11-20,-0.0055616916,5350.4176144716,35.2291000000,-0.0055616916,3734.6110092379,35.2291000000,-0.0055616916,4175.4326908826,35.2291000000
1997-11-21,0.0012785858,5357.2585823782,35.2291000000,0.0012785858,3739.3860297875,35.2291000000,0.0012785858,4180.7713397681,35.2291000000
1997-11-24,0.0001472182,5358.0472685076,35.2291000000,0.0001472182,3739.9365355823,35.2291000000,0.0001472182,4181.3868255273,35.2291000000
1997-11-25,-0.0034276009,5339.6820208649,35.2291000000,-0.0034276009,3727.1175257450,35.2291000000,-0.0034276009,4167.0547002787,35.2291000000
1997-11-26,-0.0060333573,5307.4658114647,35.2291000000,-0.0060333573,3704.6304940829,35.2291000000,-0.0060333573,4141.9133704613,35.2291000000
1997-11-28,0.0014040723,5314.9178772674,35.2291000000,0.0014040723,3709.8320631928,35.2291000000,0.0014040723,4147.7289163512,35.2291000000
1997-12-01,-0.0044490462,5291.2715621914,35.2291000000,-0.0044490462,3693.3268490256,35.2291000000,-0.0044490462,4129.2754788625,35.2291000000
1997-12-02,0.0010346095,5296.7459619785,35.2291000000,0.0010346095,3697.1480000435,35.2291000000,0.0010346095,4133.5476664712,35.2291000000
1997-12-03,-0.0023004104,5284.5612726642,35.2291000000,-0.0023004104,3688.6430424615,35.2291000000,-0.0023004104,4124.0388105730,35.2291000000
1997-12-04,-0.0029049382,5269.2099490029,35.2291000000,-0.0029049382,3677.9277625557,35.2291000000,-0.0029049382,4112.0587328889,35.2291000000
1997-12-05,-0.0070333165,5232.1499276032,35.2291000000,-0.0070333165,3652.0597324513,35.2291000000,-0.0070333165,4083.1373222576,35.2291000000
1997-12-08,-0.0019655553,5221.8658475527,35.2291000000,-0.0019655553,3644.8814070675,35.2291000000,-0.0019655553,4075.1116900299,35.2291000000
1997-12-09,-0.0032770826,5204.7533616767,35.2291000000,-0.0032770826,3632.9368295124,35.2291000000,-0.0032770826,4061.7572122868,35.2291000000
1997-12-10,0.0023304748,5216.8829081050,35.2291000000,0.0023304748,3641.4032971589,35.2291000000,0.0023304748,4071.2230350191,35.2291000000
1997-12-11,0.0071950698,5254.4187449967,35.2291000000,0.0071950698,3667.6034482121,35.2291000000,0.0071950698,4100.5157691064,35.2291000000
1997-12-12,0.0016062059,5262.8584234685,35.2291000000,0.0016062059,3673.4943745671,35.2291000000,0.0016062059,4107.1020417922,35.2291000000
1997-12-15,-0.0017764489,5253.5092244548,35.2291000000,-0.0017764489,3666.9685995566,35.2291000000,-0.0017764489,4099.8059849218,35.2291000000
1997-12-16,0.0009112474,5258.2964710015,35.2291000000,0.0009112474,3670.3101151065,35.2291000000,0.0009112474,4103.5419224076,35.2291000000
1997-12-17,0.0018702578,5268.1308412045,35.2291000000,0.0018702578,3677.1745413766,35.2291000000,0.0018702578,4111.2166038621,35.2291000000
1997-12-18,0.0049221290,5294.0612610444,35.2291000000,0.0049221290,3695.2740689997,35.2291000000,0.0049221290,4131.4525425289,35.2291000000
1997-12-19,0.0043524708,5317.1035082588,35.2291000000,0.0043524708,3711.3576415964,35.2291000000,0.0043524708,4149.4345692085,35.2291000000
1997-12-22,0.0038341065,5337.4898496441,35.2291000000,0.0038341065,3725.5873822375,35.2291000000,0.0038341065,4165.3439434670,35.2291000000
1997-12-23,0.0015591123,5345.8115958575,35.2291000000,0.0015591123,3731.3959914459,35.2291000000,0.0015591123,4171.8381825504,35.2291000000
1997-12-24,0.0041767773,5368.1398601939,35.2291000000,0.0041767773,3746.9812013896,35.2291000000,0.0041767773,4189.2630214244,35.2291000000
1997-12-26,0.0008805640,5372.8668508219,35.2291000000,0.0008805640,3750.2806580885,35.2291000000,0.0008805640,4192.9519355653,35.2291000000
1997-12-29,-0.0046604544,5347.8268497498,35.2291000000,-0.0046604544,3732.8026460129,35.2291000000,-0.0046604544,4173.4108741772,35.2291000000
1997-12-30,-0.0071084934,5309.8118577574,35.2291000000,-0.0071084934,3706.2680429518,35.2291000000,-0.0071084934,4143.7442104238,35.2291000000
1997-12-31,0.0018880313,5319.8369485708,35.2291000000,0.0018880313,3713.2655929037,35.2291000000,0.0018880313,4151.5677290587,35.2291000000
1998-01-02,0.0036336549,5339.1674004219,35.2291000000,0.0036336549,3726.7583187988,35.2291000000,0.0036336549,4166.6530936797,35.2291000000
1998-01-05,0.0088126282,5386.2194977975,35.2291000000,0.0088126282,3759.6008543780,35.2291000000,0.0088126282,4203.3722583717,35.2291000000
1998-01-06,-0.0064273906,5351.6001611829,35.2291000000,-0.0064273906,3735.4364311555,35.2291000000,-0.0064273906,4176.3555429949,35.2291000000
1998-01-07,-0.0045459997,5327.2717881940,35.2291000000,-0.0045459997,3718.4551380774,35.2291000000,-0.0045459997,4157.3698317451,35.2291000000
