strat,runfrac,floor_real_M,top_wr,top_wr_late,g,labor_total,shortfall_years_total,worst_real_spend_M,median_total_real_M,median_terminal_nom_M,ruin,reserve_mix
sc2.6,0.45,6.6,0.18,0.24,0.01,28,133,0.0,142.8,4050.2,4,b60g40
sc2.6,0.45,6.6,0.18,0.28,0.01,28,133,0.0,142.8,4050.2,4,b60g40
sc2.6,0.45,6.6,0.2,,0.01,33,122,0.0,143.4,4251.6,5,b60g40
sc2.6,0.45,6.6,0.2,0.24,0.01,33,121,0.0,143.4,4251.6,5,b60g40
sc2.6,0.45,6.6,0.2,0.28,0.01,33,120,0.0,143.4,4251.6,5,b60g40
sc2.6,0.5,5.0,0.16,,0.01,3,154,0.0,137.4,6351.4,1,b60g40
sc2.6,0.5,5.0,0.16,0.24,0.01,3,151,0.0,137.4,6351.4,1,b60g40
sc2.6,0.5,5.0,0.16,0.28,0.01,3,151,0.0,137.4,6351.4,1,b60g40
sc2.6,0.5,5.0,0.18,,0.01,0,97,5.0,139.6,3497.9,0,b60g40
sc2.6,0.5,5.0,0.18,0.24,0.01,0,91,5.0,139.6,3497.9,0,b60g40
sc2.6,0.5,5.0,0.18,0.28,0.01,0,89,5.0,139.6,3497.9,0,b60g40
sc2.6,0.5,5.0,0.2,,0.01,0,78,5.0,141.8,4066.8,0,b60g40
sc2.6,0.5,5.0,0.2,0.24,0.01,0,75,5.0,141.8,4066.8,0,b60g40
sc2.6,0.5,5.0,0.2,0.28,0.01,0,72,5.0,141.8,4066.8,0,b60g40
sc2.6,0.5,5.5,0.16,,0.01,8,162,0.0,138.9,5755.3,1,b60g40
sc2.6,0.5,5.5,0.16,0.24,0.01,8,157,0.0,138.9,5755.3,1,b60g40
sc2.6,0.5,5.5,0.16,0.28,0.01,8,156,0.0,138.9,5755.3,1,b60g40
sc2.6,0.5,5.5,0.18,,0.01,8,111,0.0,140.6,3279.0,2,b60g40
sc2.6,0.5,5.5,0.18,0.24,0.01,8,107,0.0,140.6,3279.0,2,b60g40
sc2.6,0.5,5.5,0.18,0.28,0.01,8,105,0.0,140.6,3279.0,2,b60g40
sc2.6,0.5,5.5,0.2,,0.01,1,86,3.89,142.3,3675.5,1,b60g40
sc2.6,0.5,5.5,0.2,0.24,0.01,1,83,3.89,142.3,3675.5,1,b60g40
sc2.6,0.5,5.5,0.2,0.28,0.01,1,81,3.89,142.3,3675.5,1,b60g40
sc2.6,0.5,6.0,0.16,,0.01,5,171,0.0,139.8,3699.8,1,b60g40
sc2.6,0.5,6.0,0.16,0.24,0.01,5,163,0.0,139.8,3699.8,1,b60g40
sc2.6,0.5,6.0,0.16,0.28,0.01,5,162,0.0,139.8,3699.8,1,b60g40
sc2.6,0.5,6.0,0.18,,0.01,17,124,0.0,141.6,2854.0,3,b60g40
sc2.6,0.5,6.0,0.18,0.24,0.01,17,119,0.0,141.6,2854.0,3,b60g40
sc2.6,0.5,6.0,0.18,0.28,0.01,17,118,0.0,141.6,2854.0,3,b60g40
sc2.6,0.5,6.0,0.2,,0.01,9,94,0.0,142.8,3372.1,2,b60g40
sc2.6,0.5,6.0,0.2,0.24,0.01,9,90,0.0,142.8,3372.1,2,b60g40
sc2.6,0.5,6.0,0.2,0.28,0.01,9,88,0.0,142.8,3372.1,2,b60g40
sc2.6,0.5,6.37,0.16,,0.01,9,193,0.0,141.5,3248.5,2,b60g40
sc2.6,0.5,6.37,0.16,0.24,0.01,9,184,0.0,141.5,3248.5,2,b60g40
sc2.6,0.5,6.37,0.16,0.28,0.01,9,180,0.0,141.5,3248.5,2,b60g40
sc2.6,0.5,6.37,0.18,,0.01,20,140,0.0,142.3,2710.3,3,b60g40
sc2.6,0.5,6.37,0.18,0.24,0.01,20,134,0.0,142.3,2710.3,3,b60g40
sc2.6,0.5,6.37,0.18,0.28,0.01,20,132,0.0,142.3,2710.3,3,b60g40
sc2.6,0.5,6.37,0.2,,0.01,13,112,0.0,142.8,3362.9,2,b60g40
sc2.6,0.5,6.37,0.2,0.24,0.01,13,108,0.0,143.2,3362.9,2,b60g40
sc2.6,0.5,6.37,0.2,0.28,0.01,13,104,0.0,143.2,3362.9,2,b60g40
sc2.6,0.5,6.6,0.16,,0.01,23,211,0.0,141.6,2665.9,5,b60g40
sc2.6,0.5,6.6,0.16,0.24,0.01,23,207,0.0,141.6,2665.9,5,b60g40
sc2.6,0.5,6.6,0.16,0.28,0.01,23,206,0.0,141.6,2665.9,5,b60g40
sc2.6,0.5,6.6,0.18,,0.01,26,146,0.0,142.8,3120.9,5,b60g40
sc2.6,0.5,6.6,0.18,0.24,0.01,26,138,0.0,142.8,3120.9,5,b60g40
sc2.6,0.5,6.6,0.18,0.28,0.01,26,136,0.0,142.8,3120.9,5,b60g40
sc2.6,0.5,6.6,0.2,,0.01,28,124,0.0,143.1,3255.4,5,b60g40
sc2.6,0.5,6.6,0.2,0.24,0.01,28,120,0.0,143.4,3255.4,5,b60g40
sc2.6,0.5,6.6,0.2,0.28,0.01,28,118,0.0,143.4,3255.4,5,b60g40
sc2.6,0.6,5.0,0.16,,0.01,0,148,5.0,137.4,4202.7,0,b60g40
sc2.6,0.6,5.0,0.16,0.24,0.01,0,141,5.0,137.4,4202.7,0,b60g40
sc2.6,0.6,5.0,0.16,0.28,0.01,0,141,5.0,137.4,4202.7,0,b60g40
sc2.6,0.6,5.0,0.18,,0.01,0,110,5.0,139.6,4524.6,0,b60g40
sc2.6,0.6,5.0,0.18,0.24,0.01,0,103,5.0,140.7,4524.6,0,b60g40
sc2.6,0.6,5.0,0.18,0.28,0.01,0,103,5.0,140.7,4524.6,0,b60g40
sc2.6,0.6,5.0,0.2,,0.01,0,82,5.0,141.8,4424.3,0,b60g40
sc2.6,0.6,5.0,0.2,0.24,0.01,0,78,5.0,141.8,4424.3,0,b60g40
sc2.6,0.6,5.0,0.2,0.28,0.01,0,78,5.0,141.8,4424.3,0,b60g40
sc2.6,0.6,5.5,0.16,,0.01,0,168,5.5,137.2,3518.4,0,b60g40
sc2.6,0.6,5.5,0.16,0.24,0.01,0,156,5.5,137.2,3518.4,0,b60g40
sc2.6,0.6,5.5,0.16,0.28,0.01,0,154,5.5,137.2,3518.4,0,b60g40
sc2.6,0.6,5.5,0.18,,0.01,5,112,0.0,140.6,4377.6,2,b60g40
sc2.6,0.6,5.5,0.18,0.24,0.01,5,109,0.0,140.6,4205.1,2,b60g40
sc2.6,0.6,5.5,0.18,0.28,0.01,5,107,0.0,141.4,4010.6,2,b60g40
sc2.6,0.6,5.5,0.2,,0.01,8,91,0.0,140.6,4205.1,2,b60g40
sc2.6,0.6,5.5,0.2,0.24,0.01,8,90,0.0,140.6,4205.1,2,b60g40
sc2.6,0.6,5.5,0.2,0.28,0.01,8,89,0.0,141.4,4184.5,2,b60g40
sc2.6,0.6,6.0,0.16,,0.01,18,207,0.0,138.6,3139.3,3,b60g40
sc2.6,0.6,6.0,0.16,0.24,0.01,18,201,0.0,138.6,3139.3,3,b60g40
sc2.6,0.6,6.0,0.16,0.28,0.01,18,199,0.0,138.6,3139.3,3,b60g40
sc2.6,0.6,6.0,0.18,,0.01,21,141,0.0,141.6,3618.0,3,b60g40
sc2.6,0.6,6.0,0.18,0.24,0.01,21,135,0.0,141.6,3618.0,3,b60g40
sc2.6,0.6,6.0,0.18,0.28,0.01,21,134,0.0,141.6,3618.0,3,b60g40
sc2.6,0.6,6.0,0.2,,0.01,13,106,0.0,141.6,4486.0,2,b60g40
sc2.6,0.6,6.0,0.2,0.24,0.01,13,104,0.0,142.2,4346.2,2,b60g40
sc2.6,0.6,6.0,0.2,0.28,0.01,13,104,0.0,142.2,4346.2,2,b60g40
sc2.6,0.6,6.37,0.16,,0.01,19,218,0.0,140.3,2883.0,4,b60g40
sc2.6,0.6,6.37,0.16,0.24,0.01,19,213,0.0,140.7,2883.0,4,b60g40
sc2.6,0.6,6.37,0.16,0.28,0.01,19,212,0.0,140.7,2883.0,4,b60g40
sc2.6,0.6,6.37,0.18,,0.01,31,141,0.0,142.3,4814.5,5,b60g40
sc2.6,0.6,6.37,0.18,0.24,0.01,31,138,0.0,142.3,4814.5,5,b60g40
sc2.6,0.6,6.37,0.18,0.28,0.01,31,137,0.0,142.3,4814.5,5,b60g40
sc2.6,0.6,6.37,0.2,,0.01,33,122,0.0,142.3,4674.7,5,b60g40
sc2.6,0.6,6.37,0.2,0.24,0.01,33,119,0.0,142.3,4674.7,5,b60g40
sc2.6,0.6,6.37,0.2,0.28,0.01,33,119,0.0,142.3,4674.7,5,b60g40
sc2.6,0.6,6.6,0.16,,0.01,34,226,0.0,141.3,3319.0,5,b60g40
sc2.6,0.6,6.6,0.16,0.24,0.01,34,219,0.0,141.3,3277.7,5,b60g40
sc2.6,0.6,6.6,0.16,0.28,0.01,34,217,0.0,141.3,3207.8,5,b60g40
sc2.6,0.6,6.6,0.18,,0.01,41,149,0.0,142.8,4544.0,6,b60g40
sc2.6,0.6,6.6,0.18,0.24,0.01,41,147,0.0,142.8,4544.0,6,b60g40
sc2.6,0.6,6.6,0.18,0.28,0.01,41,147,0.0,142.8,4544.0,6,b60g40
sc2.6,0.6,6.6,0.2,,0.01,38,124,0.0,142.8,4544.0,5,b60g40
sc2.6,0.6,6.6,0.2,0.24,0.01,38,122,0.0,142.8,4544.0,5,b60g40
sc2.6,0.6,6.6,0.2,0.28,0.01,38,122,0.0,142.8,4544.0,5,b60g40
sc2.6,0.45,5.0,0.16,,0.01,0,149,5.0,137.4,4917.4,0,b50g50
sc2.6,0.45,5.0,0.16,0.24,0.01,0,144,5.0,137.4,4917.4,0,b50g50
sc2.6,0.45,5.0,0.16,0.28,0.01,0,144,5.0,137.4,4917.4,0,b50g50
sc2.6,0.45,5.0,0.18,,0.01,14,107,0.0,139.6,5082.7,2,b50g50
sc2.6,0.45,5.0,0.18,0.24,0.01,14,105,0.0,139.6,4922.8,2,b50g50
sc2.6,0.45,5.0,0.18,0.28,0.01,14,104,0.0,139.6,4922.8,2,b50g50
sc2.6,0.45,5.0,0.2,,0.01,14,91,0.0,141.8,4677.9,2,b50g50
sc2.6,0.45,5.0,0.2,0.24,0.01,14,89,0.0,141.8,4677.9,2,b50g50
sc2.6,0.45,5.0,0.2,0.28,0.01,14,88,0.0,141.8,4677.9,2,b50g50
sc2.6,0.45,5.5,0.16,,0.01,0,162,5.5,138.9,3839.1,0,b50g50
sc2.6,0.45,5.5,0.16,0.24,0.01,0,156,5.5,138.9,3839.1,0,b50g50
sc2.6,0.45,5.5,0.16,0.28,0.01,0,152,5.5,138.9,3839.1,0,b50g50
sc2.6,0.45,5.5,0.18,,0.01,16,114,0.0,140.6,4854.8,2,b50g50
sc2.6,0.45,5.5,0.18,0.24,0.01,16,112,0.0,140.6,4851.9,2,b50g50
sc2.6,0.45,5.5,0.18,0.28,0.01,16,111,0.0,140.6,4851.9,2,b50g50
sc2.6,0.45,5.5,0.2,,0.01,16,99,0.0,142.3,4323.7,2,b50g50
sc2.6,0.45,5.5,0.2,0.24,0.01,16,97,0.0,142.3,4323.7,2,b50g50
sc2.6,0.45,5.5,0.2,0.28,0.01,16,97,0.0,142.3,4323.7,2,b50g50
sc2.6,0.45,6.0,0.16,,0.01,6,170,0.0,140.4,3650.4,1,b50g50
sc2.6,0.45,6.0,0.16,0.24,0.01,6,166,0.0,140.4,3650.4,1,b50g50
sc2.6,0.45,6.0,0.16,0.28,0.01,6,166,0.0,140.4,3650.4,1,b50g50
sc2.6,0.45,6.0,0.18,,0.01,22,119,0.0,141.6,4303.8,3,b50g50
sc2.6,0.45,6.0,0.18,0.24,0.01,22,117,0.0,141.6,4303.8,3,b50g50
sc2.6,0.45,6.0,0.18,0.28,0.01,22,116,0.0,141.6,4303.8,3,b50g50
sc2.6,0.45,6.0,0.2,,0.01,22,101,0.0,142.8,4252.1,3,b50g50
sc2.6,0.45,6.0,0.2,0.24,0.01,22,100,0.0,142.8,4252.1,3,b50g50
sc2.6,0.45,6.0,0.2,0.28,0.01,22,99,0.0,142.8,4252.1,3,b50g50
sc2.6,0.45,6.37,0.16,,0.01,12,187,0.0,140.7,3804.9,2,b50g50
sc2.6,0.45,6.37,0.16,0.24,0.01,12,178,0.0,140.7,3804.9,2,b50g50
sc2.6,0.45,6.37,0.16,0.28,0.01,12,176,0.0,140.7,3804.9,2,b50g50
sc2.6,0.45,6.37,0.18,,0.01,23,131,0.0,142.3,4187.7,3,b50g50
sc2.6,0.45,6.37,0.18,0.24,0.01,23,127,0.0,142.3,4187.7,3,b50g50
sc2.6,0.45,6.37,0.18,0.28,0.01,23,127,0.0,142.3,4187.7,3,b50g50
sc2.6,0.45,6.37,0.2,,0.01,23,114,0.0,143.2,4199.1,3,b50g50
sc2.6,0.45,6.37,0.2,0.24,0.01,23,110,0.0,143.2,4199.1,3,b50g50
sc2.6,0.45,6.37,0.2,0.28,0.01,23,110,0.0,143.2,4199.1,3,b50g50
sc2.6,0.45,6.6,0.16,,0.01,22,194,0.0,141.6,3341.3,4,b50g50
sc2.6,0.45,6.6,0.16,0.24,0.01,22,192,0.0,141.6,3341.3,4,b50g50
sc2.6,0.45,6.6,0.16,0.28,0.01,22,191,0.0,141.6,3341.3,4,b50g50
sc2.6,0.45,6.6,0.18,,0.01,35,146,0.0,142.8,4115.5,6,b50g50
sc2.6,0.45,6.6,0.18,0.24,0.01,35,144,0.0,142.8,4115.5,6,b50g50
sc2.6,0.45,6.6,0.18,0.28,0.01,35,144,0.0,142.8,4115.5,6,b50g50
sc2.6,0.45,6.6,0.2,,0.01,39,124,0.0,143.1,4175.2,6,b50g50
sc2.6,0.45,6.6,0.2,0.24,0.01,39,123,0.0,143.4,4175.2,6,b50g50
sc2.6,0.45,6.6,0.2,0.28,0.01,39,123,0.0,143.4,4175.2,6,b50g50
sc2.6,0.5,5.0,0.16,,0.01,2,153,0.0,137.4,6292.0,1,b50g50
sc2.6,0.5,5.0,0.16,0.24,0.01,2,150,0.0,137.4,6292.0,1,b50g50
sc2.6,0.5,5.0,0.16,0.28,0.01,2,150,0.0,137.4,6292.0,1,b50g50
sc2.6,0.5,5.0,0.18,,0.01,0,97,5.0,139.6,3508.7,0,b50g50
sc2.6,0.5,5.0,0.18,0.24,0.01,0,90,5.0,139.6,3508.7,0,b50g50
sc2.6,0.5,5.0,0.18,0.28,0.01,0,89,5.0,139.6,3508.7,0,b50g50
sc2.6,0.5,5.0,0.2,,0.01,0,80,5.0,141.8,4048.0,0,b50g50
sc2.6,0.5,5.0,0.2,0.24,0.01,0,74,5.0,141.8,4048.0,0,b50g50
sc2.6,0.5,5.0,0.2,0.28,0.01,0,74,5.0,141.8,4048.0,0,b50g50
sc2.6,0.5,5.5,0.16,,0.01,8,162,0.0,138.9,5502.7,1,b50g50
sc2.6,0.5,5.5,0.16,0.24,0.01,8,159,0.0,138.9,5502.7,1,b50g50
sc2.6,0.5,5.5,0.16,0.28,0.01,8,158,0.0,138.9,5502.7,1,b50g50
sc2.6,0.5,5.5,0.18,,0.01,10,114,0.0,140.6,3288.2,2,b50g50
sc2.6,0.5,5.5,0.18,0.24,0.01,10,108,0.0,140.6,3288.2,2,b50g50
sc2.6,0.5,5.5,0.18,0.28,0.01,10,107,0.0,140.6,3288.2,2,b50g50
sc2.6,0.5,5.5,0.2,,0.01,3,88,0.0,142.3,3530.4,1,b50g50
sc2.6,0.5,5.5,0.2,0.24,0.01,3,83,0.0,142.3,3530.4,1,b50g50
sc2.6,0.5,5.5,0.2,0.28,0.01,3,81,0.0,142.3,3530.4,1,b50g50
sc2.6,0.5,6.0,0.16,,0.01,6,172,0.0,140.4,3623.4,1,b50g50
sc2.6,0.5,6.0,0.16,0.24,0.01,6,164,0.0,140.4,3623.4,1,b50g50
sc2.6,0.5,6.0,0.16,0.28,0.01,6,161,0.0,140.4,3623.4,1,b50g50
sc2.6,0.5,6.0,0.18,,0.01,16,124,0.0,141.6,2868.7,3,b50g50
sc2.6,0.5,6.0,0.18,0.24,0.01,16,118,0.0,141.6,2868.7,3,b50g50
sc2.6,0.5,6.0,0.18,0.28,0.01,16,118,0.0,141.6,2868.7,3,b50g50
sc2.6,0.5,6.0,0.2,,0.01,10,97,0.0,142.8,3365.0,2,b50g50
sc2.6,0.5,6.0,0.2,0.24,0.01,10,92,0.0,142.8,3365.0,2,b50g50
sc2.6,0.5,6.0,0.2,0.28,0.01,10,91,0.0,142.8,3365.0,2,b50g50
sc2.6,0.5,6.37,0.16,,0.01,10,191,0.0,141.5,3259.3,2,b50g50
sc2.6,0.5,6.37,0.16,0.24,0.01,10,185,0.0,141.5,3259.3,2,b50g50
sc2.6,0.5,6.37,0.16,0.28,0.01,10,181,0.0,141.5,3259.3,2,b50g50
sc2.6,0.5,6.37,0.18,,0.01,21,140,0.0,142.3,2725.0,4,b50g50
sc2.6,0.5,6.37,0.18,0.24,0.01,21,132,0.0,142.3,2725.0,4,b50g50
sc2.6,0.5,6.37,0.18,0.28,0.01,21,131,0.0,142.3,2725.0,4,b50g50
sc2.6,0.5,6.37,0.2,,0.01,14,113,0.0,142.8,3355.8,3,b50g50
sc2.6,0.5,6.37,0.2,0.24,0.01,14,108,0.0,143.2,3355.8,3,b50g50
sc2.6,0.5,6.37,0.2,0.28,0.01,14,106,0.0,143.2,3355.8,3,b50g50
sc2.6,0.5,6.6,0.16,,0.01,32,216,0.0,141.6,2679.6,6,b50g50
sc2.6,0.5,6.6,0.16,0.24,0.01,32,213,0.0,141.6,2679.6,6,b50g50
sc2.6,0.5,6.6,0.16,0.28,0.01,32,213,0.0,141.6,2679.6,6,b50g50
sc2.6,0.5,6.6,0.18,,0.01,30,146,0.0,142.8,3117.8,5,b50g50
sc2.6,0.5,6.6,0.18,0.24,0.01,30,140,0.0,142.8,3117.8,5,b50g50
sc2.6,0.5,6.6,0.18,0.28,0.01,30,139,0.0,142.8,3117.8,5,b50g50
sc2.6,0.5,6.6,0.2,,0.01,30,125,0.0,142.8,3248.4,5,b50g50
sc2.6,0.5,6.6,0.2,0.24,0.01,30,122,0.0,143.1,3248.4,5,b50g50
sc2.6,0.5,6.6,0.2,0.28,0.01,30,121,0.0,143.1,3248.4,5,b50g50
sc2.6,0.6,5.0,0.16,,0.01,0,147,5.0,137.4,4208.3,0,b50g50
sc2.6,0.6,5.0,0.16,0.24,0.01,0,140,5.0,137.4,4208.3,0,b50g50
sc2.6,0.6,5.0,0.16,0.28,0.01,0,140,5.0,137.4,4208.3,0,b50g50
sc2.6,0.6,5.0,0.18,,0.01,0,110,5.0,139.6,4526.7,0,b50g50
sc2.6,0.6,5.0,0.18,0.24,0.01,0,101,5.0,140.7,4526.7,0,b50g50
sc2.6,0.6,5.0,0.18,0.28,0.01,0,99,5.0,140.7,4526.7,0,b50g50
sc2.6,0.6,5.0,0.2,,0.01,0,85,5.0,140.7,4243.4,0,b50g50
sc2.6,0.6,5.0,0.2,0.24,0.01,0,83,5.0,141.8,4243.4,0,b50g50
sc2.6,0.6,5.0,0.2,0.28,0.01,0,82,5.0,141.8,4243.4,0,b50g50
sc2.6,0.6,5.5,0.16,,0.01,0,168,5.5,138.1,3518.6,0,b50g50
sc2.6,0.6,5.5,0.16,0.24,0.01,0,160,5.5,138.1,3518.6,0,b50g50
sc2.6,0.6,5.5,0.16,0.28,0.01,0,158,5.5,138.1,3518.6,0,b50g50
sc2.6,0.6,5.5,0.18,,0.01,9,113,0.0,140.6,4291.1,2,b50g50
sc2.6,0.6,5.5,0.18,0.24,0.01,9,108,0.0,140.6,4100.1,2,b50g50
sc2.6,0.6,5.5,0.18,0.28,0.01,9,108,0.0,140.6,4100.1,2,b50g50
sc2.6,0.6,5.5,0.2,,0.01,10,93,0.0,140.6,4026.2,2,b50g50
sc2.6,0.6,5.5,0.2,0.24,0.01,10,91,0.0,140.6,4026.2,2,b50g50
sc2.6,0.6,5.5,0.2,0.28,0.01,10,90,0.0,141.4,4026.2,2,b50g50
sc2.6,0.6,6.0,0.16,,0.01,19,208,0.0,138.6,3208.9,3,b50g50
sc2.6,0.6,6.0,0.16,0.24,0.01,19,200,0.0,138.6,3208.9,3,b50g50
sc2.6,0.6,6.0,0.16,0.28,0.01,19,199,0.0,138.6,3208.9,3,b50g50
sc2.6,0.6,6.0,0.18,,0.01,22,141,0.0,141.6,3664.2,4,b50g50
sc2.6,0.6,6.0,0.18,0.24,0.01,22,136,0.0,141.6,3664.2,4,b50g50
sc2.6,0.6,6.0,0.18,0.28,0.01,22,134,0.0,141.6,3664.2,4,b50g50
sc2.6,0.6,6.0,0.2,,0.01,14,109,0.0,141.6,4309.1,3,b50g50
sc2.6,0.6,6.0,0.2,0.24,0.01,14,104,0.0,141.6,4169.2,3,b50g50
sc2.6,0.6,6.0,0.2,0.28,0.01,14,104,0.0,141.6,4169.2,3,b50g50
sc2.6,0.6,6.37,0.16,,0.01,24,226,0.0,140.3,2811.4,6,b50g50
sc2.6,0.6,6.37,0.16,0.24,0.01,24,219,0.0,140.3,2811.4,6,b50g50
sc2.6,0.6,6.37,0.16,0.28,0.01,24,219,0.0,140.3,2811.4,6,b50g50
sc2.6,0.6,6.37,0.18,,0.01,33,141,0.0,142.3,4604.5,5,b50g50
sc2.6,0.6,6.37,0.18,0.24,0.01,33,138,0.0,142.3,4604.5,5,b50g50
sc2.6,0.6,6.37,0.18,0.28,0.01,33,137,0.0,142.3,4604.5,5,b50g50
sc2.6,0.6,6.37,0.2,,0.01,33,123,0.0,142.3,4604.5,5,b50g50
sc2.6,0.6,6.37,0.2,0.24,0.01,33,120,0.0,142.3,4604.5,5,b50g50
sc2.6,0.6,6.37,0.2,0.28,0.01,33,120,0.0,142.3,4604.5,5,b50g50
sc2.6,0.6,6.6,0.16,,0.01,36,231,0.0,141.3,2991.3,5,b50g50
sc2.6,0.6,6.6,0.16,0.24,0.01,36,222,0.0,141.3,2930.5,5,b50g50
sc2.6,0.6,6.6,0.16,0.28,0.01,36,221,0.0,141.3,2930.5,5,b50g50
sc2.6,0.6,6.6,0.18,,0.01,40,151,0.0,142.8,4526.7,5,b50g50
sc2.6,0.6,6.6,0.18,0.24,0.01,40,149,0.0,142.8,4526.7,5,b50g50
sc2.6,0.6,6.6,0.18,0.28,0.01,40,149,0.0,142.8,4526.7,5,b50g50
sc2.6,0.6,6.6,0.2,,0.01,40,126,0.0,142.8,4526.7,5,b50g50
sc2.6,0.6,6.6,0.2,0.24,0.01,40,124,0.0,142.8,4526.7,5,b50g50
sc2.6,0.6,6.6,0.2,0.28,0.01,40,124,0.0,142.8,4526.7,5,b50g50
sc2.6,0.45,5.0,0.16,,0.02,0,165,5.0,137.4,3764.8,0,bond100
sc2.6,0.45,5.0,0.16,0.24,0.02,0,153,5.0,137.4,3764.8,0,bond100
sc2.6,0.45,5.0,0.16,0.28,0.02,0,151,5.0,137.4,3764.8,0,bond100
sc2.6,0.45,5.0,0.18,,0.02,14,105,0.0,139.6,4949.6,2,bond100
sc2.6,0.45,5.0,0.18,0.24,0.02,14,102,0.0,139.6,4949.6,2,bond100
sc2.6,0.45,5.0,0.18,0.28,0.02,14,101,0.0,139.6,4949.6,2,bond100
sc2.6,0.45,5.0,0.2,,0.02,14,92,0.0,141.8,4908.1,2,bond100
sc2.6,0.45,5.0,0.2,0.24,0.02,14,91,0.0,141.8,4908.1,2,bond100
sc2.6,0.45,5.0,0.2,0.28,0.02,14,91,0.0,141.8,4908.1,2,bond100
sc2.6,0.45,5.5,0.16,,0.02,0,177,5.5,137.2,2963.9,0,bond100
sc2.6,0.45,5.5,0.16,0.24,0.02,0,169,5.5,138.1,2963.9,0,bond100
sc2.6,0.45,5.5,0.16,0.28,0.02,0,167,5.5,138.9,2963.9,0,bond100
sc2.6,0.45,5.5,0.18,,0.02,16,113,0.0,140.6,4873.4,2,bond100
sc2.6,0.45,5.5,0.18,0.24,0.02,16,109,0.0,140.6,4873.4,2,bond100
sc2.6,0.45,5.5,0.18,0.28,0.02,16,108,0.0,140.6,4873.4,2,bond100
sc2.6,0.45,5.5,0.2,,0.02,16,97,0.0,142.3,4742.2,2,bond100
sc2.6,0.45,5.5,0.2,0.24,0.02,16,92,0.0,142.3,4742.2,2,bond100
sc2.6,0.45,5.5,0.2,0.28,0.02,16,92,0.0,142.3,4742.2,2,bond100
sc2.6,0.45,6.0,0.16,,0.02,7,206,0.0,139.2,2704.4,1,bond100
sc2.6,0.45,6.0,0.16,0.24,0.02,7,198,0.0,139.2,2704.4,1,bond100
sc2.6,0.45,6.0,0.16,0.28,0.02,7,195,0.0,139.2,2704.4,1,bond100
sc2.6,0.45,6.0,0.18,,0.02,19,122,0.0,141.6,4340.6,3,bond100
sc2.6,0.45,6.0,0.18,0.24,0.02,19,118,0.0,141.6,4340.6,3,bond100
sc2.6,0.45,6.0,0.18,0.28,0.02,19,117,0.0,141.6,4340.6,3,bond100
sc2.6,0.45,6.0,0.2,,0.02,19,111,0.0,142.8,4742.2,3,bond100
sc2.6,0.45,6.0,0.2,0.24,0.02,19,110,0.0,142.8,4742.2,3,bond100
sc2.6,0.45,6.0,0.2,0.28,0.02,19,110,0.0,142.8,4742.2,3,bond100
sc2.6,0.45,6.37,0.16,,0.02,17,208,0.0,140.7,3507.6,3,bond100
sc2.6,0.45,6.37,0.16,0.24,0.02,17,207,0.0,140.7,3507.6,3,bond100
sc2.6,0.45,6.37,0.16,0.28,0.02,17,206,0.0,140.7,3507.6,3,bond100
sc2.6,0.45,6.37,0.18,,0.02,26,138,0.0,142.3,4176.7,4,bond100
sc2.6,0.45,6.37,0.18,0.24,0.02,26,136,0.0,142.3,4176.7,4,bond100
sc2.6,0.45,6.37,0.18,0.28,0.02,26,135,0.0,142.3,4176.7,4,bond100
sc2.6,0.45,6.37,0.2,,0.02,33,117,0.0,143.2,4742.2,5,bond100
sc2.6,0.45,6.37,0.2,0.24,0.02,33,116,0.0,143.2,4742.2,5,bond100
sc2.6,0.45,6.37,0.2,0.28,0.02,33,116,0.0,143.2,4742.2,5,bond100
sc2.6,0.45,6.6,0.16,,0.02,18,220,0.0,141.6,3003.7,4,bond100
sc2.6,0.45,6.6,0.16,0.24,0.02,18,216,0.0,141.6,3003.7,4,bond100
sc2.6,0.45,6.6,0.16,0.28,0.02,18,216,0.0,141.6,3003.7,4,bond100
sc2.6,0.45,6.6,0.18,,0.02,31,148,0.0,142.8,4074.8,5,bond100
sc2.6,0.45,6.6,0.18,0.24,0.02,31,142,0.0,142.8,4074.8,5,bond100
sc2.6,0.45,6.6,0.18,0.28,0.02,31,142,0.0,142.8,4074.8,5,bond100
sc2.6,0.45,6.6,0.2,,0.02,35,123,0.0,143.4,4742.2,5,bond100
sc2.6,0.45,6.6,0.2,0.24,0.02,35,122,0.0,143.4,4742.2,5,bond100
sc2.6,0.45,6.6,0.2,0.28,0.02,35,121,0.0,143.4,4742.2,5,bond100
sc2.6,0.5,5.0,0.16,,0.02,0,151,5.0,137.4,6323.7,0,bond100
sc2.6,0.5,5.0,0.16,0.24,0.02,0,145,5.0,137.4,6323.7,0,bond100
sc2.6,0.5,5.0,0.16,0.28,0.02,0,144,5.0,137.4,6323.7,0,bond100
sc2.6,0.5,5.0,0.18,,0.02,0,113,5.0,139.6,3084.6,0,bond100
sc2.6,0.5,5.0,0.18,0.24,0.02,1,106,4.75,139.6,3084.6,1,bond100
sc2.6,0.5,5.0,0.18,0.28,0.02,1,103,2.47,139.6,3084.6,1,bond100
sc2.6,0.5,5.0,0.2,,0.02,7,99,0.0,140.7,3084.6,1,bond100
sc2.6,0.5,5.0,0.2,0.24,0.02,7,98,0.0,141.8,3084.6,1,bond100
sc2.6,0.5,5.0,0.2,0.28,0.02,7,95,0.0,141.8,3084.6,1,bond100
sc2.6,0.5,5.5,0.16,,0.02,8,170,0.0,138.1,4793.8,1,bond100
