start_year,strategy,elapsed_year,calendar_year,asset_yen,backfilled
2005,P09_STR_sc2.0,16,2020,915741465,0
2005,P09_STR_sc2.0,17,2021,1331414904,0
2005,P09_STR_sc2.0,18,2022,1335805234,0
2005,P09_STR_sc2.0,19,2023,2153918738,0
2005,P09_STR_sc2.0,20,2024,2837017792,0
2005,P09_STR_sc2.2,1,2005,24712050,0
2005,P09_STR_sc2.2,2,2006,40282616,0
2005,P09_STR_sc2.2,3,2007,41303873,0
2005,P09_STR_sc2.2,4,2008,44289781,0
2005,P09_STR_sc2.2,5,2009,69031291,0
2005,P09_STR_sc2.2,6,2010,131024334,0
2005,P09_STR_sc2.2,7,2011,131028600,0
2005,P09_STR_sc2.2,8,2012,207266499,0
2005,P09_STR_sc2.2,9,2013,252565952,0
2005,P09_STR_sc2.2,10,2014,256897100,0
2005,P09_STR_sc2.2,11,2015,168878899,0
2005,P09_STR_sc2.2,12,2016,170214350,0
2005,P09_STR_sc2.2,13,2017,277488679,0
2005,P09_STR_sc2.2,14,2018,264580628,0
2005,P09_STR_sc2.2,15,2019,421616706,0
2005,P09_STR_sc2.2,16,2020,1149990759,0
2005,P09_STR_sc2.2,17,2021,1718923433,0
2005,P09_STR_sc2.2,18,2022,1725910070,0
2005,P09_STR_sc2.2,19,2023,2842736590,0
2005,P09_STR_sc2.2,20,2024,3756122304,0
2005,P09_STR_sc2.4,1,2005,24225000,0
2005,P09_STR_sc2.4,2,2006,41142405,0
2005,P09_STR_sc2.4,3,2007,41618444,0
2005,P09_STR_sc2.4,4,2008,44668335,0
2005,P09_STR_sc2.4,5,2009,72913562,0
2005,P09_STR_sc2.4,6,2010,144058437,0
2005,P09_STR_sc2.4,7,2011,141582034,0
2005,P09_STR_sc2.4,8,2012,231394474,0
2005,P09_STR_sc2.4,9,2013,288133292,0
2005,P09_STR_sc2.4,10,2014,292255744,0
2005,P09_STR_sc2.4,11,2015,185055719,0
2005,P09_STR_sc2.4,12,2016,182325165,0
2005,P09_STR_sc2.4,13,2017,309984828,0
2005,P09_STR_sc2.4,14,2018,293418177,0
2005,P09_STR_sc2.4,15,2019,473103516,0
2005,P09_STR_sc2.4,16,2020,1378256660,0
2005,P09_STR_sc2.4,17,2021,2112700368,0
2005,P09_STR_sc2.4,18,2022,2122325310,0
2005,P09_STR_sc2.4,19,2023,3553710870,0
2005,P09_STR_sc2.4,20,2024,4693831376,0
2005,NASDAQ_1x_BH,1,2005,25790700,0
2005,NASDAQ_1x_BH,2,2006,22968407,0
2005,NASDAQ_1x_BH,3,2007,19968042,0
2005,NASDAQ_1x_BH,4,2008,13270761,1
2005,NASDAQ_1x_BH,5,2009,18089374,1
2005,NASDAQ_1x_BH,6,2010,20620077,1
2005,NASDAQ_1x_BH,7,2011,15879888,0
2005,NASDAQ_1x_BH,8,2012,17969681,1
2005,NASDAQ_1x_BH,9,2013,23666070,1
2005,NASDAQ_1x_BH,10,2014,21289671,0
2005,NASDAQ_1x_BH,11,2015,17585501,0
2005,NASDAQ_1x_BH,12,2016,18677561,1
2005,NASDAQ_1x_BH,13,2017,23040639,1
2005,NASDAQ_1x_BH,14,2018,17945485,0
2005,NASDAQ_1x_BH,15,2019,23174799,1
2005,NASDAQ_1x_BH,16,2020,25416401,0
2005,NASDAQ_1x_BH,17,2021,24618604,0
2005,NASDAQ_1x_BH,18,2022,14610130,0
2005,NASDAQ_1x_BH,19,2023,19858089,1
2005,NASDAQ_1x_BH,20,2024,24562470,1
