claim,b1_scale,cut,cf_scale,b1_CAGR_OOS_pct,cf_CAGR_OOS_pct,cagr_gap_pp,maxdd_gap_pp,b1_MaxDD_pct,cf_MaxDD_pct,b1_beats_cf,b1_Worst5Y_pct,cf_Worst5Y_pct,b1_P10_5Y_pct,cf_P10_5Y_pct,window,brake_maxdd_pct,twin_maxdd_pct,dd_edge_pp,brake_shallower,n_windows,n_shallower,n_deeper,binom_p_onesided,mean_dd_edge_pp,a7_tpy,b1_tpy,a7_MaxDD_pct,a7_avg_lev,b1_avg_lev,a7_CAGR_OOS_pct,b1_deeper,scale,MaxDD_pct,CAGR_OOS_pct,Worst1D_pct,crossing_scale,worst_day_pct,MaxDD_stress_pct,daily,stress_3day,stress_gap15x
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,-14.621888180390785,-38.99359764535667,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,-14.75576674821426,-39.28969124918383,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,-14.889645316037736,-39.58479632039925,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,,,-15.02352388386119,-39.878914693955295,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,-15.157402451684653,-40.17204820391592,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,-15.29128101950812,-40.46419868345645,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,-15.425159587331594,-40.75536796486377,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,-15.559038155155047,-41.04555787953609,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,-15.692916722978511,-41.334770257983166,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,-15.826795290801988,-41.62300692982627,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,,,,,-15.96067385862544,-41.910269723798024,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,,,-16.094552426448917,-42.196560467742636,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,-16.22843099427238,-42.48188098861563,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,,,,,-16.362309562095867,-42.76623311248425,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,-16.49618812991932,-43.049618664526854,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,,,,-16.630066697742794,-43.332039469033546,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,-16.777176748798507,-57.39231640665384,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,,,,-16.925469767847378,-57.7738240096624,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,,,,,-17.073762786896253,-58.15278323244094,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,-17.222055805945125,-58.52920941485371,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,,,,,-17.370348824994018,-58.90310582582139,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,,-17.518641844042904,-59.27448017857417,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,,,-17.6669348630918,-59.64335055170367,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,-17.81522788214067,-60.00972067782334,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,-17.963520901189554,-60.37359535928037,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,,,,-18.11181392023845,-60.734983630807946,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,-18.26010693928731,-61.09389456714083,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,-18.408399958336197,-61.45033728222145,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,-18.55669297738508,-61.804320928406355,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,-18.704985996433955,-62.155854695677526,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,-18.853279015482837,-62.504947810855526,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,-19.001572034531723,-62.851609536815886,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,,,-19.149865053580605,-63.19585115090129,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,-19.29815807262948,-63.53768372656743,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,-19.44645109167835,-63.87711280486875,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,-19.594744110727248,-64.21414778621917,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,-19.74303712977613,-64.5487981032079,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,,-19.891330148825016,-64.88107321983347,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,-20.039623167873888,-65.21098263074205,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,-20.187916186922784,-65.53853586046749,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,-20.336209205971656,-65.86374246267543,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,,,-20.48450222502054,-66.18661201941097,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,-20.632795244069424,-66.50715414034936,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,,,,-20.781088263118306,-66.82537846204968,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,-20.929381282167192,-67.14129464721215,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,,-21.077674301216078,-67.45491238393964,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,-21.22596732026496,-67.76624138500107,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,-21.374260339313842,-68.07529138710015,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,-21.522553358362718,-68.38207215014587,,,
3_stress_3day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,-21.6708463774116,-68.68659345652841,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,-31.063160835163906,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,-31.18869732446935,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,-31.3141040893001,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,-30.905179426354145,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,-31.278149079015172,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,-31.649688848309264,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,-32.01980149051336,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,-32.388489766912684,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,-32.75575644376039,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,-33.121604292236526,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,-33.48603608840829,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,-33.84905461318897,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,-34.210662652297565,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,-34.570862996218196,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,-34.929658440159585,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,-35.2870517840152,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,-35.64304583232148,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,-35.99764339421891,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,-36.35084728341009,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,-36.702660318120074,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,-37.053085321055946,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,-37.40212511936605,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,-38.659275848154095,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,-39.10769942076541,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,-39.5546074814082,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,-39.999988198541104,,,
