label,labor_years_total,starts_with_labor,saved_1988,fails,topup_events_total,ruin_total,terminal_median_M,min_total_floor_M
sc2.0_none_resbond_bkt2_run25_thr20_ALL,31,3,0,1988;2000;2004,5,3,7292.700,0.000
sc2.0_none_resbond_bkt2_run25_thr20_10,31,3,0,1988;2000;2004,5,3,7292.700,0.000
sc2.0_none_resbond_bkt2_run25_thr12_6,32,3,0,1988;2000;2004,3,3,7292.700,0.000
sc2.0_none_resbond_bkt3_run15_thr15_ALL,22,3,0,1987;1988;2000,11,3,4124.600,0.000
sc2.0_none_resbond_bkt3_run15_thr18_ALL,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_resbond_bkt3_run15_thr20_ALL,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_resbond_bkt3_run15_thr20_10,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_resbond_bkt3_run15_thr12_6,43,5,0,1986;1987;1988;2000;2004,8,5,4124.600,0.000
sc2.0_none_resbond_bkt3_run18_thr15_ALL,28,3,0,1988;2000;2004,5,3,5635.900,0.000
sc2.0_none_resbond_bkt3_run18_thr18_ALL,24,2,0,1988;2000,9,2,4997.800,0.000
sc2.0_none_resbond_bkt3_run18_thr20_ALL,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_resbond_bkt3_run18_thr20_10,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_resbond_bkt3_run18_thr12_6,29,3,0,1988;2000;2004,3,3,5635.900,0.000
sc2.0_none_ressofr_bkt0_run15_thr15_ALL,20,2,0,1988;1989,31,2,4970.900,0.000
sc2.0_none_ressofr_bkt0_run15_thr18_ALL,34,3,0,1988;2000;2004,31,3,8299.000,0.000
sc2.0_none_ressofr_bkt0_run15_thr20_ALL,34,3,0,1988;2000;2004,31,3,8299.000,0.000
sc2.0_none_ressofr_bkt0_run15_thr20_10,19,2,0,1988;2000,59,2,1993.100,0.000
sc2.0_none_ressofr_bkt0_run15_thr12_6,272,29,0,1975;1976;1977;1978;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,181,29,25.400,0.000
sc2.0_none_ressofr_bkt0_run18_thr15_ALL,11,1,0,1988,29,1,4600.500,0.000
sc2.0_none_ressofr_bkt0_run18_thr18_ALL,11,1,0,1988,29,1,4720.900,0.000
sc2.0_none_ressofr_bkt0_run18_thr20_ALL,34,3,0,1988;2000;2004,31,3,8299.000,0.000
sc2.0_none_ressofr_bkt0_run18_thr20_10,30,3,0,1988;2000;2004,50,3,3322.500,0.000
sc2.0_none_ressofr_bkt0_run18_thr12_6,212,27,0,1975;1976;1977;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,149,27,913.300,0.000
sc2.0_none_ressofr_bkt0_run20_thr15_ALL,12,1,0,1988,26,1,3749.200,0.000
sc2.0_none_ressofr_bkt0_run20_thr18_ALL,12,1,0,1988,27,1,5003.200,0.000
sc2.0_none_ressofr_bkt0_run20_thr20_ALL,12,1,0,1988,28,1,5003.200,0.000
sc2.0_none_ressofr_bkt0_run20_thr20_10,17,2,0,1988;2005,49,2,1984.500,0.000
sc2.0_none_ressofr_bkt0_run20_thr12_6,204,22,0,1975;1976;1977;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,120,22,476.700,0.000
sc2.0_none_ressofr_bkt0_run22_thr15_ALL,14,2,0,1988;2000,24,2,2779.500,0.000
sc2.0_none_ressofr_bkt0_run22_thr18_ALL,23,3,0,1987;1988;2000,24,3,3717.200,0.000
sc2.0_none_ressofr_bkt0_run22_thr20_ALL,14,2,0,1988;2000,25,2,4066.800,0.000
sc2.0_none_ressofr_bkt0_run22_thr20_10,14,2,0,1988;2000,38,2,1540.000,0.000
sc2.0_none_ressofr_bkt0_run22_thr12_6,196,21,0,1975;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1999;2000;2001;2002;2004;2005,105,21,647.200,0.000
sc2.0_none_ressofr_bkt0_run25_thr15_ALL,22,3,0,1984;1988;2000,16,3,2081.700,0.000
sc2.0_none_ressofr_bkt0_run25_thr18_ALL,19,2,0,1988;2000,17,2,2799.400,0.000
sc2.0_none_ressofr_bkt0_run25_thr20_ALL,19,2,0,1988;2000,19,2,3441.400,0.000
sc2.0_none_ressofr_bkt0_run25_thr20_10,19,2,0,1988;2000,28,2,1993.100,0.000
sc2.0_none_ressofr_bkt0_run25_thr12_6,143,14,0,1975;1977;1979;1984;1986;1987;1988;1989;1990;1992;2000;2001;2004;2005,57,14,1634.000,0.000
sc2.0_none_ressofr_bkt2_run15_thr15_ALL,33,4,0,1988;1989;2000;2001,14,4,2427.000,0.000
sc2.0_none_ressofr_bkt2_run15_thr18_ALL,31,3,0,1988;2000;2004,31,3,7619.500,0.000
sc2.0_none_ressofr_bkt2_run15_thr20_ALL,31,3,0,1988;2000;2004,31,3,7619.500,0.000
sc2.0_none_ressofr_bkt2_run15_thr20_10,32,3,0,1988;2000;2004,36,3,7291.800,0.000
sc2.0_none_ressofr_bkt2_run15_thr12_6,94,9,0,1986;1987;1988;1989;1993;2000;2001;2004;2005,30,9,2303.200,0.000
sc2.0_none_ressofr_bkt2_run18_thr15_ALL,49,5,0,1987;1988;1989;2000;2004,8,5,3600.600,0.000
sc2.0_none_ressofr_bkt2_run18_thr18_ALL,37,4,0,1987;1988;1989;2000,12,4,3866.000,0.000
sc2.0_none_ressofr_bkt2_run18_thr20_ALL,31,3,0,1988;2000;2004,31,3,7619.500,0.000
sc2.0_none_ressofr_bkt2_run18_thr20_10,31,3,0,1988;2000;2004,31,3,7619.500,0.000
sc2.0_none_ressofr_bkt2_run18_thr12_6,64,6,0,1987;1988;1989;1990;2000;2004,14,6,3443.200,0.000
sc2.0_none_ressofr_bkt2_run20_thr15_ALL,35,3,0,1988;2000;2004,7,3,4582.000,0.000
sc2.0_none_ressofr_bkt2_run20_thr18_ALL,33,3,0,1988;2000;2004,7,3,4582.000,0.000
sc2.0_none_ressofr_bkt2_run20_thr20_ALL,24,3,0,1988;2000;2004,11,3,5198.900,0.000
sc2.0_none_ressofr_bkt2_run20_thr20_10,24,3,0,1988;2000;2004,11,3,5198.900,0.000
sc2.0_none_ressofr_bkt2_run20_thr12_6,49,5,0,1987;1988;1989;2000;2004,11,5,4582.000,0.000
sc2.0_none_ressofr_bkt2_run22_thr15_ALL,36,4,0,1988;1990;2000;2004,4,4,5178.500,0.000
sc2.0_none_ressofr_bkt2_run22_thr18_ALL,33,3,0,1988;2000;2004,5,3,5144.200,0.000
sc2.0_none_ressofr_bkt2_run22_thr20_ALL,26,3,0,1988;2000;2004,6,3,5144.200,0.000
sc2.0_none_ressofr_bkt2_run22_thr20_10,26,3,0,1988;2000;2004,6,3,5144.200,0.000
sc2.0_none_ressofr_bkt2_run22_thr12_6,45,4,0,1988;1990;2000;2004,4,4,5178.500,0.000
sc2.0_none_ressofr_bkt2_run25_thr15_ALL,32,3,0,1988;2000;2004,3,3,7291.800,0.000
sc2.0_none_ressofr_bkt2_run25_thr18_ALL,32,3,0,1988;2000;2004,3,3,7291.800,0.000
sc2.0_none_ressofr_bkt2_run25_thr20_ALL,32,3,0,1988;2000;2004,5,3,7291.800,0.000
sc2.0_none_ressofr_bkt2_run25_thr20_10,32,3,0,1988;2000;2004,5,3,7291.800,0.000
sc2.0_none_ressofr_bkt2_run25_thr12_6,32,3,0,1988;2000;2004,3,3,7291.800,0.000
sc2.0_none_ressofr_bkt3_run15_thr15_ALL,27,3,0,1987;1988;2000,11,3,4118.400,0.000
sc2.0_none_ressofr_bkt3_run15_thr18_ALL,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_ressofr_bkt3_run15_thr20_ALL,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_ressofr_bkt3_run15_thr20_10,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_ressofr_bkt3_run15_thr12_6,48,5,0,1986;1987;1988;2000;2004,7,5,4118.400,0.000
sc2.0_none_ressofr_bkt3_run18_thr15_ALL,28,3,0,1988;2000;2004,5,3,5635.200,0.000
sc2.0_none_ressofr_bkt3_run18_thr18_ALL,24,2,0,1988;2000,9,2,4997.400,0.000
sc2.0_none_ressofr_bkt3_run18_thr20_ALL,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_ressofr_bkt3_run18_thr20_10,24,2,0,1988;2000,31,2,5158.600,0.000
sc2.0_none_ressofr_bkt3_run18_thr12_6,29,3,0,1988;2000;2004,3,3,5635.200,0.000
sc2.0_g2_16_rescash_bkt0_run15_thr15_ALL,37,3,0,1987;1988;1989,31,3,3318.300,0.000
sc2.0_g2_16_rescash_bkt0_run15_thr18_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_rescash_bkt0_run15_thr20_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_rescash_bkt0_run15_thr20_10,47,5,0,1986;1987;1988;2000;2004,59,5,1127.500,0.000
sc2.0_g2_16_rescash_bkt0_run15_thr12_6,341,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,155,31,0.000,0.000
sc2.0_g2_16_rescash_bkt0_run18_thr15_ALL,35,4,0,1982;1985;1987;1988,31,4,3202.100,0.000
sc2.0_g2_16_rescash_bkt0_run18_thr18_ALL,27,3,0,1987;1988;1989,31,3,3856.300,0.000
sc2.0_g2_16_rescash_bkt0_run18_thr20_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_rescash_bkt0_run18_thr20_10,43,5,0,1984;1986;1988;2000;2004,54,5,2282.800,0.000
sc2.0_g2_16_rescash_bkt0_run18_thr12_6,312,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,124,31,0.000,0.000
sc2.0_g2_16_rescash_bkt0_run20_thr15_ALL,30,4,0,1986;1987;1988;2000,29,4,3402.900,0.000
sc2.0_g2_16_rescash_bkt0_run20_thr18_ALL,19,3,0,1987;1988;2000,29,3,3615.600,0.000
sc2.0_g2_16_rescash_bkt0_run20_thr20_ALL,19,3,0,1987;1988;2000,29,3,3615.600,0.000
sc2.0_g2_16_rescash_bkt0_run20_thr20_10,37,4,0,1986;1987;1988;2000,47,4,1376.200,0.000
sc2.0_g2_16_rescash_bkt0_run20_thr12_6,294,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,116,29,1361.700,0.000
sc2.0_g2_16_rescash_bkt0_run22_thr15_ALL,47,6,0,1983;1986;1987;1988;2000;2003,26,6,2594.600,0.000
sc2.0_g2_16_rescash_bkt0_run22_thr18_ALL,31,4,0,1986;1988;2000;2003,26,4,3487.400,0.000
sc2.0_g2_16_rescash_bkt0_run22_thr20_ALL,20,3,0,1988;2000;2003,27,3,3750.200,0.000
sc2.0_g2_16_rescash_bkt0_run22_thr20_10,36,5,0,1986;1988;1990;2000;2003,42,5,1716.800,0.000
sc2.0_g2_16_rescash_bkt0_run22_thr12_6,251,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,78,26,611.500,0.000
sc2.0_g2_16_rescash_bkt0_run25_thr15_ALL,44,4,0,1984;1986;1988;2000,20,4,859.400,0.000
sc2.0_g2_16_rescash_bkt0_run25_thr18_ALL,28,3,0,1986;1988;2000,21,3,2467.200,0.000
sc2.0_g2_16_rescash_bkt0_run25_thr20_ALL,28,3,0,1986;1988;2000,21,3,2575.500,0.000
sc2.0_g2_16_rescash_bkt0_run25_thr20_10,47,5,0,1986;1987;1988;2000;2004,28,5,1127.500,0.000
sc2.0_g2_16_rescash_bkt0_run25_thr12_6,199,19,0,1975;1977;1979;1981;1984;1986;1987;1988;1989;1990;1991;1992;1994;1999;2000;2001;2002;2004;2005,58,19,790.600,0.000
sc2.0_g2_16_rescash_bkt2_run15_thr15_ALL,67,8,0,1986;1987;1988;1989;1999;2000;2001;2005,17,8,1487.500,0.000
sc2.0_g2_16_rescash_bkt2_run15_thr18_ALL,24,2,0,1988;2000,31,2,5417.200,0.000
sc2.0_g2_16_rescash_bkt2_run15_thr20_ALL,24,2,0,1988;2000,31,2,5417.200,0.000
sc2.0_g2_16_rescash_bkt2_run15_thr20_10,24,2,0,1988;2000,34,2,5203.500,0.000
sc2.0_g2_16_rescash_bkt2_run15_thr12_6,144,15,0,1975;1977;1984;1986;1987;1988;1989;1990;1992;1993;1999;2000;2001;2004;2005,30,15,1521.800,0.000
sc2.0_g2_16_rescash_bkt2_run18_thr15_ALL,65,6,0,1986;1987;1988;1989;2000;2004,9,6,2710.400,0.000
sc2.0_g2_16_rescash_bkt2_run18_thr18_ALL,29,3,0,1988;1989;2000,13,3,2664.200,0.000
sc2.0_g2_16_rescash_bkt2_run18_thr20_ALL,24,2,0,1988;2000,31,2,5417.200,0.000
sc2.0_g2_16_rescash_bkt2_run18_thr20_10,24,2,0,1988;2000,31,2,5417.200,0.000
sc2.0_g2_16_rescash_bkt2_run18_thr12_6,83,7,0,1986;1987;1988;1989;1990;2000;2004,14,7,2441.200,0.000
sc2.0_g2_16_rescash_bkt2_run20_thr15_ALL,45,5,0,1986;1987;1988;2000;2004,7,5,3554.600,0.000
sc2.0_g2_16_rescash_bkt2_run20_thr18_ALL,45,5,0,1986;1987;1988;2000;2004,8,5,3880.600,0.000
sc2.0_g2_16_rescash_bkt2_run20_thr20_ALL,27,3,0,1986;1988;2000,11,3,3880.600,0.000
sc2.0_g2_16_rescash_bkt2_run20_thr20_10,27,3,0,1986;1988;2000,11,3,3880.600,0.000
sc2.0_g2_16_rescash_bkt2_run20_thr12_6,62,6,0,1986;1987;1988;1989;2000;2004,7,6,3686.600,0.000
sc2.0_g2_16_rescash_bkt2_run22_thr15_ALL,39,4,0,1988;1990;2000;2004,5,4,4360.600,0.000
sc2.0_g2_16_rescash_bkt2_run22_thr18_ALL,31,3,0,1988;2000;2004,6,3,4247.800,0.000
sc2.0_g2_16_rescash_bkt2_run22_thr20_ALL,28,3,0,1988;2000;2004,7,3,4247.800,0.000
sc2.0_g2_16_rescash_bkt2_run22_thr20_10,28,3,0,1988;2000;2004,7,3,4247.800,0.000
sc2.0_g2_16_rescash_bkt2_run22_thr12_6,48,5,0,1987;1988;1990;2000;2004,5,5,4557.900,0.000
sc2.0_g2_16_rescash_bkt2_run25_thr15_ALL,25,2,0,1988;2000,2,2,5203.500,0.000
sc2.0_g2_16_rescash_bkt2_run25_thr18_ALL,24,2,0,1988;2000,2,2,5203.500,0.000
sc2.0_g2_16_rescash_bkt2_run25_thr20_ALL,24,2,0,1988;2000,3,2,5203.500,0.000
sc2.0_g2_16_rescash_bkt2_run25_thr20_10,24,2,0,1988;2000,3,2,5203.500,0.000
sc2.0_g2_16_rescash_bkt2_run25_thr12_6,25,2,0,1988;2000,2,2,5203.500,0.000
sc2.0_g2_16_rescash_bkt3_run15_thr15_ALL,41,4,0,1986;1987;1988;2000,10,4,3311.800,0.000
sc2.0_g2_16_rescash_bkt3_run15_thr18_ALL,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_rescash_bkt3_run15_thr20_ALL,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_rescash_bkt3_run15_thr20_10,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_rescash_bkt3_run15_thr12_6,56,5,0,1986;1987;1988;2000;2004,6,5,3194.100,0.000
sc2.0_g2_16_rescash_bkt3_run18_thr15_ALL,28,3,0,1986;1988;2000,5,3,4238.900,0.000
sc2.0_g2_16_rescash_bkt3_run18_thr18_ALL,26,3,0,1986;1988;2000,9,3,4417.200,0.000
sc2.0_g2_16_rescash_bkt3_run18_thr20_ALL,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_rescash_bkt3_run18_thr20_10,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_rescash_bkt3_run18_thr12_6,28,3,0,1986;1988;2000,3,3,4238.900,0.000
sc2.0_g2_16_resbond_bkt0_run15_thr15_ALL,24,2,0,1987;1988,31,2,4392.400,0.000
sc2.0_g2_16_resbond_bkt0_run15_thr18_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_resbond_bkt0_run15_thr20_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_resbond_bkt0_run15_thr20_10,15,2,0,1988;2004,60,2,989.500,0.000
sc2.0_g2_16_resbond_bkt0_run15_thr12_6,243,28,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,208,28,15.300,0.000
sc2.0_g2_16_resbond_bkt0_run18_thr15_ALL,21,2,0,1987;1988,31,2,3884.800,0.000
sc2.0_g2_16_resbond_bkt0_run18_thr18_ALL,21,2,0,1987;1988,31,2,4418.500,0.000
sc2.0_g2_16_resbond_bkt0_run18_thr20_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_resbond_bkt0_run18_thr20_10,17,2,0,1988;2004,54,2,1952.000,0.000
sc2.0_g2_16_resbond_bkt0_run18_thr12_6,231,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,190,29,55.500,0.000
sc2.0_g2_16_resbond_bkt0_run20_thr15_ALL,20,2,0,1986;1988,29,2,3688.600,0.000
sc2.0_g2_16_resbond_bkt0_run20_thr18_ALL,12,1,0,1988,29,1,3868.400,0.000
sc2.0_g2_16_resbond_bkt0_run20_thr20_ALL,12,1,0,1988,29,1,3803.300,0.000
sc2.0_g2_16_resbond_bkt0_run20_thr20_10,13,1,0,1988,52,1,1324.200,0.000
sc2.0_g2_16_resbond_bkt0_run20_thr12_6,214,27,0,1975;1976;1977;1978;1979;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,168,27,539.000,0.000
sc2.0_g2_16_resbond_bkt0_run22_thr15_ALL,25,2,0,1987;1988,26,2,2359.900,0.000
sc2.0_g2_16_resbond_bkt0_run22_thr18_ALL,13,1,0,1988,26,1,4004.300,0.000
sc2.0_g2_16_resbond_bkt0_run22_thr20_ALL,13,1,0,1988,27,1,4264.900,0.000
sc2.0_g2_16_resbond_bkt0_run22_thr20_10,12,1,0,1988,47,1,1555.200,0.000
sc2.0_g2_16_resbond_bkt0_run22_thr12_6,182,22,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,141,22,102.000,0.000
sc2.0_g2_16_resbond_bkt0_run25_thr15_ALL,23,2,0,1986;1988,20,2,1500.800,0.000
sc2.0_g2_16_resbond_bkt0_run25_thr18_ALL,13,1,0,1988,21,1,2316.600,0.000
sc2.0_g2_16_resbond_bkt0_run25_thr20_ALL,13,1,0,1988,21,1,2435.500,0.000
sc2.0_g2_16_resbond_bkt0_run25_thr20_10,15,2,0,1988;2004,29,2,989.500,0.000
sc2.0_g2_16_resbond_bkt0_run25_thr12_6,157,18,0,1975;1977;1979;1984;1986;1987;1988;1989;1990;1991;1992;1994;1999;2000;2001;2002;2004;2005,87,18,757.500,0.000
sc2.0_g2_16_resbond_bkt2_run15_thr15_ALL,34,5,0,1988;1989;1999;2001;2005,17,5,1533.400,0.000
sc2.0_g2_16_resbond_bkt2_run15_thr18_ALL,24,2,0,1988;2000,31,2,5417.200,0.000
sc2.0_g2_16_resbond_bkt2_run15_thr20_ALL,24,2,0,1988;2000,31,2,5417.200,0.000
sc2.0_g2_16_resbond_bkt2_run15_thr20_10,24,2,0,1988;2000,34,2,5204.500,0.000
sc2.0_g2_16_resbond_bkt2_run15_thr12_6,112,14,0,1975;1977;1984;1986;1987;1988;1989;1992;1993;1999;2000;2001;2004;2005,53,14,1504.900,0.000
sc2.0_g2_16_resbond_bkt2_run18_thr15_ALL,38,5,0,1986;1987;1988;2000;2004,9,5,2685.700,0.000
sc2.0_g2_16_resbond_bkt2_run18_thr18_ALL,13,1,0,1988,13,1,2462.900,0.000
sc2.0_g2_16_resbond_bkt2_run18_thr20_ALL,24,2,0,1988;2000,31,2,5417.200,0.000
sc2.0_g2_16_resbond_bkt2_run18_thr20_10,24,2,0,1988;2000,31,2,5417.200,0.000
sc2.0_g2_16_resbond_bkt2_run18_thr12_6,70,7,0,1986;1987;1988;1989;1990;2000;2004,17,7,2462.900,0.000
sc2.0_g2_16_resbond_bkt2_run20_thr15_ALL,29,4,0,1987;1988;2000;2004,7,4,3431.600,0.000
sc2.0_g2_16_resbond_bkt2_run20_thr18_ALL,27,4,0,1987;1988;2000;2004,8,4,3709.400,0.000
sc2.0_g2_16_resbond_bkt2_run20_thr20_ALL,15,2,0,1988;2000,11,2,3709.400,0.000
sc2.0_g2_16_resbond_bkt2_run20_thr20_10,15,2,0,1988;2000,12,2,3709.400,0.000
sc2.0_g2_16_resbond_bkt2_run20_thr12_6,51,5,0,1987;1988;1989;2000;2004,14,5,3570.500,0.000
sc2.0_g2_16_resbond_bkt2_run22_thr15_ALL,29,4,0,1988;1990;2000;2004,5,4,4375.500,0.000
sc2.0_g2_16_resbond_bkt2_run22_thr18_ALL,28,3,0,1988;2000;2004,6,3,4258.100,0.000
sc2.0_g2_16_resbond_bkt2_run22_thr20_ALL,23,3,0,1988;2000;2004,7,3,4258.100,0.000
sc2.0_g2_16_resbond_bkt2_run22_thr20_10,23,3,0,1988;2000;2004,7,3,4258.100,0.000
sc2.0_g2_16_resbond_bkt2_run22_thr12_6,41,5,0,1987;1988;1990;2000;2004,7,5,4572.700,0.000
sc2.0_g2_16_resbond_bkt2_run25_thr15_ALL,25,2,0,1988;2000,2,2,5204.500,0.000
sc2.0_g2_16_resbond_bkt2_run25_thr18_ALL,24,2,0,1988;2000,2,2,5204.500,0.000
sc2.0_g2_16_resbond_bkt2_run25_thr20_ALL,24,2,0,1988;2000,3,2,5204.500,0.000
sc2.0_g2_16_resbond_bkt2_run25_thr20_10,24,2,0,1988;2000,3,2,5204.500,0.000
sc2.0_g2_16_resbond_bkt2_run25_thr12_6,25,2,0,1988;2000,2,2,5204.500,0.000
sc2.0_g2_16_resbond_bkt3_run15_thr15_ALL,36,4,0,1986;1987;1988;2000,10,4,3325.700,0.000
sc2.0_g2_16_resbond_bkt3_run15_thr18_ALL,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_resbond_bkt3_run15_thr20_ALL,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_resbond_bkt3_run15_thr20_10,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_resbond_bkt3_run15_thr12_6,53,5,0,1986;1987;1988;2000;2004,7,5,3203.700,0.000
sc2.0_g2_16_resbond_bkt3_run18_thr15_ALL,27,3,0,1986;1988;2000,5,3,4240.000,0.000
sc2.0_g2_16_resbond_bkt3_run18_thr18_ALL,24,3,0,1986;1988;2000,9,3,4439.700,0.000
sc2.0_g2_16_resbond_bkt3_run18_thr20_ALL,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_resbond_bkt3_run18_thr20_10,22,2,0,1988;2000,31,2,4287.300,0.000
sc2.0_g2_16_resbond_bkt3_run18_thr12_6,28,3,0,1986;1988;2000,3,3,4240.000,0.000
sc2.0_g2_16_ressofr_bkt0_run15_thr15_ALL,24,2,0,1987;1988,31,2,4143.800,0.000
sc2.0_g2_16_ressofr_bkt0_run15_thr18_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_ressofr_bkt0_run15_thr20_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_ressofr_bkt0_run15_thr20_10,26,3,0,1987;1988;2004,59,3,1194.100,0.000
sc2.0_g2_16_ressofr_bkt0_run15_thr12_6,288,30,0,1975;1976;1977;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,178,30,27.500,0.000
sc2.0_g2_16_ressofr_bkt0_run18_thr15_ALL,12,1,0,1988,31,1,3550.700,0.000
sc2.0_g2_16_ressofr_bkt0_run18_thr18_ALL,12,1,0,1988,31,1,3918.500,0.000
sc2.0_g2_16_ressofr_bkt0_run18_thr20_ALL,25,2,0,1988;2000,31,2,6019.900,0.000
sc2.0_g2_16_ressofr_bkt0_run18_thr20_10,25,3,0,1988;2000;2004,54,3,1961.000,0.000
sc2.0_g2_16_ressofr_bkt0_run18_thr12_6,254,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,168,29,10.100,0.000
sc2.0_g2_16_ressofr_bkt0_run20_thr15_ALL,22,2,0,1986;1988,29,2,3481.900,0.000
sc2.0_g2_16_ressofr_bkt0_run20_thr18_ALL,12,1,0,1988,29,1,3681.700,0.000
sc2.0_g2_16_ressofr_bkt0_run20_thr20_ALL,12,1,0,1988,29,1,3493.700,0.000
sc2.0_g2_16_ressofr_bkt0_run20_thr20_10,21,2,0,1986;1988,51,2,1372.800,0.000
sc2.0_g2_16_ressofr_bkt0_run20_thr12_6,250,28,0,1975;1976;1977;1978;1979;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,144,28,957.100,0.000
sc2.0_g2_16_ressofr_bkt0_run22_thr15_ALL,33,4,0,1986;1987;1988;2003,26,4,2874.700,0.000
sc2.0_g2_16_ressofr_bkt0_run22_thr18_ALL,25,3,0,1986;1988;2003,26,3,3696.200,0.000
sc2.0_g2_16_ressofr_bkt0_run22_thr20_ALL,17,2,0,1988;2003,27,2,4018.600,0.000
sc2.0_g2_16_ressofr_bkt0_run22_thr20_10,15,2,0,1988;2003,47,2,1868.700,0.000
sc2.0_g2_16_ressofr_bkt0_run22_thr12_6,213,25,0,1975;1976;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,119,25,378.100,0.000
sc2.0_g2_16_ressofr_bkt0_run25_thr15_ALL,33,3,0,1984;1986;1988,20,3,1314.800,0.000
sc2.0_g2_16_ressofr_bkt0_run25_thr18_ALL,13,1,0,1988,21,1,2190.500,0.000
sc2.0_g2_16_ressofr_bkt0_run25_thr20_ALL,13,1,0,1988,21,1,2450.100,0.000
sc2.0_g2_16_ressofr_bkt0_run25_thr20_10,26,3,0,1987;1988;2004,28,3,1194.100,0.000
sc2.0_g2_16_ressofr_bkt0_run25_thr12_6,172,18,0,1975;1977;1979;1984;1986;1987;1988;1989;1990;1991;1992;1994;1999;2000;2001;2002;2004;2005,72,18,740.200,0.000
sc2.0_g2_16_ressofr_bkt2_run15_thr15_ALL,40,5,0,1988;1989;1999;2001;2005,17,5,1457.300,0.000
