CAGR,Sharpe,MaxDD,Vol,PosDay_pct,n_days,Trades_yr,window_id,short_flag,start_date,end_date,strategy
0.2746074031593275,0.7848203333521585,-0.21243061372886352,0.4290626740066952,0.5219123505976095,252,120.0,2013,False,2013-01-02,2013-12-31,NEW-CAND-vz0.625
-0.026620442066685346,0.06566656679976865,-0.19664125598665783,0.3054815514671156,0.5378486055776892,252,142.0,2014,False,2014-01-02,2014-12-31,NEW-CAND-vz0.625
-0.3960235276593297,-1.1325881317361208,-0.4434114406621592,0.38164230932443133,0.47808764940239046,252,157.0,2015,False,2015-01-02,2015-12-31,NEW-CAND-vz0.625
-0.12088222739342391,0.05278369609600875,-0.41020121025878487,0.5550004453671815,0.5338645418326693,252,116.0,2016,False,2016-01-04,2016-12-30,NEW-CAND-vz0.625
0.8239703724580218,1.753010786488636,-0.23529835456890635,0.38818260786822567,0.576,251,124.49402390438247,2017,False,2017-01-03,2017-12-29,NEW-CAND-vz0.625
-0.11604183002849067,-0.08702424974774178,-0.38913280715355014,0.41308685551309154,0.524,251,121.4820717131474,2018,False,2018-01-02,2018-12-31,NEW-CAND-vz0.625
0.503056844476262,1.0655330990084424,-0.40833284079932175,0.5078374802403047,0.549800796812749,252,106.0,2019,False,2019-01-02,2019-12-31,NEW-CAND-vz0.625
0.8744493236695661,1.8478156556153857,-0.22860061643145668,0.3817704994937567,0.5992063492063492,253,92.63241106719367,2020,False,2020-01-02,2020-12-31,NEW-CAND-vz0.625
0.35432146502452233,1.0279555857914722,-0.24765236670701107,0.35831591373979993,0.5338645418326693,252,114.0,2021,False,2021-01-04,2021-12-31,NEW-CAND-vz0.625
-0.26572740961682595,-1.6545308861032777,-0.32843815414748156,0.1778398206703609,0.46,251,98.39043824701196,2022,False,2022-01-03,2022-12-30,NEW-CAND-vz0.625
0.9881578751384938,1.5352882168963227,-0.38502330320632683,0.5469800942138408,0.5502008032128514,250,107.856,2023,False,2023-01-03,2023-12-29,NEW-CAND-vz0.625
0.5689824293190588,1.0838382260769412,-0.28847519472631256,0.5728040212134359,0.5537848605577689,252,165.0,2024,False,2024-01-02,2024-12-31,NEW-CAND-vz0.625
0.5252625666152013,1.1928142964213386,-0.24759867611988218,0.43481157018681443,0.5461847389558233,250,113.904,2025,False,2025-01-02,2025-12-31,NEW-CAND-vz0.625
-0.5019225420461746,-1.3496508827251654,-0.20762450442808722,0.44936513158606023,0.45614035087719296,58,121.65517241379311,2026,True,2026-01-02,2026-03-26,NEW-CAND-vz0.625
-0.19606457223887486,-0.6923980578740281,-0.31466060634150606,0.26527080600961467,0.5139442231075697,252,80.0,1977,False,1977-01-03,1977-12-30,NEW-CAND-vz0.650 (★ originally proposed)
1.3558638617377081,2.7352898452377787,-0.3381918029412313,0.3357294978514951,0.6374501992031872,252,86.0,1978,False,1978-01-03,1978-12-29,NEW-CAND-vz0.650 (★ originally proposed)
0.2066596182072642,0.6930591832518845,-0.44735240383327046,0.38914895098006425,0.5952380952380952,253,63.74703557312253,1979,False,1979-01-02,1979-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.7811017009654444,1.6842449435694014,-0.47820913126126374,0.3897533710744899,0.5714285714285714,253,69.72332015810277,1980,False,1980-01-02,1980-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.3552407449281223,-1.5171118239220138,-0.4405003525670006,0.26653455441180046,0.5396825396825397,253,90.6403162055336,1981,False,1981-01-02,1981-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.908847334512038,1.931422338025084,-0.21425179208050882,0.3714782611238881,0.5634920634920635,253,100.600790513834,1982,False,1982-01-04,1982-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.10753294021598969,0.49072144855818944,-0.4011038563870677,0.30792263114149526,0.5357142857142857,253,98.60869565217392,1983,False,1983-01-03,1983-12-30,NEW-CAND-vz0.650 (★ originally proposed)
-0.16342612336959217,-0.5356182808997217,-0.24882150715783657,0.26975765156940973,0.43253968253968256,253,56.77470355731225,1984,False,1984-01-03,1984-12-31,NEW-CAND-vz0.650 (★ originally proposed)
1.3892683953629703,2.7420845371746894,-0.3435577935430588,0.34035037852578137,0.5776892430278885,252,44.0,1985,False,1985-01-02,1985-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.34811055009943104,0.9108126248270894,-0.48450888105333445,0.4377367310077189,0.5753968253968254,253,89.64426877470356,1986,False,1986-01-02,1986-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.7015966200946182,1.7131521777642922,-0.2904481636594156,0.3470748292700446,0.5515873015873016,253,93.62845849802372,1987,False,1987-01-02,1987-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.3296156109202323,-1.2595761615081675,-0.3977455389268413,0.2855871962632837,0.47619047619047616,253,34.86166007905138,1988,False,1988-01-04,1988-12-30,NEW-CAND-vz0.650 (★ originally proposed)
0.5183414232260399,1.3065964085745945,-0.25041357589192526,0.376574336416304,0.5856573705179283,252,72.0,1989,False,1989-01-03,1989-12-29,NEW-CAND-vz0.650 (★ originally proposed)
-0.4971123670583514,-1.400048851028797,-0.5749949593346206,0.42574956869586755,0.503968253968254,253,101.59683794466403,1990,False,1990-01-02,1990-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.8169757588601443,1.4457217456144429,-0.3657661642416634,0.5040042150385033,0.5515873015873016,253,139.44664031620553,1991,False,1991-01-02,1991-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.4976174598678713,1.234182566957696,-0.3492131058791905,0.3897369994619686,0.5217391304347826,254,124.01574803149606,1992,False,1992-01-02,1992-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.06526247223648485,-0.04570958313399465,-0.29938540414739256,0.3230566775878059,0.5753968253968254,253,112.55335968379447,1993,False,1993-01-04,1993-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.15941791639988256,-0.33148339792173453,-0.34741863215676927,0.3445842293697459,0.50199203187251,252,118.0,1994,False,1994-01-03,1994-12-30,NEW-CAND-vz0.650 (★ originally proposed)
1.507040062190752,2.8321241654375275,-0.1591712745422028,0.34765946784016843,0.6055776892430279,252,110.0,1995,False,1995-01-03,1995-12-29,NEW-CAND-vz0.650 (★ originally proposed)
0.4419996053250608,1.0257545014124645,-0.3242862022657331,0.46295466898506943,0.5691699604743083,254,114.09448818897638,1996,False,1996-01-02,1996-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.5439568933103194,1.6147001662594431,-0.22045188360584234,0.2977254884336257,0.5436507936507936,253,139.44664031620553,1997,False,1997-01-02,1997-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.6887571660602465,1.4997411535384955,-0.2930094909970228,0.4058129746065325,0.5537848605577689,252,112.0,1998,False,1998-01-02,1998-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.7767019851439054,1.8276358853992876,-0.25307773577182535,0.349487309039418,0.5617529880478087,252,129.0,1999,False,1999-01-04,1999-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.11981231968122874,-0.4699264112501833,-0.19791166345526312,0.21794838067076813,0.50199203187251,252,76.0,2000,False,2000-01-03,2000-12-29,NEW-CAND-vz0.650 (★ originally proposed)
-0.06837990656965054,-0.3252467015638034,-0.1275706686174506,0.1729868946694251,0.4979757085020243,248,49.79032258064517,2001,False,2001-01-02,2001-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.11077646744518654,0.7988445260636948,-0.11813902439791757,0.14521320735021268,0.549800796812749,252,61.0,2002,False,2002-01-02,2002-12-31,NEW-CAND-vz0.650 (★ originally proposed)
1.0742440896487055,1.6651834030060635,-0.27299071058314694,0.5228118562042577,0.5179282868525896,252,107.0,2003,False,2003-01-02,2003-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.015919630987312416,0.24144874226086144,-0.4559292309983629,0.40468504949314765,0.5298804780876494,252,141.0,2004,False,2004-01-02,2004-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.24779924607596726,-0.4263740289755225,-0.4314016127663204,0.4412013963111737,0.5059760956175299,252,108.0,2005,False,2005-01-03,2005-12-30,NEW-CAND-vz0.650 (★ originally proposed)
0.51906875241582,1.225874754900796,-0.21306957306636987,0.41198652810085756,0.572,251,147.58565737051794,2006,False,2006-01-03,2006-12-29,NEW-CAND-vz0.650 (★ originally proposed)
0.22264783027827084,0.7037585068818781,-0.2519474979715153,0.4089783417017723,0.592,251,157.62549800796813,2007,False,2007-01-03,2007-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.20416145972617183,0.9594199265612219,-0.1726938717634141,0.2194858564915938,0.5317460317460317,253,95.6205533596838,2008,False,2008-01-02,2008-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.566278712575869,1.267359087288957,-0.1956203580798055,0.4285943581926968,0.549800796812749,252,92.0,2009,False,2009-01-02,2009-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.7119057399753299,1.2960549001494077,-0.34308792061566795,0.5229171833278026,0.6095617529880478,252,115.0,2010,False,2010-01-04,2010-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.19374764700333036,-0.3444299970778395,-0.31393578521275767,0.39665735544628483,0.5338645418326693,252,147.0,2011,False,2011-01-03,2011-12-30,NEW-CAND-vz0.650 (★ originally proposed)
0.19722530118947423,0.6464479225682599,-0.34942546784464656,0.40740147152042305,0.4738955823293173,250,109.872,2012,False,2012-01-03,2012-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.2696937878902168,0.7759190206899967,-0.21264261884446967,0.4288831545903251,0.5219123505976095,252,120.0,2013,False,2013-01-02,2013-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.04265580493253396,0.010324412739808907,-0.20384603153201153,0.30470071866928444,0.5378486055776892,252,142.0,2014,False,2014-01-02,2014-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.36631499198317174,-1.032244026533522,-0.41603383271006833,0.37482067479635517,0.47808764940239046,252,157.0,2015,False,2015-01-02,2015-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.11819757157422361,0.05803232615614045,-0.41109115686149134,0.5547116176381872,0.5338645418326693,252,116.0,2016,False,2016-01-04,2016-12-30,NEW-CAND-vz0.650 (★ originally proposed)
0.817634317669997,1.7434592284876917,-0.23728483228047825,0.3883337550015237,0.576,251,124.49402390438247,2017,False,2017-01-03,2017-12-29,NEW-CAND-vz0.650 (★ originally proposed)
-0.1300343479820968,-0.12778174313656712,-0.38898465139227334,0.4115204124443237,0.524,251,121.4820717131474,2018,False,2018-01-02,2018-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.5071021259891908,1.0704107502638522,-0.40674044578796964,0.5082625335385554,0.549800796812749,252,106.0,2019,False,2019-01-02,2019-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.8390728019316631,1.7940575720895007,-0.22860061643145657,0.3827368493409535,0.5992063492063492,253,92.63241106719367,2020,False,2020-01-02,2020-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.32344425411599476,0.9915261765032286,-0.2476523667070124,0.34303124022880166,0.5338645418326693,252,114.0,2021,False,2021-01-04,2021-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.2629682367748215,-1.6329036799412067,-0.32834967443356655,0.17788672329180602,0.464,251,98.39043824701196,2022,False,2022-01-03,2022-12-30,NEW-CAND-vz0.650 (★ originally proposed)
0.9881578751384923,1.5352882168963218,-0.3850233032063266,0.5469800942138406,0.5502008032128514,250,107.856,2023,False,2023-01-03,2023-12-29,NEW-CAND-vz0.650 (★ originally proposed)
0.5803739948617226,1.0958449346844747,-0.2884751947263118,0.573559773418537,0.5537848605577689,252,165.0,2024,False,2024-01-02,2024-12-31,NEW-CAND-vz0.650 (★ originally proposed)
0.5101506071814104,1.1722390361382695,-0.24759867611988284,0.4333710766433882,0.5461847389558233,250,113.904,2025,False,2025-01-02,2025-12-31,NEW-CAND-vz0.650 (★ originally proposed)
-0.5005590284845315,-1.3430988937993757,-0.20712577622579242,0.44945779907383177,0.45614035087719296,58,121.65517241379311,2026,True,2026-01-02,2026-03-26,NEW-CAND-vz0.650 (★ originally proposed)
-0.19606457223887486,-0.6923980578740281,-0.31466060634150606,0.26527080600961467,0.5139442231075697,252,80.0,1977,False,1977-01-03,1977-12-30,"F10-vz0.700 (REF, v6.1 推奨)"
1.3558638617377081,2.7352898452377787,-0.3381918029412313,0.3357294978514951,0.6374501992031872,252,86.0,1978,False,1978-01-03,1978-12-29,"F10-vz0.700 (REF, v6.1 推奨)"
0.2047822688005705,0.6891035225454182,-0.44735240383327046,0.389066278124112,0.5952380952380952,253,63.74703557312253,1979,False,1979-01-02,1979-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.7507897658778702,1.6442119565370494,-0.47820913126126363,0.388433296162866,0.5714285714285714,253,69.72332015810277,1980,False,1980-01-02,1980-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.39816331041378683,-1.832354056563969,-0.4415744681940098,0.2593615550815644,0.5396825396825397,253,90.6403162055336,1981,False,1981-01-02,1981-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.8931431483698788,1.9067592221528904,-0.22074172950434556,0.37203034469229135,0.5674603174603174,253,100.600790513834,1982,False,1982-01-04,1982-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.08596543943780888,0.4280725867005293,-0.3997596667256471,0.30445014116596847,0.5357142857142857,253,98.60869565217392,1983,False,1983-01-03,1983-12-30,"F10-vz0.700 (REF, v6.1 推奨)"
-0.21999287519262467,-0.7747798300579971,-0.30606277482174027,0.2751927317658861,0.4246031746031746,253,56.77470355731225,1984,False,1984-01-03,1984-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
1.441305325167404,2.805312460060685,-0.34299847119029137,0.3404257830545389,0.5776892430278885,252,44.0,1985,False,1985-01-02,1985-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.3493574915967388,0.913031165605071,-0.48632807191815575,0.4376379820583064,0.5714285714285714,253,89.64426877470356,1986,False,1986-01-02,1986-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.6745058338563581,1.6724164409005893,-0.2907299302160431,0.34556299923759354,0.5555555555555556,253,93.62845849802372,1987,False,1987-01-02,1987-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.3349740218563071,-1.285521121542764,-0.4004658247236319,0.28599084205593334,0.47619047619047616,253,34.86166007905138,1988,False,1988-01-04,1988-12-30,"F10-vz0.700 (REF, v6.1 推奨)"
0.5201803925870379,1.3097781954107213,-0.25041357589192537,0.3765949859256109,0.5856573705179283,252,72.0,1989,False,1989-01-03,1989-12-29,"F10-vz0.700 (REF, v6.1 推奨)"
-0.4984958686304246,-1.4075708903955428,-0.5743951312604427,0.4255064933295786,0.503968253968254,253,101.59683794466403,1990,False,1990-01-02,1990-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.7897681383981352,1.4164406033692847,-0.36604286574067724,0.5035368834951157,0.5515873015873016,253,139.44664031620553,1991,False,1991-01-02,1991-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.5505145065847725,1.3281219122847914,-0.33045371681269453,0.3879217850023123,0.5217391304347826,254,124.01574803149606,1992,False,1992-01-02,1992-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.07362264222236836,-0.07438126614958583,-0.30430303599170594,0.3224409779659185,0.5714285714285714,253,112.55335968379447,1993,False,1993-01-04,1993-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.15926951231248754,-0.334229327805131,-0.3453701043926266,0.34292345148760145,0.49800796812749004,252,118.0,1994,False,1994-01-03,1994-12-30,"F10-vz0.700 (REF, v6.1 推奨)"
1.4757735865692112,2.813001982054328,-0.1591712745422028,0.34524976988228423,0.6055776892430279,252,110.0,1995,False,1995-01-03,1995-12-29,"F10-vz0.700 (REF, v6.1 推奨)"
0.43384607858806135,1.0157551179135715,-0.32549296165868846,0.46108214783914525,0.5691699604743083,254,114.09448818897638,1996,False,1996-01-02,1996-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.5688536401078441,1.6765596073681603,-0.22045188360584234,0.29603063348485104,0.5436507936507936,253,139.44664031620553,1997,False,1997-01-02,1997-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.7270253017926056,1.589669254923826,-0.294021363384084,0.3941060667168981,0.5577689243027888,252,112.0,1998,False,1998-01-02,1998-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.8100425927214785,1.8899706807700507,-0.24251436044844776,0.34746597632240706,0.5617529880478087,252,129.0,1999,False,1999-01-04,1999-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.12031778876069577,-0.4726315660960884,-0.19791166345526312,0.21792935419764756,0.50199203187251,252,76.0,2000,False,2000-01-03,2000-12-29,"F10-vz0.700 (REF, v6.1 推奨)"
-0.07406937828495408,-0.35753032520249817,-0.13314338598970832,0.17404789905511722,0.48582995951417,248,49.79032258064517,2001,False,2001-01-02,2001-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.13696874985898289,0.9520353322363626,-0.1082613381985792,0.1466545318673801,0.5537848605577689,252,61.0,2002,False,2002-01-02,2002-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
1.0540637444179475,1.6445671729332063,-0.2729907105831465,0.5236525251817469,0.5179282868525896,252,107.0,2003,False,2003-01-02,2003-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.01644115457845663,0.24289088862793062,-0.45792868325259106,0.4050861555161734,0.5338645418326693,252,141.0,2004,False,2004-01-02,2004-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.25098664978335306,-0.43901123609892284,-0.431354075204442,0.4396569877200952,0.5059760956175299,252,108.0,2005,False,2005-01-03,2005-12-30,"F10-vz0.700 (REF, v6.1 推奨)"
0.5216229930462053,1.2361348907930871,-0.21100291669933058,0.4089476773514314,0.572,251,147.58565737051794,2006,False,2006-01-03,2006-12-29,"F10-vz0.700 (REF, v6.1 推奨)"
0.2135246675145348,0.6854495099128924,-0.2505760432507833,0.4088438454812066,0.596,251,157.62549800796813,2007,False,2007-01-03,2007-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.2034300803402731,0.9564422108113793,-0.17269478388450954,0.21954464999101744,0.5317460317460317,253,95.6205533596838,2008,False,2008-01-02,2008-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.588127736979313,1.2975962501152591,-0.19562035807980538,0.4296982597156395,0.5537848605577689,252,92.0,2009,False,2009-01-02,2009-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.7161675658155637,1.300621424481024,-0.3430879206156674,0.5230621299988629,0.6095617529880478,252,115.0,2010,False,2010-01-04,2010-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.19195273289598414,-0.33861371265402823,-0.31240843917390304,0.3967616502010655,0.5338645418326693,252,147.0,2011,False,2011-01-03,2011-12-30,"F10-vz0.700 (REF, v6.1 推奨)"
0.24620407532169408,0.7585608499113604,-0.33219344191909794,0.3916381161332384,0.4738955823293173,250,109.872,2012,False,2012-01-03,2012-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.2769770238894398,0.7899323284707287,-0.20809033642089314,0.42817425188846225,0.5219123505976095,252,120.0,2013,False,2013-01-02,2013-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.0046968926358859076,0.16360769622401924,-0.18098410784666163,0.2934885045550444,0.5298804780876494,252,142.0,2014,False,2014-01-02,2014-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.36120314001498754,-1.0176402192317233,-0.41970325622956817,0.3729859549506846,0.47808764940239046,252,157.0,2015,False,2015-01-02,2015-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.11876880055549155,0.056833003945830386,-0.4117497831766911,0.5546854828989791,0.5338645418326693,252,116.0,2016,False,2016-01-04,2016-12-30,"F10-vz0.700 (REF, v6.1 推奨)"
0.8315410506310594,1.7578533950888802,-0.23869461358782784,0.38983508627591357,0.576,251,124.49402390438247,2017,False,2017-01-03,2017-12-29,"F10-vz0.700 (REF, v6.1 推奨)"
-0.13025587158632523,-0.12878055506258998,-0.3887050117372599,0.4112179671686369,0.524,251,121.4820717131474,2018,False,2018-01-02,2018-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.5258790817290147,1.0975215679959114,-0.39762693671466043,0.5059783093454007,0.549800796812749,252,106.0,2019,False,2019-01-02,2019-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.7951281370250429,1.7330095043867828,-0.22860061643145635,0.3820333169759367,0.6031746031746031,253,92.63241106719367,2020,False,2020-01-02,2020-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
0.2377389719821592,0.8236594982700418,-0.23633133797897132,0.32323120679263334,0.5338645418326693,252,114.0,2021,False,2021-01-04,2021-12-31,"F10-vz0.700 (REF, v6.1 推奨)"
-0.2612581964095906,-1.6287935621791734,-0.32696800663188896,0.17700644457251755,0.464,251,98.39043824701196,2022,False,2022-01-03,2022-12-30,"F10-vz0.700 (REF, v6.1 推奨)"
0.9072385669289269,1.451482323532986,-0.40985866765020884,0.5515551593823893,0.5542168674698795,250,107.856,2023,False,2023-01-03,2023-12-29,"F10-vz0.700 (REF, v6.1 推奨)"
