CAGR,MaxDD,Sharpe,Sortino,Calmar,Trades,Worst5Y,WinRate,Strategy,Category,Delay,Rebalances,Rebal/Year
0.26245167534104974,-0.47566450871802035,1.0005096237149869,1.0904486213936682,0.551757952360987,30,0.002659407156397675,0.7872340425531915,MomDecel(20/60)+Ens2(S+T) d=1,P7,1,1075,22.6827430293896
0.22128508563502147,-0.4641395567171994,0.8557883820433534,0.9075904053024625,0.476764116379442,30,-0.036072463263470134,0.7446808510638298,MomDecel(20/60)+Ens2(S+T) d=3,P7,3,1075,22.6827430293896
0.21914521158319555,-0.5154857198819643,0.8347692316708828,0.8740619123384776,0.4251237291953991,30,-0.044961824546433826,0.7446808510638298,MomDecel(20/60)+Ens2(S+T) d=5,P7,5,1075,22.6827430293896
0.21504238180463786,-0.6411921482467627,0.8062133427270266,0.8246492429509769,0.3353790004956187,30,-0.11680653507614391,0.7021276595744681,MomDecel(20/60)+Ens2(S+T) d=7,P7,7,1075,22.6827430293896
0.21953727524992228,-0.6356992763175318,0.8040497484405046,0.8202747416421824,0.3453476878590364,30,-0.09912973263287261,0.723404255319149,MomDecel(20/60)+Ens2(S+T) d=10,P7,10,1075,22.6827430293896
0.6295073102207613,-0.34674509025207895,2.104212928948024,2.882604565223643,1.8154757714467367,0,0.25721993227748996,0.9574468085106383,SoftDD(80-95)+PredVol+S+T d=0,P7,0,1144,24.138658628485302
0.233485728008199,-0.5778074632745134,0.925550575233152,1.0166150001574856,0.40408915226709546,0,-0.0416303598410811,0.723404255319149,SoftDD(80-95)+PredVol+S+T d=1,P7,1,1144,24.138658628485302
0.2113832566368936,-0.5146667408032499,0.8384818852066597,0.9077818222835748,0.4107187037324072,0,-0.04234247359282961,0.7021276595744681,SoftDD(80-95)+PredVol+S+T d=3,P7,3,1144,24.138658628485302
0.19620305784175152,-0.6215972815221098,0.7773733433796102,0.824255955687497,0.3156433653656072,0,-0.07336141660313267,0.6808510638297872,SoftDD(80-95)+PredVol+S+T d=5,P7,5,1144,24.138658628485302
0.2164379028993677,-0.6748598978543024,0.8201962538304012,0.8589811121940969,0.3207153123004134,0,-0.11856267711947255,0.723404255319149,SoftDD(80-95)+PredVol+S+T d=7,P7,7,1144,24.138658628485302
0.20734442306929224,-0.6760802583068242,0.7800191356866063,0.8163385758004454,0.3066861079312769,0,-0.14849364526382403,0.7446808510638298,SoftDD(80-95)+PredVol+S+T d=10,P7,10,1144,24.138658628485302
0.7397787624495014,-0.3431253035946871,2.4293598040857125,3.4506931297530534,2.1560017716541147,0,0.29638085765759214,0.9787234042553191,Triple: SoftDD+MomDec+PredVol d=0,P7,0,1429,30.15222305953278
0.26182934756665777,-0.4887925140072894,1.0340327980614101,1.1379856263529504,0.5356656251137943,0,-0.03909938980889516,0.7659574468085106,Triple: SoftDD+MomDec+PredVol d=1,P7,1,1429,30.15222305953278
0.21351454540820414,-0.4719431724579447,0.8566511856702417,0.9181801359657334,0.4524157946733102,0,-0.03510887064031687,0.723404255319149,Triple: SoftDD+MomDec+PredVol d=3,P7,3,1429,30.15222305953278
0.20802330416638215,-0.5870539220612468,0.8240129771147551,0.8737927123475961,0.3543512722578817,0,-0.05400794329391656,0.723404255319149,Triple: SoftDD+MomDec+PredVol d=5,P7,5,1429,30.15222305953278
0.22918380057167176,-0.6613408019137091,0.8680458269617751,0.9063435464188567,0.3465441719435532,0,-0.08915367249614958,0.723404255319149,Triple: SoftDD+MomDec+PredVol d=7,P7,7,1429,30.15222305953278
0.23280641819104608,-0.6596169023018545,0.8587336454675386,0.898991703588988,0.3529418627367268,0,-0.10046783487541866,0.6808510638297872,Triple: SoftDD+MomDec+PredVol d=10,P7,10,1429,30.15222305953278
