indicator,horizon,IC,IC_pval,IC_abs,hit_rate_high,hit_rate_low,spread,spread_t,WF_avg_IC,WF_stable,WF_IC_1,WF_IC_2,WF_IC_3,WF_IC_4,WF_IC_5,WF_IC_6,WF_IC_7,asset
VL1_Vol_10,63,-0.02711634851376339,0.0019076984719677932,0.02711634851376339,0.6380705235841856,0.6202686202686203,-0.051030160991050386,-10.234548188421416,0.07886936899753812,2,0.23273950342604208,0.17547453523417447,0.1535809364278895,0.0438366961751534,-0.007853215491004541,-0.09453072784930552,0.048837855059817394,Bond
VL1_Vol_21,5,-0.019241138186395074,0.027288568883338384,0.019241138186395074,0.5580547112462007,0.5411031758091476,-0.005605428414474598,-4.832302061678211,0.01437428955940678,4,0.0751093516255472,0.0968661402566392,0.08238878243467762,-0.05145246300224574,-0.02262228070523185,-0.07086108368338898,-0.008808420010150034,Bond
VL1_Vol_21,21,-0.04685523141647526,7.680815932933933e-08,0.04685523141647526,0.5846013390139988,0.5893808002434201,-0.02439385486007386,-9.443623996320833,0.02548273752554305,5,0.23153870878493624,0.21237093861942882,-0.0014604276901484556,-0.09075463686966749,-0.02576917732935497,-0.12904864310867087,-0.018497599727721924,Bond
VL1_Vol_21,63,-0.03715051788179434,2.103416270126999e-05,0.03715051788179434,0.6351702030224393,0.6231684981684982,-0.05310645581273791,-10.646406493246218,0.08694895875493379,2,0.20975017413495953,0.21472092155363837,0.21623628163417652,0.06542381415997264,-0.027129543308380685,-0.11090800682865058,0.0405490699388207,Bond
VL1_Vol_42,5,-0.01441030009302626,0.09831079229508882,0.01441030009302626,0.5644376899696049,0.5347211669958973,-0.004412670385572921,-3.818154209571897,0.025025177404990526,3,0.1483924327892402,0.08361291480318069,0.03168418099034172,-0.036084568425828994,-0.021965996884084894,-0.05679154228533833,0.026328820847423363,Bond
VL1_Vol_42,21,-0.03844153425565657,1.0404315334295782e-05,0.03844153425565657,0.5928180158247109,0.5811653734976419,-0.019518166626355533,-7.501564939932275,0.054486414021119804,3,0.23939379909737535,0.1671826052445607,0.08898913868264079,-0.01871256456127736,-0.031145115934157502,-0.08628896345333421,0.021985999072030832,Bond
VL1_Vol_42,63,-0.047178987444179435,6.553782667371719e-08,0.047178987444179435,0.6247901083803999,0.6335470085470085,-0.05089122232617673,-10.160657730512678,0.08508998440568197,2,0.12596510006385664,0.14301607719922244,0.26390752451634863,0.11752845482696439,-0.00848908405786264,-0.08701146913593388,0.04071328742717818,Bond
VL1_Vol_63,5,-0.014403844325075086,0.09846159834265218,0.014403844325075086,0.5594224924012158,0.5397356024920225,-0.004094005299219103,-3.608044041230292,0.02895855990584322,3,0.12570579959572328,0.06822402348679711,0.0652656358437463,-0.007612068720324571,-0.027726208800572492,-0.05598989797165646,0.03484263590718938,Bond
VL1_Vol_63,21,-0.03613823143571948,3.4090190869228104e-05,0.03613823143571948,0.5832318928788801,0.5907500380343831,-0.01632809076864472,-6.310438708469856,0.05668499107306372,2,0.14818411588385527,0.12264700321336235,0.17256597555175524,0.0278965391192649,-0.021680297847168035,-0.08192925310399375,0.029110854694370053,Bond
VL1_Vol_63,63,-0.05766139189370043,3.967944889320389e-11,0.05766139189370043,0.6148679590902152,0.6434676434676435,-0.049972610314761676,-10.096638320482983,0.06229995367976106,2,0.027774581914263224,0.10902823796273298,0.21270485908243647,0.1565610637703335,-0.004962091202427103,-0.09180372005482344,0.02679674428581172,Bond
VL2_VolZ_21_126,5,-0.01113060927175076,0.20165967207866764,0.01113060927175076,0.5554711246200608,0.543686369852606,-0.0012761688344885233,-1.3509422112816531,-0.004004283324342854,4,0.04546408667628046,0.077987487771264,0.06414194853984787,-0.11276713935686976,-0.01706851179417479,-0.01992508353367571,-0.06586277157307206,Bond
VL2_VolZ_21_126,21,-0.020587037443967428,0.018257040630693413,0.020587037443967428,0.5850578210590384,0.5889243876464324,-0.009995964911279149,-4.614795871883813,-0.0046822731700879245,5,0.1877850164218116,0.2217209690605296,-0.028990518324373632,-0.2830117153015812,-0.021276127649032566,-0.03452062150766136,-0.07448291489030792,Bond
VL2_VolZ_21_126,63,0.040747486981333514,3.0743396911565724e-06,0.040747486981333514,0.6511982903373531,0.6071428571428571,0.0009905288720032726,0.23951039729357615,0.082160906208133,5,0.2284451836821896,0.1866054784737318,0.1678585325784105,-0.16754530075559837,0.06637150159008279,-0.019050050496923536,0.11244099838503828,Bond
VL2_VolZ_21_252,5,-0.0018035912284282837,0.8360949625436225,0.0018035912284282837,0.5591185410334346,0.5400395076736059,0.000533185179616862,0.5724251087925714,0.008866273489283491,3,0.06425994441449137,0.10794915371262069,0.04916296990715519,-0.10909009075154007,0.03229310178774247,-0.05512415244512316,-0.02738701220036202,Bond
VL2_VolZ_21_252,21,-0.007445716329921053,0.3933298263050524,0.007445716329921053,0.5824710894704809,0.5915107256960292,-0.0010983080568366214,-0.5453481303233539,0.016301799440530486,3,0.2149158683001771,0.24646750288007552,-0.06477691078108858,-0.2457628084829879,0.065134525239208,-0.11248736359447654,0.010621782522805797,Bond
VL2_VolZ_21_252,63,0.05069122405918027,6.409040189309861e-09,0.05069122405918027,0.6504350480842619,0.6079059829059829,0.016699609780196842,4.008384338116714,0.0885547586367331,5,0.2244468620242968,0.2526799044754113,0.14730955023982328,-0.14965459983448115,0.11353255328477055,-0.1382079509018381,0.169776991169149,Bond
VL2_VolZ_42_126,5,0.001064367520910952,0.9028244384873924,0.001064367520910952,0.5659574468085107,0.5332016410879805,-0.0025425993654441753,-2.6719983998171943,0.011632265811462941,4,0.12569902682848566,0.0952961196971624,0.03442421730314199,-0.12385450842209239,-0.026233616830010145,0.0010681228091302555,-0.024973500705577176,Bond
VL2_VolZ_42_126,21,0.0065699406662749656,0.4513351415091231,0.0065699406662749656,0.6075776019476568,0.5664080328617069,-0.010569241874301109,-4.9012978409891375,0.030827173250364454,4,0.21980240948085447,0.21431241946879104,0.060711152622836405,-0.25457412211605546,-0.03431568870792534,-0.005421589307967786,0.0152756313120179,Bond
VL2_VolZ_42_126,63,0.059544751577773905,9.016308605320224e-12,0.059544751577773905,0.6530300717447718,0.6053113553113553,0.004190819542137028,1.036532494101931,0.09342769961095161,6,0.18143434227508543,0.1125394832536779,0.23673075056083523,-0.10912998821235984,0.07154437863547072,0.017894708574973824,0.1429802221889781,Bond
VL2_VolZ_42_252,5,0.010906747205636502,0.21087767991927625,0.010906747205636502,0.5708206686930091,0.528339158182647,-0.0007414000105476232,-0.8227796752818005,0.021027807726519864,5,0.12891979628126737,0.10498032442775283,0.00014023531309903205,-0.10671446905619685,0.035482872254132096,-0.04942357259142337,0.03380946745700792,Bond
VL2_VolZ_42_252,21,0.02089331349719656,0.01659832778476949,0.02089331349719656,0.6098600121728546,0.5641259698767686,-0.0021040722537417223,-1.0270490057502768,0.04963391860497222,5,0.22228128971034963,0.22593898657079778,0.030385416060398508,-0.18927588123028014,0.05539872735090053,-0.09970602073459266,0.10241491250723189,Bond
VL2_VolZ_42_252,63,0.05947981964422194,9.496173019352067e-12,0.05947981964422194,0.667989619905358,0.5903540903540904,0.00570820688035463,1.3413537906365511,0.09172072405792313,5,0.1364701155276996,0.18445684589788958,0.21006661828432285,-0.10356216075507763,0.12456254689477186,-0.1313173314054271,0.22136843396128286,Bond
VL3_AsymVol_20_5,5,-0.010111156278209174,0.24609543049138297,0.010111156278209174,0.5585106382978723,0.5406473180367726,-0.0034393562836677353,-2.985880315453908,0.02861437951888156,3,0.10013474413009264,0.10119514020227074,0.0772788450351642,-0.012137270596365116,-0.028157310016175514,-0.039908205310048746,0.0018947131872327119,Bond
VL3_AsymVol_20_5,21,-0.036885064839999676,2.337219020725689e-05,0.036885064839999676,0.5923615337796714,0.5816217860946296,-0.017444689183191114,-6.84814863777787,0.02573201576461561,4,0.18662207449059898,0.17789638008448222,0.07437784850140806,-0.09301759559200104,-0.022866534425204456,-0.10247604674588252,-0.040412015961091986,Bond
VL3_AsymVol_20_5,63,-0.026191731275783836,0.002714437786926263,0.026191731275783836,0.6327278278125477,0.6256105006105006,-0.04200969731147507,-8.595423375345758,0.081961191078064,1,0.24343707888800706,0.1765936155693758,0.08904330688131742,0.03447551916458144,0.04109729020228819,-0.04511653668674369,0.034198063527621794,Bond
VL3_AsymVol_30_10,5,-0.008404056366470528,0.33502057067629565,0.008404056366470528,0.5613981762917933,0.5377602188117308,-0.0030527591995493167,-2.622821437146684,0.028831181636534243,3,0.11714462462974248,0.10691253738308697,0.07922040309642961,-0.030381095614941334,-0.020885374739366833,-0.05778474236690146,0.00759191906769028,Bond
VL3_AsymVol_30_10,21,-0.03530498364581128,5.1513554351465366e-05,0.03530498364581128,0.5928180158247109,0.5811653734976419,-0.018399201814773294,-7.136611805529147,0.03804934367628624,4,0.24124467633819802,0.2037230702755576,0.06295095676458387,-0.09675360945743601,-0.008008695704875515,-0.11336684559211635,-0.023444146889907896,Bond
VL3_AsymVol_30_10,63,-0.03568141372990216,4.401929510961401e-05,0.03568141372990216,0.6316592886582201,0.6266788766788767,-0.044914223524089865,-9.134732677517515,0.08662492829973115,1,0.2522806352565186,0.1991053897259034,0.11283878971140958,0.03917934861727788,0.03341774903353104,-0.06776134410239275,0.03731392985587038,Bond
VL4_VolTrend_21_63,5,-0.02980912531496277,0.0006257975762443741,0.02980912531496277,0.5413373860182371,0.5578179607962316,-0.0023537385158842374,-2.4136207344610243,-0.023663678548791315,3,0.005461740305164204,0.0613723933214174,0.014933537667277775,-0.12685393157756844,0.0004498016367518747,-0.05391425074872289,-0.06709504044585912,Bond
VL4_VolTrend_21_63,21,-0.06094606311118152,2.6829704629815367e-12,0.06094606311118152,0.5657334144856969,0.608245854252244,-0.016119314011918635,-7.408587926457564,-0.049246004069236786,5,0.1694700726088071,0.18946635108812462,-0.1793012798993285,-0.3223497517848777,-0.005237205891386706,-0.10290866732020128,-0.093861547285795,Bond
VL4_VolTrend_21_63,63,0.008416939119805702,0.335347747738302,0.008416939119805702,0.6366966875286216,0.6216422466422467,-0.022868737743557147,-5.20280999799312,0.0438666702743369,5,0.19541462614206342,0.20498106180903863,0.0941779421692704,-0.1831953097663512,0.013675764153832658,-0.05294101707489622,0.03495362448740066,Bond
VL4_VolTrend_21_126,5,-0.015964887394494812,0.06703235907572964,0.015964887394494812,0.5537993920972645,0.5453578483513144,-0.001976075080490354,-1.9675916972775092,-0.009835926514154431,3,0.021689421023086543,0.07001830206558725,0.06708466742609544,-0.1348627800947569,0.0010990031066176347,-0.04290910073734482,-0.05097099838836615,Bond
VL4_VolTrend_21_126,21,-0.026195514114505825,0.002668158622961057,0.026195514114505825,0.58338405356056,0.5905979005020539,-0.011514682233742033,-5.176847192025072,-0.01032717057534281,5,0.1586313864675546,0.21233329524522732,-0.010872346014146595,-0.3057352945686357,-0.010221439236308673,-0.07059202068603325,-0.04583377523505736,Bond
VL4_VolTrend_21_126,63,0.034208384527091344,8.982538383528147e-05,0.034208384527091344,0.6476873759731339,0.6106532356532357,-0.005801138306710911,-1.323217723016477,0.07965266103510273,5,0.19617330056005597,0.16182908607271873,0.21780113330482395,-0.19066383782545065,0.0986599712187107,-0.056040172273226996,0.12980914618808734,Bond
VL5_VoV_21_42,5,-0.008650403177063015,0.321045993642297,0.008650403177063015,0.5553191489361702,0.5438383224433977,-0.0021317632976425097,-1.9288568080456718,0.005199236334617177,3,0.015519118848340164,-0.003872901626093701,0.05690739315362176,0.012571247935449217,-0.05852435883858106,-0.022138714635022066,0.035932869504605926,Bond
VL5_VoV_21_42,21,-0.02443278171287639,0.00508797658090497,0.02443278171287639,0.5998174071819842,0.5741670470104975,-0.013459262587473231,-5.449399693630653,0.021890726955569588,3,-0.03766302954740486,0.014423600842239528,0.1040727350997633,0.02047081288776378,-0.018553069063241112,-0.0009944766794096871,0.07147851514927618,Bond
VL5_VoV_21_42,63,-0.029422338579123426,0.0007562392252808812,0.029422338579123426,0.6270798351396734,0.6312576312576312,-0.03687415627825162,-8.082928943865843,0.05333220142595381,1,0.06679068290123176,-0.07783727164826376,0.13140778024669178,0.058765454102556375,0.08218288397677966,0.09255215076126624,0.01946372964141469,Bond
VL5_VoV_21_63,5,-0.00564004812536456,0.5176462369429976,0.00564004812536456,0.5522796352583587,0.5468773742592311,-0.0013027223924984505,-1.1946137263397942,0.011162832589361826,2,-0.010269747033245997,0.0029000824771093746,0.02587579844948376,-0.007451919651144058,0.0044826190344567805,0.02347781707751203,0.039125177771360896,Bond
VL5_VoV_21_63,21,-0.018625185187218358,0.032729143732479836,0.018625185187218358,0.592665855143031,0.5813175110299711,-0.009252345761097526,-3.7429728541292313,0.03611932201743916,1,-0.005027800060560691,0.006941652627038169,0.031043053361550374,0.018329266317866046,0.055548119756436184,0.07514749922830181,0.07085346289144218,Bond
VL5_VoV_21_63,63,-0.022460526877872228,0.010137658370284592,0.022460526877872228,0.6319645855594566,0.6263736263736264,-0.036555239009636475,-8.105061266581352,0.058464453261492744,1,0.12118869563794665,-0.054635122773864966,0.07225204346561884,0.022791588352491027,0.06391971212719356,0.15852290811354802,0.025211347907516064,Bond
MA2_YieldMom_21,5,0.049897773546316436,1.0200170281601419e-08,0.049897773546316436,0.5618234486964476,0.5374129051802484,0.006347612426798316,5.442283461406817,0.007859040691362245,4,0.07345978941539942,0.026871113954847318,-0.019939673407016342,0.02335313914885776,-0.06498308326642177,-0.01590759360556897,0.03215959259943831,Bond
MA2_YieldMom_21,21,0.045360634205498865,1.962502272217113e-07,0.045360634205498865,0.5981979230299328,0.5758678187054722,0.015507257804817137,6.311404639331935,0.022677892875396732,4,0.17224739356245058,0.0869346064243203,-0.0849499103178009,-0.09589906004121487,0.046658033827809677,-0.011932098766883252,0.04568628543909563,Bond
MA2_YieldMom_21,63,0.01682756195547942,0.05408244849460409,0.01682756195547942,0.6381578947368421,0.6202223237399117,0.0018123609386169956,0.37661759671153583,0.00850805679069885,4,0.049339905680535076,0.16202976570959451,-0.17948309399567247,-0.026542160086589602,0.06202338798732958,0.08765583209307623,-0.09546723985338135,Bond
MA2_YieldMom_42,5,0.032951775661182285,0.00015623637366139756,0.032951775661182285,0.567818541634952,0.5314016990291263,0.002426253600513237,2.0805480285626086,0.019371807143829734,5,0.09234690222611723,0.04797582529693118,-0.07571145125513094,-0.0028804656889065325,0.0073062927683256815,0.039143855021419156,0.027421691638052352,Bond
MA2_YieldMom_42,21,0.017356592824105385,0.046599464331784,0.017356592824105385,0.6005488641561214,0.5734892195566352,0.0011276011406177074,0.45854905405222984,0.01417528974104281,4,0.12263807168916739,0.11627338014578356,-0.12030671995903804,-0.08545314196090026,0.04010583786536956,0.05838689234677549,-0.03241729193985804,Bond
MA2_YieldMom_42,63,-0.007951752659491088,0.36274264556136665,0.007951752659491088,0.6433587786259543,0.6149855028231345,-0.014929838664050829,-3.1331966582909376,-0.031491506530082515,4,-0.027996974133472637,0.22751361592104397,-0.26943487413139805,-0.07373788617306544,0.038094895157149734,0.0855306997827272,-0.20041002213356238,Bond
MA2_YieldMom_63,5,0.02798035238944905,0.0013261088307043678,0.02798035238944905,0.5584535133476527,0.5408700888152943,0.0014989721377449187,1.27770700435431,0.010143793536724571,3,0.06372319084295726,0.09186280083523266,-0.09721874058484965,-0.007922026913294421,-0.009685085465534708,0.04032086986944463,-0.010074453826883786,Bond
MA2_YieldMom_63,21,0.022876494399227613,0.008717934619032641,0.022876494399227613,0.5952088452088452,0.5789235639981909,0.003749125143759245,1.4637190563774705,0.009242844387068055,4,0.05116513116424353,0.1861451212686313,-0.1652542824864059,-0.052614964441393956,0.08244428347041988,0.06201838907749651,-0.099203767343515,Bond
MA2_YieldMom_63,63,-0.010798626768056487,0.21645152071475124,0.010798626768056487,0.6380556837409629,0.6204180551348076,-0.003966547661107593,-0.8654989167685659,-0.07529503328404487,4,-0.08379832626572806,0.1642869719227735,-0.33716941431998115,-0.11678496510905659,0.047597189767883435,0.046444563747053885,-0.24764125273125898,Bond
MA2_YieldMom_126,5,0.023428817018244737,0.007190285042480431,0.023428817018244737,0.5583269961977186,0.5408442150015184,0.002654377930959756,2.2672365918314985,-0.03000447734421516,3,0.012714593620517897,0.012440101345871781,-0.09043400526520697,-0.12579146476708938,-0.015198123288627017,0.020517529931653917,-0.02427997298662638,Bond
MA2_YieldMom_126,21,-0.0018622156605842177,0.8309479292751348,0.0018622156605842177,0.5890056342317649,0.5849802371541502,0.0020743780646312084,0.8055660418076095,-0.08025829522077602,4,0.01888847104473299,0.013591741649538944,-0.24971223896445938,-0.264996050413449,-0.016155925609124665,0.0002743746734853653,-0.0636984389261564,Bond
MA2_YieldMom_126,63,-0.04449782508567999,3.475835011497287e-07,0.04449782508567999,0.6229958772331654,0.6353371986573085,-0.006925672497429251,-1.4351605346075396,-0.15006449483808054,6,-0.0022507803703512696,0.0061657000621489376,-0.38712647836314684,-0.3652703644686267,-0.1793778408654381,-0.005536073767000552,-0.11705562609414924,Bond
MA3_YieldRegime_252,5,0.04167993470323816,1.7252218686557214e-06,0.04167993470323816,0.5673252279635258,0.5318340677708555,0.0020149640526410384,1.8876180191571847,-0.004161662473248795,3,0.05767303554430201,0.033974264988102555,-0.05453510585600985,-0.06546405437215136,-0.019377870652149444,0.020445556302034838,-0.0018474632668703222,Bond
MA3_YieldRegime_252,21,0.031688017022454294,0.0002794395851382375,0.031688017022454294,0.6069689592209373,0.5670165829910239,0.004086562047290517,1.7047159859872996,-0.03878824599338979,3,0.07739566263094706,0.05117719765473203,-0.18667491988781415,-0.18917377740439928,0.017054371201744425,-0.00986214969476789,-0.03143410645417073,Bond
MA3_YieldRegime_252,63,0.012064374132790073,0.1673074542849842,0.012064374132790073,0.6495191573805525,0.6088217338217338,-0.006948716518055259,-1.681672201255295,-0.10786952978575258,1,-0.0367567710481007,0.03834781753484598,-0.3117052184070371,-0.21787234267727654,-0.06858792191664916,-0.008805516266256709,-0.1497067557197939,Bond
MA3_YieldRegime_504,5,0.028709382911290156,0.0009879121993740542,0.028709382911290156,0.5650455927051672,0.5341133566327306,0.0015417039484140298,1.3825883740298162,-0.026202915272094274,2,0.037376794972088484,-0.051713651474483834,-0.07294746647691647,-0.0524264060216964,-0.03442357552118668,-0.01505223302704029,0.005766130644575296,Bond
MA3_YieldRegime_504,21,0.001382592508559729,0.8740616320626158,0.001382592508559729,0.5943396226415094,0.5796439981743496,-7.51594209415854e-05,-0.031013453932514038,-0.09012134086925958,1,0.046585227080066495,-0.14060682381933584,-0.2064864358748518,-0.16612831853218712,-0.05567926681956488,-0.08028797264643882,-0.028245795472504942,Bond
MA3_YieldRegime_504,63,-0.030185533542885022,0.0005487730648616574,0.030185533542885022,0.6238742176766906,0.6344627594627594,-0.01632956653452558,-3.8156449511638724,-0.18014177619104865,7,-0.07257296626693606,-0.21695051120893413,-0.38787775187197937,-0.20399237384239488,-0.2183119321805855,-0.12280846238972297,-0.038478435576787866,Bond
MA5_NQ_Bond_Corr_63,5,-0.013787851608362062,0.11372113320226261,0.013787851608362062,0.5386018237082066,0.5605531074304817,-4.8738524262267706e-05,-0.04742995037143537,2.2638165233247148e-05,3,0.012519464684804993,-0.005244091312533447,0.0037647443153824662,-0.04528639010720961,0.044527601428319165,0.11532710158789988,-0.1254499634400307,Bond
MA5_NQ_Bond_Corr_63,21,-0.05104012373051297,4.76740542981163e-09,0.05104012373051297,0.5701460742544127,0.6038338658146964,-0.0060604744761792815,-2.808063137963058,-0.030409215650204015,4,0.003074480639904089,-0.04768567344163222,-0.04783289958600452,-0.08882487456051909,0.07584153349312182,0.17656595944537354,-0.2840030355416717,Bond
MA5_NQ_Bond_Corr_63,63,-0.0941530454448114,3.422869571607711e-27,0.0941530454448114,0.5931918791024271,0.6651404151404151,-0.03220681204383751,-7.488460207084902,-0.07207761323513824,6,-0.013465286796607367,-0.09669874636604447,-0.15145596717155213,-0.04232062874309288,-0.041934092609410015,0.21746995629582924,-0.37613852725509006,Bond
MA5_NQ_Bond_Corr_126,5,-0.022080194313459867,0.011304610251769789,0.022080194313459867,0.5390577507598784,0.5600972496581067,-0.0016281477922916805,-1.5579264075274788,-0.018759782472274594,5,0.013548697076009206,-0.03887918473409651,-0.03992081171384874,-0.01543545267322308,-0.009330835069581794,0.056505542626089075,-0.09780643281727032,Bond
MA5_NQ_Bond_Corr_126,21,-0.0668054751488504,1.7579819503374605e-14,0.0668054751488504,0.5652769324406574,0.6087022668492317,-0.008077192265822866,-3.671303601898395,-0.051764290029222414,5,0.04947025993436017,-0.1185086085870064,-0.09771753476797095,-0.07820757996434304,-0.056456270071741414,0.10194023741102338,-0.16287053415887864,Bond
MA5_NQ_Bond_Corr_126,63,-0.10729829524726933,7.368712930866966e-35,0.10729829524726933,0.597160738818501,0.6611721611721612,-0.036386364068106275,-8.542376382536556,-0.09316749245353151,5,0.07870346768053262,-0.1995249525300374,-0.28750166928776383,-0.016139662399532507,-0.2352506561203243,0.15747588917127095,-0.14993486368886608,Bond
MA5_NQ_Bond_Corr_252,5,-0.02711538412512286,0.0018646038654077264,0.02711538412512286,0.5457446808510639,0.553411335663273,-0.0038174051396157372,-3.5879085016480308,-0.030870796462260375,5,0.03698041469398891,-0.11731637383377612,-0.03520074725950643,-0.0012949747659835031,-0.053176580867979155,0.014379173770568443,-0.06046648697313474,Bond
MA5_NQ_Bond_Corr_252,21,-0.07728594335526014,7.095124751115676e-19,0.07728594335526014,0.5741022519780888,0.5998782899741366,-0.019181189574317716,-8.049305549133473,-0.09929801802522051,6,0.03970541159810749,-0.29409887932816015,-0.12770706996134154,-0.04949015735354099,-0.12864669476354962,-0.025173041620637836,-0.1096756947474209,Bond
MA5_NQ_Bond_Corr_252,63,-0.12685452116232404,3.8562697420012644e-48,0.12685452116232404,0.6173103343001068,0.6410256410256411,-0.06862106251299484,-14.606169390294813,-0.18140127361069672,7,-0.07115723561547233,-0.42876239211539996,-0.3323625674248417,-0.029498895709240056,-0.3352711952404163,-0.05033422514302243,-0.0224224040264844,Bond
MA8_YieldCurve_252,5,0.038408239457734986,1.0459245474121088e-05,0.038408239457734986,0.5670212765957446,0.5321379729524388,0.0019395867750463085,1.6441214432323543,-0.021630854280069806,3,0.03049534630936552,0.021593353257002422,-0.06390682197709928,-0.09233352401132619,-0.02981593641090107,0.001617091189366907,-0.01906548831689694,Bond
MA8_YieldCurve_252,21,0.02457291067673757,0.004840180658114428,0.02457291067673757,0.6055995130858186,0.568385820781987,0.0009297236118490995,0.35730839716142787,-0.07551647140905292,2,0.03140415084971108,0.026086983402464518,-0.2087639106556611,-0.23113968855687309,-0.02069835847281228,-0.05424279207463012,-0.07126168435556934,Bond
MA8_YieldCurve_252,63,0.007178774727572525,0.4112621248697829,0.007178774727572525,0.6487559151274614,0.6095848595848596,-0.0048630904999345526,-1.0351820578663422,-0.15163619714833723,0,-0.06496303758580517,-0.00024802337739307626,-0.3163750573614212,-0.27792975292858485,-0.1421702606952327,-0.0872803164682583,-0.1724869316216652,Bond
