pattern_id,tier,signal_id,strategy,method,direction,signal_name,cand_cagr_oos,base_cagr_oos,cagr_oos_diff,cand_cagr_is,base_cagr_is,cand_is_oos_gap,base_is_oos_gap,is_oos_gap_diff,cand_sharpe_oos,base_sharpe_oos,sharpe_diff,cand_maxdd,base_maxdd,maxdd_diff,cand_worst10y,base_worst10y,worst10y_diff,cand_p10_5y,base_p10_5y,p10_5y_diff,cand_trades_yr,base_trades_yr,trades_yr_diff,cand_wfe,base_wfe,wfe_diff,cand_ci95_lo,base_ci95_lo,ci95_lo_diff,improved_axes,degraded_axes,n_improved,n_degraded,judgment,improved_axes_relaxed,degraded_axes_relaxed,n_improved_relaxed,n_degraded_relaxed,judgment_relaxed,improved_axes_full,degraded_axes_full,n_improved_full,n_degraded_full,judgment_full
T1_M2_23_S2_defensive,1,23,S2,M2,defensive,BAA-10Y credit spread,0.2800534116820206,0.3423408795785974,-0.0622874678965768,0.25309850806222456,0.28975219670723273,-0.026954903619796022,-0.052588682871364645,-0.025633779251568622,0.8595729175444032,0.9899685484027655,-0.13039563085836225,-0.587995384513005,-0.5181849703181018,-0.06981041419490319,0.10208298285154171,0.15932573272697081,-0.0572427498754291,0.08735829463013478,0.11867000388796023,-0.03131170925782545,105.99832249947579,119.36299538687356,-13.364672887397774,0.9595858024621462,0.920915242156969,0.03867056030517724,0.5837608461132933,0.5976195528092223,-0.013858706695929035,is_oos_gap,cagr_oos|sharpe|maxdd|worst10y|p10_5y,1,5,MARGINAL,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y,1,4,MARGINAL_RELAXED,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y,1,4,MARGINAL_FULL
T1_M2_23_S2_procyclical,1,23,S2,M2,procyclical,BAA-10Y credit spread,0.3377489301065806,0.3423408795785974,-0.004591949472016799,0.2663742974985499,0.28975219670723273,-0.07137463260803067,-0.052588682871364645,0.01878594973666603,1.0427889676487518,0.9899685484027655,0.05282041924598635,-0.48735854531372225,-0.5181849703181018,0.0308264250043796,0.13754981794885324,0.15932573272697081,-0.021775914778117578,0.11742757961057135,0.11867000388796023,-0.0012424242773888816,128.57274847976515,119.36299538687356,9.209753092891589,0.9441555435025534,0.920915242156969,0.023240301345584413,0.5880363912922806,0.5976195528092223,-0.009583161516941718,sharpe|maxdd,worst10y|is_oos_gap,2,2,MARGINAL,sharpe|maxdd,worst10y,2,1,MARGINAL_RELAXED,sharpe|maxdd,worst10y|wfe,2,2,MARGINAL_FULL
T1_M1_23_S3_defensive,1,23,S3,M1,defensive,BAA-10Y credit spread,0.08709902575648276,0.2111237540590425,-0.12402472830255973,0.10442558308517391,0.17563190540045204,0.01732655732869115,-0.03549184865859045,-0.018165291329899302,0.5194469878228857,0.9026733232043065,-0.3832263353814208,-0.29976268694787744,-0.3457269515654877,0.04596426461761027,-0.009707898570624485,0.08998175595938962,-0.0996896545300141,0.0,0.048150778386904576,-0.048150778386904576,26.135785804151816,68.73807401971064,-42.60228821555882,1.0977436021481375,1.023102865510121,0.0746407366380164,0.43707437722989884,0.6704755123961896,-0.2334011351662908,maxdd|is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y,2,4,MARGINAL,maxdd|is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y,2,4,MARGINAL_RELAXED,maxdd|is_oos_gap|wfe,cagr_oos|sharpe|worst10y|p10_5y|ci95_lo,3,5,MARGINAL_FULL
T1_M1_23_S3_procyclical,1,23,S3,M1,procyclical,BAA-10Y credit spread,0.1674399975352414,0.2111237540590425,-0.043683756523801076,0.12146292789760649,0.17563190540045204,-0.045977069637634926,-0.03549184865859045,0.010485220979044474,0.9702763977046156,0.9026733232043065,0.06760307450030911,-0.36972525010225143,-0.3457269515654877,-0.023998298536763718,0.05530207128413567,0.08998175595938962,-0.03467968467525395,0.042240777491475916,0.048150778386904576,-0.00591000089542866,46.43170738100231,68.73807401971064,-22.306366638708326,1.094645142659566,1.023102865510121,0.07154227714944494,0.6774906127624498,0.6704755123961896,0.007015100366260185,sharpe,cagr_oos|worst10y,1,2,MARGINAL,sharpe,cagr_oos|worst10y,1,2,MARGINAL_RELAXED,sharpe|wfe,cagr_oos|worst10y,2,2,MARGINAL_FULL
T1_M2_23_S3_defensive,1,23,S3,M2,defensive,BAA-10Y credit spread,0.16095774333798651,0.2111237540590425,-0.050166010721055976,0.15708798015425351,0.17563190540045204,-0.0038697631837329993,-0.03549184865859045,-0.03162208547485745,0.7433376641107471,0.9026733232043065,-0.1593356590935594,-0.29815299944007867,-0.3457269515654877,0.04757395212540905,0.034871194028116115,0.08998175595938962,-0.055110561931273505,0.030768448310150288,0.048150778386904576,-0.01738233007675429,58.896466764520866,68.73807401971064,-9.841607255189771,1.0442306534271657,1.023102865510121,0.021127787917044616,0.6444907906401358,0.6704755123961896,-0.02598472175605382,maxdd|is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y,2,4,MARGINAL,maxdd|is_oos_gap,cagr_oos|sharpe|worst10y,2,3,MARGINAL_RELAXED,maxdd|is_oos_gap,cagr_oos|sharpe|worst10y,2,3,MARGINAL_FULL
T1_M2_23_S3_procyclical,1,23,S3,M2,procyclical,BAA-10Y credit spread,0.21656812344039222,0.2111237540590425,0.005444369381349734,0.16018154144447538,0.17563190540045204,-0.05638658199591684,-0.03549184865859045,0.020894733337326388,0.9697159499810035,0.9026733232043065,0.06704262677669703,-0.3962202279266238,-0.3457269515654877,-0.0504932763611361,0.07258639464529848,0.08998175595938962,-0.01739536131409114,0.048445931607352354,0.048150778386904576,0.0002951532204477775,72.01222740616481,68.73807401971064,3.2741533864541736,1.0576620670850758,1.023102865510121,0.034559201574954734,0.66407495159252,0.6704755123961896,-0.006400560803669686,cagr_oos|sharpe,maxdd|worst10y|is_oos_gap,2,3,MARGINAL,cagr_oos|sharpe,,2,0,STANDARD_PASS_RELAXED,cagr_oos|sharpe,,2,0,MARGINAL_FULL
T1_M1_26_S1_defensive,1,26,S1,M1,defensive,2s10s spread,0.31597298662274564,0.36895406199288416,-0.05298107537013852,0.12236053099021249,0.31950509801781,-0.19361245563253315,-0.049448963975074145,0.144163491657459,0.8697553515482174,0.9442167047916198,-0.07446135324340242,-0.705842888220644,-0.6308742786041249,-0.07496860961651908,-0.04794115825692147,0.1600767266136327,-0.20801788487055417,-0.05738108497864911,0.10270304911622277,-0.16008413409487188,60.37079314321661,118.55881736213043,-58.18802421891382,0.7924988270366176,0.922425020804485,-0.1299261937678674,0.13308876691008054,0.5257857915346811,-0.39269702462460054,,cagr_oos|sharpe|maxdd|worst10y|p10_5y|is_oos_gap,0,6,FAIL,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL_RELAXED,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap|wfe|ci95_lo,0,7,FAIL_FULL
T1_M1_26_S1_procyclical,1,26,S1,M1,procyclical,2s10s spread,0.2204868534090465,0.36895406199288416,-0.14846720858383766,0.2550683763190835,0.31950509801781,0.03458152291003702,-0.049448963975074145,-0.014867441065037124,0.951134055154285,0.9442167047916198,0.0069173503626651645,-0.5499457470042484,-0.6308742786041249,0.08092853159987656,0.1270739464056061,0.1600767266136327,-0.033002780208026605,0.11421166690770991,0.10270304911622277,0.011508617791487138,65.31074386663872,118.55881736213043,-53.24807349549171,0.9824751071369575,0.922425020804485,0.06005008633247255,0.5352572891902234,0.5257857915346811,0.009471497655542338,maxdd|p10_5y|is_oos_gap,cagr_oos|worst10y,3,2,MARGINAL,maxdd|p10_5y|is_oos_gap,cagr_oos|worst10y,3,2,MARGINAL_RELAXED,maxdd|p10_5y|is_oos_gap|wfe,cagr_oos|worst10y,4,2,MARGINAL_FULL
T1_M2_26_S1_defensive,1,26,S1,M2,defensive,2s10s spread,0.37673934675042875,0.36895406199288416,0.007785284757544586,0.2333590913391288,0.31950509801781,-0.14338025541129995,-0.049448963975074145,0.0939312914362258,0.9141956664259935,0.9442167047916198,-0.030021038365626307,-0.6474464238406873,-0.6308742786041249,-0.016572145236562363,0.07272305231536635,0.1600767266136327,-0.08735367429826635,0.05022414474565857,0.10270304911622277,-0.052478904370564204,98.79901446844202,118.55881736213043,-19.759802893688402,0.9646916892636248,0.922425020804485,0.042266668459139844,0.49210293358459406,0.5257857915346811,-0.03368285795008702,cagr_oos,sharpe|worst10y|p10_5y|is_oos_gap,1,4,MARGINAL,cagr_oos,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_RELAXED,cagr_oos,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_FULL
T1_M2_26_S1_procyclical,1,26,S1,M2,procyclical,2s10s spread,0.31618973954311125,0.36895406199288416,-0.052764322449772916,0.3272283459887637,0.31950509801781,0.011038606445652466,-0.049448963975074145,-0.03841035752942168,0.9559233014779331,0.9442167047916198,0.011706596686313353,-0.6302416026966304,-0.6308742786041249,0.0006326759074944954,0.15097600507062392,0.1600767266136327,-0.009100721543008783,0.10306371187943303,0.10270304911622277,0.0003606627632102566,128.8599549171734,118.55881736213043,10.301137555042985,0.9493300185906078,0.922425020804485,0.026904997786122875,0.526799888473445,0.5257857915346811,0.0010140969387639753,is_oos_gap,cagr_oos,1,1,MARGINAL,is_oos_gap,cagr_oos,1,1,MARGINAL_RELAXED,is_oos_gap,cagr_oos|wfe,1,2,MARGINAL_FULL
T1_M1_26_S2_defensive,1,26,S2,M1,defensive,2s10s spread,0.2957427737996552,0.3423408795785974,-0.04659810577894219,0.10951068224090155,0.28975219670723273,-0.18623209155875364,-0.052588682871364645,0.133643408687389,0.9142352499604034,0.9899685484027655,-0.0757332984423621,-0.5960368938704275,-0.5181849703181018,-0.07785192355232562,-0.02448203960851203,0.15932573272697081,-0.18380777233548284,-0.03232455816151996,0.11867000388796023,-0.1509945620494802,60.29420475990774,119.36299538687356,-59.06879062696582,0.7981073219804237,0.920915242156969,-0.1228079201765453,0.16766197111834524,0.5976195528092223,-0.42995758169087706,,cagr_oos|sharpe|maxdd|worst10y|p10_5y|is_oos_gap,0,6,FAIL,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL_RELAXED,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap|wfe|ci95_lo,0,7,FAIL_FULL
T1_M1_26_S2_procyclical,1,26,S2,M1,procyclical,2s10s spread,0.19795719192019612,0.3423408795785974,-0.14438368765840126,0.23019332482961707,0.28975219670723273,0.032236132909420956,-0.052588682871364645,-0.02035254996194369,0.9942976382061036,0.9899685484027655,0.004329089803338126,-0.4036201391461496,-0.5181849703181018,0.11456483117195226,0.11978682601822954,0.15932573272697081,-0.03953890670874127,0.11803227074225635,0.11867000388796023,-0.000637733145703881,65.90430383728246,119.36299538687356,-53.45869154959111,0.9793724354387033,0.920915242156969,0.058457193281734376,0.6142178601764616,0.5976195528092223,0.01659830736723933,maxdd|is_oos_gap,cagr_oos|worst10y,2,2,MARGINAL,maxdd|is_oos_gap,cagr_oos|worst10y,2,2,MARGINAL_RELAXED,maxdd|is_oos_gap|wfe,cagr_oos|worst10y,3,2,MARGINAL_FULL
T1_M2_26_S2_defensive,1,26,S2,M2,defensive,2s10s spread,0.3542240045724767,0.3423408795785974,0.011883124993879335,0.2075639886127436,0.28975219670723273,-0.1466600159597331,-0.052588682871364645,0.09407133308836846,0.9583700380790493,0.9899685484027655,-0.03159851032371619,-0.5786204911065195,-0.5181849703181018,-0.06043552078841763,0.08508638575870675,0.15932573272697081,-0.07423934696826406,0.06902351498465667,0.11867000388796023,-0.04964648890330356,99.06707381002307,119.36299538687356,-20.29592157685049,0.9688273931950899,0.920915242156969,0.047912151038120965,0.5550204467265839,0.5976195528092223,-0.042599106082638394,cagr_oos,sharpe|maxdd|worst10y|p10_5y|is_oos_gap,1,5,MARGINAL,cagr_oos,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_RELAXED,cagr_oos,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_FULL
T1_M2_26_S2_procyclical,1,26,S2,M2,procyclical,2s10s spread,0.2885091910291029,0.3423408795785974,-0.053831688549494494,0.30029540684700695,0.28975219670723273,0.011786215817904067,-0.052588682871364645,-0.04080246705346058,1.001507175973652,0.9899685484027655,0.011538627570886528,-0.47624768511960436,-0.5181849703181018,0.04193728519849749,0.1514208805870001,0.15932573272697081,-0.00790485213997072,0.12279111510571425,0.11867000388796023,0.00412111121775402,130.0470748584609,119.36299538687356,10.684079471587324,0.9479378321123957,0.920915242156969,0.027022589955426723,0.6031117476934318,0.5976195528092223,0.005492194884209489,maxdd|is_oos_gap,cagr_oos,2,1,MARGINAL,maxdd|is_oos_gap,cagr_oos,2,1,MARGINAL_RELAXED,maxdd|is_oos_gap,cagr_oos|wfe,2,2,MARGINAL_FULL
T1_M1_26_S3_defensive,1,26,S3,M1,defensive,2s10s spread,0.16749945501650965,0.2111237540590425,-0.043624299042532844,0.07520359068898208,0.17563190540045204,-0.09229586432752757,-0.03549184865859045,0.05680401566893711,0.7866274408562169,0.9026733232043065,-0.11604588234808955,-0.34572695156548783,-0.3457269515654877,-1.1102230246251565e-16,-0.009709633230987502,0.08998175595938962,-0.09969138919037712,-0.004326895837670541,0.048150778386904576,-0.05247767422457512,35.51786275948837,68.73807401971064,-33.22021126022227,1.0050906851134076,1.023102865510121,-0.018012180396713484,0.2847896330004626,0.6704755123961896,-0.385685879395727,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL_RELAXED,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap|ci95_lo,0,6,FAIL_FULL
T1_M1_26_S3_procyclical,1,26,S3,M1,procyclical,2s10s spread,0.12852510100805192,0.2111237540590425,-0.08259865305099057,0.13616733986573637,0.17563190540045204,0.007642238857684447,-0.03549184865859045,-0.027849609800906006,0.9162040834544044,0.9026733232043065,0.013530760250097917,-0.31933776718071005,-0.3457269515654877,0.026389184384777664,0.06437342019066405,0.08998175595938962,-0.025608335768725565,0.03953183561787847,0.048150778386904576,-0.008618942769026104,36.95389494652967,68.73807401971064,-31.784179073180965,1.0895331557629995,1.023102865510121,0.06643029025287839,0.7022513112220723,0.6704755123961896,0.03177579882588266,maxdd|is_oos_gap,cagr_oos|worst10y,2,2,MARGINAL,maxdd|is_oos_gap,cagr_oos|worst10y,2,2,MARGINAL_RELAXED,maxdd|is_oos_gap|wfe,cagr_oos|worst10y,3,2,MARGINAL_FULL
T1_M2_26_S3_defensive,1,26,S3,M2,defensive,2s10s spread,0.21721385289651796,0.2111237540590425,0.006090098837475466,0.1365607375195086,0.17563190540045204,-0.08065311537700937,-0.03549184865859045,0.04516126671841891,0.8811936525088984,0.9026733232043065,-0.021479670695408126,-0.3755691863043552,-0.3457269515654877,-0.02984223473886749,0.03426955529210818,0.08998175595938962,-0.05571220066728144,0.03435931994793679,0.048150778386904576,-0.013791458438967785,56.04354948626547,68.73807401971064,-12.694524533445168,1.0768562525098353,1.023102865510121,0.053753386999714214,0.6514390401716146,0.6704755123961896,-0.01903647222457505,cagr_oos,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL,cagr_oos,worst10y|is_oos_gap,1,2,MARGINAL_RELAXED,cagr_oos|wfe,worst10y|is_oos_gap,2,2,MARGINAL_FULL
T1_M2_26_S3_procyclical,1,26,S3,M2,procyclical,2s10s spread,0.1792581747139428,0.2111237540590425,-0.031865579345099704,0.17606273446384257,0.17563190540045204,-0.003195440250100212,-0.03549184865859045,-0.03229640840849024,0.898443277923861,0.9026733232043065,-0.00423004528044546,-0.37854423384286184,-0.3457269515654877,-0.03281728227737413,0.08332947690336923,0.08998175595938962,-0.006652279056020394,0.0441820255696046,0.048150778386904576,-0.003968752817299977,72.54834608932691,68.73807401971064,3.810272069616275,1.0561757683619175,1.023102865510121,0.033072902851796426,0.6725978119779661,0.6704755123961896,0.0021222995817764545,is_oos_gap,cagr_oos,1,1,MARGINAL,is_oos_gap,cagr_oos,1,1,MARGINAL_RELAXED,is_oos_gap,cagr_oos,1,1,MARGINAL_FULL
T1_M1_28_S1_defensive,1,28,S1,M1,defensive,10Y real yield,0.35406367495597957,0.36895406199288416,-0.014890387036904595,0.13490600679239217,0.31950509801781,-0.2191576681635874,-0.049448963975074145,0.16970870418851325,0.9209960384608966,0.9442167047916198,-0.023220666330723172,-0.5549930430171786,-0.6308742786041249,0.07588123558694637,-0.030571323933524908,0.1600767266136327,-0.1906480505471576,0.0,0.10270304911622277,-0.10270304911622277,58.992202243656955,118.55881736213043,-59.56661511847347,1.141214888975988,0.922425020804485,0.21878986817150314,0.4378653027285014,0.5257857915346811,-0.0879204888061797,maxdd,cagr_oos|worst10y|p10_5y|is_oos_gap,1,4,MARGINAL,maxdd,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_RELAXED,maxdd|wfe,worst10y|p10_5y|is_oos_gap|ci95_lo,2,4,MARGINAL_FULL
T1_M1_28_S1_procyclical,1,28,S1,M1,procyclical,10Y real yield,0.2050777668948911,0.36895406199288416,-0.16387629509799306,0.24879987254763258,0.31950509801781,0.04372210565274148,-0.049448963975074145,-0.005726858322332662,0.9594462182846919,0.9442167047916198,0.015229513493072111,-0.6308742786041254,-0.6308742786041249,-4.440892098500626e-16,0.09031220244372729,0.1600767266136327,-0.06976452416990542,0.06665487601125406,0.10270304911622277,-0.03604817310496872,65.54050901656532,118.55881736213043,-53.0183083455651,0.9497088101193994,0.922425020804485,0.027283789314914486,0.515636387168096,0.5257857915346811,-0.010149404366585069,is_oos_gap,cagr_oos|worst10y|p10_5y,1,3,MARGINAL,is_oos_gap,cagr_oos|worst10y|p10_5y,1,3,MARGINAL_RELAXED,is_oos_gap,cagr_oos|worst10y|p10_5y|wfe,1,4,MARGINAL_FULL
T1_M2_28_S1_defensive,1,28,S1,M2,defensive,10Y real yield,0.38213327217480075,0.36895406199288416,0.01317921018191659,0.21824009444116088,0.31950509801781,-0.16389317773363987,-0.049448963975074145,0.11444421375856573,0.9146468107269167,0.9442167047916198,-0.029569894064703117,-0.6302940132628148,-0.6308742786041249,0.000580265341310171,-0.0006518652706676287,0.1600767266136327,-0.16072859188430033,0.05778507152124863,0.10270304911622277,-0.044917977594974144,99.50745701404907,118.55881736213043,-19.05136034808136,1.0058909487130705,0.922425020804485,0.08346592790858554,0.46574943288004433,0.5257857915346811,-0.060036358654636746,cagr_oos,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL,cagr_oos,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_RELAXED,cagr_oos|wfe,worst10y|p10_5y|is_oos_gap|ci95_lo,2,4,MARGINAL_FULL
T1_M2_28_S1_procyclical,1,28,S1,M2,procyclical,10Y real yield,0.3150329629417603,0.36895406199288416,-0.053921099051123855,0.3336108996514737,0.31950509801781,0.018577936709713416,-0.049448963975074145,-0.03087102726536073,0.9696031000359329,0.9442167047916198,0.025386395244313076,-0.6870137715864721,-0.6308742786041249,-0.05613949298234722,0.12405537886839069,0.1600767266136327,-0.036021347745242016,0.0868909513397611,0.10270304911622277,-0.01581209777646167,128.09407108408473,118.55881736213043,9.535253721954305,0.9297620450730649,0.922425020804485,0.007337024268579961,0.5349859446030552,0.5257857915346811,0.009200153068374073,is_oos_gap,cagr_oos|maxdd|worst10y|p10_5y,1,4,MARGINAL,is_oos_gap,cagr_oos|worst10y,1,2,MARGINAL_RELAXED,is_oos_gap,cagr_oos|worst10y|wfe,1,3,MARGINAL_FULL
T1_M1_28_S2_defensive,1,28,S2,M1,defensive,10Y real yield,0.3279312115212236,0.3423408795785974,-0.014409668057373759,0.11948188551306527,0.28975219670723273,-0.20844932600815835,-0.052588682871364645,0.1558606431367937,0.9638591274174876,0.9899685484027655,-0.02610942098527791,-0.4376071393495017,-0.5181849703181018,0.08057783096860016,-0.030073344876685004,0.15932573272697081,-0.18939907760365582,0.0,0.11867000388796023,-0.11867000388796023,59.08793772279304,119.36299538687356,-60.27505766408052,1.1312692962005606,0.920915242156969,0.21035405404359164,0.4932734144931556,0.5976195528092223,-0.1043461383160667,maxdd,cagr_oos|worst10y|p10_5y|is_oos_gap,1,4,MARGINAL,maxdd,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_RELAXED,maxdd|wfe,worst10y|p10_5y|is_oos_gap|ci95_lo,2,4,MARGINAL_FULL
T1_M1_28_S2_procyclical,1,28,S2,M1,procyclical,10Y real yield,0.18462592190850247,0.3423408795785974,-0.1577149576700949,0.2251217783166597,0.28975219670723273,0.04049585640815723,-0.052588682871364645,-0.012092826463207418,1.0043898030959828,0.9899685484027655,0.014421254693217311,-0.5010959119781164,-0.5181849703181018,0.01708905833998542,0.08091726135072186,0.15932573272697081,-0.07840847137624896,0.07324727649397333,0.11867000388796023,-0.045422727393986895,66.24895156217237,119.36299538687356,-53.1140438247012,0.9424218673810674,0.920915242156969,0.021506625224098408,0.5875431710300012,0.5976195528092223,-0.0100763817792211,is_oos_gap,cagr_oos|worst10y|p10_5y,1,3,MARGINAL,is_oos_gap,cagr_oos|worst10y|p10_5y,1,3,MARGINAL_RELAXED,is_oos_gap,cagr_oos|worst10y|p10_5y|wfe,1,4,MARGINAL_FULL
T1_M2_28_S2_defensive,1,28,S2,M2,defensive,10Y real yield,0.359353551496735,0.3423408795785974,0.0170126719181376,0.19854280966342563,0.28975219670723273,-0.16081074183330935,-0.052588682871364645,0.1082220589619447,0.9580193953636892,0.9899685484027655,-0.031949153039076306,-0.5053391210717669,-0.5181849703181018,0.012845849246334917,0.005076712188413879,0.15932573272697081,-0.15424902053855694,0.06225393772108272,0.11867000388796023,-0.05641606616687751,99.77551635563012,119.36299538687356,-19.587479031243447,1.0057297427733978,0.920915242156969,0.08481450061642881,0.5338166831129929,0.5976195528092223,-0.06380286969622939,cagr_oos,sharpe|worst10y|p10_5y|is_oos_gap,1,4,MARGINAL,cagr_oos,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_RELAXED,cagr_oos|wfe,worst10y|p10_5y|is_oos_gap|ci95_lo,2,4,MARGINAL_FULL
T1_M2_28_S2_procyclical,1,28,S2,M2,procyclical,10Y real yield,0.2874194511993091,0.3423408795785974,-0.05492142837928826,0.30455370098704004,0.28975219670723273,0.017134249787730926,-0.052588682871364645,-0.03545443308363372,1.0174422280669035,0.9899685484027655,0.02747367966413805,-0.5544965238359688,-0.5181849703181018,-0.03631155351786697,0.11791875254580808,0.15932573272697081,-0.041406980181162734,0.10728606404643361,0.11867000388796023,-0.011383939841526622,129.03227877961837,119.36299538687356,9.669283392744802,0.9263775243658967,0.920915242156969,0.005462282208927749,0.6083011967557561,0.5976195528092223,0.010681643946533814,is_oos_gap,cagr_oos|worst10y|p10_5y,1,3,MARGINAL,is_oos_gap,cagr_oos|worst10y,1,2,MARGINAL_RELAXED,is_oos_gap,cagr_oos|worst10y|wfe,1,3,MARGINAL_FULL
T1_M1_28_S3_defensive,1,28,S3,M1,defensive,10Y real yield,0.21107705892884554,0.2111237540590425,-4.669513019694982e-05,0.06741931330482598,0.17563190540045204,-0.14365774562401956,-0.03549184865859045,0.10816589696542911,0.9065481398103212,0.9026733232043065,0.0038748166060147415,-0.2638423552037795,-0.3457269515654877,0.0818845963617082,-0.012100882762301923,0.08998175595938962,-0.10208263872169154,0.0,0.048150778386904576,-0.048150778386904576,30.980001048437828,68.73807401971064,-37.75807297127281,1.4283685513833748,1.023102865510121,0.40526568587325373,0.5733384569285834,0.6704755123961896,-0.0971370554676062,maxdd,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL,maxdd,worst10y|p10_5y|is_oos_gap,1,3,MARGINAL_RELAXED,maxdd|wfe,worst10y|p10_5y|is_oos_gap|ci95_lo,2,4,MARGINAL_FULL
T1_M1_28_S3_procyclical,1,28,S3,M1,procyclical,10Y real yield,0.1089486674181952,0.2111237540590425,-0.10217508664084729,0.13996170835927213,0.17563190540045204,0.03101304094107693,-0.03549184865859045,-0.004478807717513522,0.888315294574033,0.9026733232043065,-0.014358028630273467,-0.34572695156548794,-0.3457269515654877,-2.220446049250313e-16,0.04163816363267503,0.08998175595938962,-0.04834359232671459,0.03190296321478775,0.048150778386904576,-0.016247815172116827,40.51525477039212,68.73807401971064,-28.22281924931852,1.0288929568201295,1.023102865510121,0.005790091310008405,0.6440530687514276,0.6704755123961896,-0.026422443644761984,,cagr_oos|worst10y|p10_5y,0,3,FAIL,,cagr_oos|worst10y,0,2,FAIL_RELAXED,,cagr_oos|worst10y,0,2,FAIL_FULL
T1_M2_28_S3_defensive,1,28,S3,M2,defensive,10Y real yield,0.2328883396124779,0.2111237540590425,0.02176458555343541,0.1158520982598763,0.17563190540045204,-0.1170362413526016,-0.03549184865859045,0.08154439269401115,0.8953155011055274,0.9026733232043065,-0.00735782209877911,-0.3227316194280879,-0.3457269515654877,0.022995332137399793,0.026662016501610264,0.08998175595938962,-0.06331973945777936,0.024960189021144562,0.048150778386904576,-0.023190589365760014,54.090545711889284,68.73807401971064,-14.647528307821354,1.1517642806279351,1.023102865510121,0.12866141511781404,0.6235585470402418,0.6704755123961896,-0.046916965355947804,cagr_oos|maxdd,worst10y|p10_5y|is_oos_gap,2,3,MARGINAL,cagr_oos|maxdd,worst10y|p10_5y|is_oos_gap,2,3,MARGINAL_RELAXED,cagr_oos|maxdd|wfe,worst10y|p10_5y|is_oos_gap,3,3,MARGINAL_FULL
T1_M2_28_S3_procyclical,1,28,S3,M2,procyclical,10Y real yield,0.16766062825113437,0.2111237540590425,-0.04346312580790812,0.1883023854370982,0.17563190540045204,0.020641757185963838,-0.03549184865859045,-0.014850091472626614,0.9008960319594581,0.9026733232043065,-0.001777291244848378,-0.39079045140292246,-0.3457269515654877,-0.04506349983743474,0.06101378666301005,0.08998175595938962,-0.02896796929637957,0.044813922668451536,0.048150778386904576,-0.00333685571845304,71.93563902285595,68.73807401971064,3.197565003145314,1.0136635274322074,1.023102865510121,-0.00943933807791364,0.6655157134085787,0.6704755123961896,-0.004959798987610897,is_oos_gap,cagr_oos|worst10y,1,2,MARGINAL,is_oos_gap,cagr_oos|worst10y,1,2,MARGINAL_RELAXED,is_oos_gap,cagr_oos|worst10y,1,2,MARGINAL_FULL
T1_M1_41_S1_defensive,1,41,S1,M1,defensive,DXY,-0.01876321043978102,0.36895406199288416,-0.3877172724326652,0.3040855870554149,0.31950509801781,0.3228487974951959,-0.049448963975074145,0.27339983352012176,-0.15458278989606616,0.9442167047916198,-1.098799494687686,-0.6308742786041249,-0.6308742786041249,0.0,-0.044027573595989744,0.1600767266136327,-0.20410430020962245,-0.021892459751891292,0.10270304911622277,-0.12459550886811406,24.24022331725729,118.55881736213043,-94.31859404487314,0.9856468614462789,0.922425020804485,0.06322184064179392,0.4512598261721219,0.5257857915346811,-0.07452596536255918,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL_RELAXED,wfe,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap|ci95_lo,1,6,MARGINAL_FULL
