pattern_id,signal,strategy,method,direction,cand_cagr_oos,base_cagr_oos,cagr_oos_diff,cand_cagr_is,base_cagr_is,cand_is_oos_gap,base_is_oos_gap,is_oos_gap_diff,cand_sharpe_oos,base_sharpe_oos,sharpe_diff,cand_maxdd,base_maxdd,maxdd_diff,cand_worst10y,base_worst10y,worst10y_diff,cand_p10_5y,base_p10_5y,p10_5y_diff,cand_trades_yr,base_trades_yr,trades_yr_diff,cand_wfe,base_wfe,wfe_diff,cand_ci95_lo,base_ci95_lo,ci95_lo_diff,improved_axes_full,degraded_axes_full,n_improved_full,n_degraded_full,judgment_full
G3_nasdaq_mom63_S3_M4_reverse,nasdaq_mom63,S3,M4,reverse,0.13724337245128182,0.2111237540590425,-0.07388038160776067,0.1693153104576386,0.17563190540045204,0.03207193800635677,-0.03549184865859045,-0.003419910652233682,0.598270494403874,0.9026733232043065,-0.30440282880043246,-0.5522551187193576,-0.3457269515654877,-0.2065281671538699,0.0023369873412850684,0.08998175595938962,-0.08764476861810455,-0.003476589624642327,0.048150778386904576,-0.0516273680115469,69.5805462361082,68.73807401971064,0.8424722163975673,0.8887255483243788,1.023102865510121,-0.1343773171857423,0.36476090442072134,0.6704755123961896,-0.3057146079754683,,cagr_oos|sharpe|maxdd|worst10y|p10_5y|wfe|ci95_lo,0,7,FAIL_FULL
G3_nasdaq_mom63_S3_M5_stop_only,nasdaq_mom63,S3,M5,stop_only,0.1656582954915975,0.2111237540590425,-0.045465458567444994,0.11154193137631352,0.17563190540045204,-0.05411636411528398,-0.03549184865859045,0.018624515456693524,1.0239257587754305,0.9026733232043065,0.12125243557112397,-0.29132364285347423,-0.3457269515654877,0.05440330871201349,0.05636105525855983,0.08998175595938962,-0.033620700700829786,0.047857110064555106,0.048150778386904576,-0.00029366832234947043,28.012201195219124,68.73807401971064,-40.72587282449152,1.1472824858862873,1.023102865510121,0.12417962037616626,0.709697947316412,0.6704755123961896,0.03922243492022237,sharpe|maxdd|wfe,cagr_oos|worst10y,3,2,MARGINAL_FULL
G3_nasdaq_mom63_S3_M5_filter_entry,nasdaq_mom63,S3,M5,filter_entry,0.16409915146409748,0.2111237540590425,-0.04702460259494501,0.13899973963611378,0.17563190540045204,-0.025099411827983698,-0.03549184865859045,-0.010392436830606755,0.7912758339355962,0.9026733232043065,-0.11139748926871029,-0.45855481602713044,-0.3457269515654877,-0.11282786446164272,0.0327345241565693,0.08998175595938962,-0.05724723180282032,0.024250243608849417,0.048150778386904576,-0.02390053477805516,24.776342000419376,68.73807401971064,-43.96173201929126,0.9871762098019824,1.023102865510121,-0.03592665570813869,0.5233170810121752,0.6704755123961896,-0.1471584313840144,is_oos_gap,cagr_oos|sharpe|maxdd|worst10y|p10_5y|ci95_lo,1,6,MARGINAL_FULL
G3_nasdaq_mom63_S3_M6_defensive,nasdaq_mom63,S3,M6,defensive,0.19831702887322744,0.2111237540590425,-0.012806725185815049,0.161985575057088,0.17563190540045204,-0.03633145381613945,-0.03549184865859045,0.0008396051575489949,0.951037540210689,0.9026733232043065,0.04836421700638249,-0.28740320197087144,-0.3457269515654877,0.05832374959461628,0.09277593563378095,0.08998175595938962,0.0027941796743913283,0.05212489227373864,0.048150778386904576,0.003974113886834066,59.20282029775635,68.73807401971064,-9.535253721954291,1.0440429997755114,1.023102865510121,0.02094013426539032,0.7237526323710444,0.6704755123961896,0.053277119974854736,sharpe|maxdd|ci95_lo,,3,0,STANDARD_PASS_FULL
G3_nasdaq_mom63_S3_M6_procyclical,nasdaq_mom63,S3,M6,procyclical,0.22211215386267114,0.2111237540590425,0.010988399803628646,0.18845221688140534,0.17563190540045204,-0.03365993698126579,-0.03549184865859045,-0.0018319116773246602,0.8592681068548224,0.9026733232043065,-0.04340521634948413,-0.4003474798904675,-0.3457269515654877,-0.05462052832497977,0.08254688628336182,0.08998175595938962,-0.0074348696760278,0.04453248978082098,0.048150778386904576,-0.0036182886060835973,59.20282029775635,68.73807401971064,-9.535253721954291,1.0058181003297566,1.023102865510121,-0.01728476518036448,0.6216807944966937,0.6704755123961896,-0.048794717899495965,cagr_oos,,1,0,MARGINAL_FULL
G3_vix_mom21_S1_M1_defensive,vix_mom21,S1,M1,defensive,0.238350932495887,0.36895406199288416,-0.13060312949699715,0.20963968114625886,0.31950509801781,-0.028711251349628153,-0.049448963975074145,-0.020737712625445992,0.8259179850763523,0.9442167047916198,-0.11829871971526751,-0.6003575319426322,-0.6308742786041249,0.030516746661492733,0.01046287789159539,0.1600767266136327,-0.1496138487220373,0.021374116343307745,0.10270304911622277,-0.08132893277291503,72.39516932270917,118.55881736213043,-46.16364803942126,0.9248813500211153,0.922425020804485,0.002456329216630304,0.4030912538290059,0.5257857915346811,-0.12269453770567518,maxdd|is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|wfe|ci95_lo,2,6,MARGINAL_FULL
G3_vix_mom21_S1_M1_procyclical,vix_mom21,S1,M1,procyclical,0.26517082160922567,0.36895406199288416,-0.10378324038365849,0.23371544114226173,0.31950509801781,-0.031455380466963945,-0.049448963975074145,-0.0179935835081102,0.8568041326514463,0.9442167047916198,-0.0874125721401735,-0.6814108308615724,-0.6308742786041249,-0.050536552257447465,0.060964542894672125,0.1600767266136327,-0.09911218371896058,0.06683860994794552,0.10270304911622277,-0.03586443916827725,74.71196791780248,118.55881736213043,-43.846849444327944,0.9346307038761015,0.922425020804485,0.012205683071616513,0.5004016505229036,0.5257857915346811,-0.02538414101177744,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|wfe,1,5,MARGINAL_FULL
G3_vix_mom21_S1_M2_defensive,vix_mom21,S1,M2,defensive,0.34283532533612116,0.36895406199288416,-0.02611873665676301,0.28322619912614067,0.31950509801781,-0.05960912620998049,-0.049448963975074145,0.010160162234906345,0.9687350386727934,0.9442167047916198,0.024518333881173637,-0.5946032498563538,-0.6308742786041249,0.036271028747771106,0.1437358441343921,0.1600767266136327,-0.016340882479240593,0.1008612480363447,0.10270304911622277,-0.0018418010798780665,108.79379849024953,118.55881736213043,-9.765018871880898,0.9183819534534117,0.922425020804485,-0.004043067351073293,0.4974626980322482,0.5257857915346811,-0.028323093502432894,maxdd,cagr_oos|wfe,1,2,MARGINAL_FULL
G3_vix_mom21_S1_M2_procyclical,vix_mom21,S1,M2,procyclical,0.3296481774798088,0.36895406199288416,-0.03930588451307537,0.3013719054243551,0.31950509801781,-0.02827627205545369,-0.049448963975074145,-0.021172691919620457,0.8658955330848893,0.9442167047916198,-0.07832117170673047,-0.7274922822130263,-0.6308742786041249,-0.09661800360890138,0.10552923457278296,0.1600767266136327,-0.05454749204084974,0.07379245526085967,0.10270304911622277,-0.028910593855363098,114.53792723841477,118.55881736213043,-4.02089012371566,0.9325371115991384,0.922425020804485,0.010112090794653472,0.5045130550491222,0.5257857915346811,-0.02127273648555883,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|wfe,1,5,MARGINAL_FULL
G3_vix_mom21_S1_M4_vol_adj,vix_mom21,S1,M4,vol_adj,0.3007783420073038,0.36895406199288416,-0.06817571998558036,0.2841064886606328,0.31950509801781,-0.016671853346670984,-0.049448963975074145,-0.03277711062840316,0.8690744020825969,0.9442167047916198,-0.07514230270902289,-0.7280042225140604,-0.6308742786041249,-0.09712994390993546,0.0979801653261263,0.1600767266136327,-0.0620965612875064,0.07046776052725771,0.10270304911622277,-0.03223528858896506,113.31251310547285,118.55881736213043,-5.246304256657581,0.9339558336512935,0.922425020804485,0.011530812846808569,0.42075915577640877,0.5257857915346811,-0.10502663575827231,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|wfe|ci95_lo,1,6,MARGINAL_FULL
G3_vix_mom21_S1_M4_reverse,vix_mom21,S1,M4,reverse,0.14755092514592816,0.36895406199288416,-0.221403136846956,0.25303221341859916,0.31950509801781,0.105481288272671,-0.049448963975074145,0.05603232429759686,0.5457613653603528,0.9442167047916198,-0.398455339431267,-0.874184986125949,-0.6308742786041249,-0.24331070752182404,0.021589833133023095,0.1600767266136327,-0.1384868934806096,-0.015498390354736108,0.10270304911622277,-0.11820143947095887,112.06795187670372,118.55881736213043,-6.49086548542671,0.9680683266701589,0.922425020804485,0.04564330586567389,0.3817242690293752,0.5257857915346811,-0.1440615225053059,,cagr_oos|sharpe|maxdd|worst10y|p10_5y|is_oos_gap|ci95_lo,0,7,FAIL_FULL
G3_vix_mom21_S1_M5_stop_only,vix_mom21,S1,M5,stop_only,0.31723675134682106,0.36895406199288416,-0.05171731064606311,0.2517224771514246,0.31950509801781,-0.06551427419539646,-0.049448963975074145,0.016065310220322315,0.9359310698832765,0.9442167047916198,-0.008285634908343331,-0.6501061164432218,-0.6308742786041249,-0.019231837839096877,0.12311108733931353,0.1600767266136327,-0.03696563927431917,0.08148946065449011,0.10270304911622277,-0.021213588461732658,40.9364908785909,118.55881736213043,-77.62232648353952,0.9167241105828329,0.922425020804485,-0.005700910221652089,0.4418775620123614,0.5257857915346811,-0.08390822952231969,,cagr_oos|worst10y|p10_5y|wfe|ci95_lo,0,5,FAIL_FULL
G3_vix_mom21_S1_M5_filter_entry,vix_mom21,S1,M5,filter_entry,0.14167529119611144,0.36895406199288416,-0.22727877079677272,0.13199977713485067,0.31950509801781,-0.00967551406126077,-0.049448963975074145,-0.039773449913813375,0.584937126435306,0.9442167047916198,-0.35927957835631374,-0.7738134544155875,-0.6308742786041249,-0.14293917581146254,-0.05533311962517129,0.1600767266136327,-0.215409846238804,-0.03407729574292857,0.10270304911622277,-0.13678034485915136,74.38646728873978,118.55881736213043,-44.172350073390646,0.9542565344356969,0.922425020804485,0.03183151363121195,0.3049367468393792,0.5257857915346811,-0.22084904469530187,is_oos_gap,cagr_oos|sharpe|maxdd|worst10y|p10_5y|ci95_lo,1,6,MARGINAL_FULL
G3_vix_mom21_S1_M6_defensive,vix_mom21,S1,M6,defensive,0.37016208983646903,0.36895406199288416,0.001208027843584869,0.3143489822104111,0.31950509801781,-0.055813107626057956,-0.049448963975074145,0.006364143650983811,0.9684717685929104,0.9442167047916198,0.02425506380129061,-0.5779136818686977,-0.6308742786041249,0.05296059673542719,0.16288097418722258,0.1600767266136327,0.0028042475735898797,0.11382231253695237,0.10270304911622277,0.011119263420729594,110.00006552736423,118.55881736213043,-8.558751834766198,0.9198074995165156,0.922425020804485,-0.0026175212879693266,0.5281700666327356,0.5257857915346811,0.0023842750980545002,maxdd|p10_5y,wfe,2,1,MARGINAL_FULL
G3_vix_mom21_S1_M6_procyclical,vix_mom21,S1,M6,procyclical,0.3633369046686741,0.36895406199288416,-0.005617157324210087,0.32275473270474375,0.31950509801781,-0.040582171963930325,-0.049448963975074145,-0.00886679201114382,0.9101986839302311,0.9442167047916198,-0.03401802086138872,-0.6993490660943854,-0.6308742786041249,-0.06847478749026048,0.13906286946827096,0.1600767266136327,-0.021013857145361747,0.09161186758136752,0.10270304911622277,-0.011091181534855249,110.00006552736423,118.55881736213043,-8.558751834766198,0.9262864194168721,0.922425020804485,0.0038613986123871014,0.5164992495148932,0.5257857915346811,-0.009286542019787847,is_oos_gap,worst10y|wfe,1,2,MARGINAL_FULL
G3_vix_mom21_S2_M1_defensive,vix_mom21,S2,M1,defensive,0.20583863929161672,0.3423408795785974,-0.13650224028698066,0.19353199403335974,0.28975219670723273,-0.012306645258256976,-0.052588682871364645,-0.04028203761310767,0.809620357326028,0.9899685484027655,-0.1803481910767375,-0.49252864376484773,-0.5181849703181018,0.025656326553254116,0.030663484401266317,0.15932573272697081,-0.1286622483257045,0.03815130405450873,0.11867000388796023,-0.0805186998334515,72.52919899349969,119.36299538687356,-46.83379639337387,0.9273409214790097,0.920915242156969,0.006425679322040745,0.4496866509705758,0.5976195528092223,-0.1479329018386465,maxdd|is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|wfe|ci95_lo,2,6,MARGINAL_FULL
G3_vix_mom21_S2_M1_procyclical,vix_mom21,S2,M1,procyclical,0.2505283074548261,0.3423408795785974,-0.09181257212377125,0.2120676777242012,0.28975219670723273,-0.03846062973062492,-0.052588682871364645,-0.014128053140739727,0.9154047118108947,0.9899685484027655,-0.07456383659187082,-0.5549015116524565,-0.5181849703181018,-0.036716541334354647,0.07306841474305248,0.15932573272697081,-0.08625731798391834,0.0788752468000685,0.11867000388796023,-0.039794757087891736,74.82685049276579,119.36299538687356,-44.53614489410778,0.9297861791078099,0.920915242156969,0.008870936950840957,0.5694045878614052,0.5976195528092223,-0.028214964947817056,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|wfe,1,5,MARGINAL_FULL
G3_vix_mom21_S2_M2_defensive,vix_mom21,S2,M2,defensive,0.29942371545918056,0.3423408795785974,-0.04291716411941682,0.25748681237231286,0.28975219670723273,-0.041936903086867705,-0.052588682871364645,-0.01065177978449694,0.9654559483148248,0.9899685484027655,-0.02451260008794065,-0.49608240437053375,-0.5181849703181018,0.022102565947568098,0.13340261925154495,0.15932573272697081,-0.025923113475425863,0.11043460486458216,0.11867000388796023,-0.008235399023378068,109.08100492765779,119.36299538687356,-10.281990459215777,0.921942210398141,0.920915242156969,0.0010269682411719883,0.5581552587624957,0.5976195528092223,-0.03946429404672658,maxdd|is_oos_gap,cagr_oos|worst10y|wfe,2,3,MARGINAL_FULL
G3_vix_mom21_S2_M2_procyclical,vix_mom21,S2,M2,procyclical,0.31978516020106573,0.3423408795785974,-0.022555719377531647,0.27407423029712175,0.28975219670723273,-0.045710929903943986,-0.052588682871364645,-0.006877752967420658,0.9339896151473284,0.9899685484027655,-0.055978933255437124,-0.5990953991207612,-0.5181849703181018,-0.0809104288026593,0.11491481569705941,0.15932573272697081,-0.0444109170299114,0.09183346049572147,0.11867000388796023,-0.02683654339223876,116.1079890962466,119.36299538687356,-3.255006290626966,0.9264199153916588,0.920915242156969,0.005504673234689839,0.5782697493938084,0.5976195528092223,-0.019349803415413924,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|wfe,1,5,MARGINAL_FULL
G3_vix_mom21_S2_M4_vol_adj,vix_mom21,S2,M4,vol_adj,0.2663431412200794,0.3423408795785974,-0.07599773835851797,0.2648551891854156,0.28975219670723273,-0.0014879520346637864,-0.052588682871364645,-0.05110073083670086,0.8850449087304715,0.9899685484027655,-0.10492363967229401,-0.599012939972972,-0.5181849703181018,-0.08082796965487016,0.10050929967700895,0.15932573272697081,-0.05881643304996187,0.09721456897197726,0.11867000388796023,-0.021455434915982965,113.88692598028938,119.36299538687356,-5.4760694065841875,0.9328518321226733,0.920915242156969,0.011936589965704347,0.49320631919226215,0.5976195528092223,-0.10441323361696014,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|wfe|ci95_lo,1,6,MARGINAL_FULL
G3_vix_mom21_S2_M4_reverse,vix_mom21,S2,M4,reverse,0.17390109661957576,0.3423408795785974,-0.16843978295902162,0.2370096027576587,0.28975219670723273,0.06310850613808294,-0.052588682871364645,0.010519823266718298,0.6357068249089124,0.9899685484027655,-0.3542617234938531,-0.7574648673685147,-0.5181849703181018,-0.23927989705041286,0.07015437473616304,0.15932573272697081,-0.08917135799080778,0.03631934983407144,0.11867000388796023,-0.08235065405388879,112.39345250576642,119.36299538687356,-6.969542881107145,0.9510179197192189,0.920915242156969,0.030102677562249935,0.46061674323411833,0.5976195528092223,-0.13700280957510397,,cagr_oos|sharpe|maxdd|worst10y|p10_5y|ci95_lo,0,6,FAIL_FULL
G3_vix_mom21_S2_M5_stop_only,vix_mom21,S2,M5,stop_only,0.2726027038416279,0.3423408795785974,-0.0697381757369695,0.23103563507853386,0.28975219670723273,-0.04156706876309402,-0.052588682871364645,-0.011021614108270628,0.9228212243091345,0.9899685484027655,-0.067147324093631,-0.5335126674912904,-0.5181849703181018,-0.015327697173188604,0.13940428185612608,0.15932573272697081,-0.019921450870844737,0.10029956254333573,0.11867000388796023,-0.018370441344624497,40.95563797441812,119.36299538687356,-78.40735741245544,0.9184165440801307,0.920915242156969,-0.002498698076838224,0.49838698631425976,0.5976195528092223,-0.09923256649496254,is_oos_gap,cagr_oos|sharpe|wfe|ci95_lo,1,4,MARGINAL_FULL
G3_vix_mom21_S2_M5_filter_entry,vix_mom21,S2,M5,filter_entry,0.1456947044223773,0.3423408795785974,-0.19664617515622007,0.12655368866718986,0.28975219670723273,-0.01914101575518745,-0.052588682871364645,-0.03344766711617719,0.6522706178751299,0.9899685484027655,-0.33769793052763564,-0.64173230695616,-0.5181849703181018,-0.12354733663805817,-0.020864932053155982,0.15932573272697081,-0.1801906647801268,-0.0016943434952020994,0.11867000388796023,-0.12036434738316233,74.23329052212205,119.36299538687356,-45.12970486475152,0.9342083254712022,0.920915242156969,0.01329308331423329,0.3618498626975056,0.5976195528092223,-0.23576969011171672,is_oos_gap,cagr_oos|sharpe|maxdd|worst10y|p10_5y|wfe|ci95_lo,1,7,MARGINAL_FULL
G3_vix_mom21_S2_M6_defensive,vix_mom21,S2,M6,defensive,0.33630790609026673,0.3423408795785974,-0.006032973488330651,0.28475404418839245,0.28975219670723273,-0.051553861901874276,-0.052588682871364645,-0.0010348209694903687,0.9996015626503506,0.9899685484027655,0.009633014247585114,-0.5128776643763624,-0.5181849703181018,0.005307305941739449,0.15368271295074565,0.15932573272697081,-0.005643019776225167,0.12883190342015283,0.11867000388796023,0.010161899532192598,109.9617713357098,119.36299538687356,-9.401224051163766,0.9205418245741404,0.920915242156969,-0.0003734175828286057,0.5976525418691808,0.5976195528092223,3.2989059958521416e-05,p10_5y,wfe,1,1,MARGINAL_FULL
G3_vix_mom21_S2_M6_procyclical,vix_mom21,S2,M6,procyclical,0.3455832009968207,0.3423408795785974,0.0032423214182233373,0.2936574666283369,0.28975219670723273,-0.0519257343684838,-0.052588682871364645,-0.0006629485028808446,0.9685477961995571,0.9899685484027655,-0.021420752203208382,-0.5671787594426452,-0.5181849703181018,-0.04899378912454333,0.14546299034352583,0.15932573272697081,-0.013862742383444981,0.10972185662196798,0.11867000388796023,-0.008948147265992246,109.9617713357098,119.36299538687356,-9.401224051163766,0.9222645916191248,0.920915242156969,0.0013493494621558133,0.5896984074225671,0.5976195528092223,-0.007921145386655226,,wfe,0,1,FAIL_FULL
G3_vix_mom21_S3_M1_defensive,vix_mom21,S3,M1,defensive,0.14976631345893088,0.2111237540590425,-0.06135744060011161,0.11658314379460188,0.17563190540045204,-0.03318316966432899,-0.03549184865859045,-0.0023086789942614594,0.8661594314410946,0.9026733232043065,-0.03651389176321185,-0.34717807648200805,-0.3457269515654877,-0.00145112491652033,0.03761963518948064,0.08998175595938962,-0.05236212076990898,0.02554043337616951,0.048150778386904576,-0.022610345010735066,42.67887659886769,68.73807401971064,-26.05919742084295,1.0240936473351825,1.023102865510121,0.0009907818250614042,0.5146409020669538,0.6704755123961896,-0.15583461032923585,,cagr_oos|worst10y|p10_5y|ci95_lo,0,4,FAIL_FULL
G3_vix_mom21_S3_M1_procyclical,vix_mom21,S3,M1,procyclical,0.16117472795191112,0.2111237540590425,-0.04994902610713137,0.135791558362355,0.17563190540045204,-0.02538316958955611,-0.03549184865859045,-0.010108679069034343,0.8616768009031004,0.9026733232043065,-0.040996522301206095,-0.28274416758023735,-0.3457269515654877,0.06298278398525037,0.04919757830436322,0.08998175595938962,-0.0407841776550264,0.028652419483264868,0.048150778386904576,-0.01949835890363971,48.78680016775005,68.73807401971064,-19.951273851960586,1.0291016999937128,1.023102865510121,0.005998834483591731,0.6753234749169033,0.6704755123961896,0.004847962520713622,maxdd|is_oos_gap,cagr_oos|worst10y,2,2,MARGINAL_FULL
G3_vix_mom21_S3_M2_defensive,vix_mom21,S3,M2,defensive,0.20133099286169087,0.2111237540590425,-0.009792761197351618,0.15482794156668134,0.17563190540045204,-0.046503051295009534,-0.03549184865859045,0.011011202636419082,0.9655070504730972,0.9026733232043065,0.06283372726879066,-0.3111734539797142,-0.3457269515654877,0.03455349758577353,0.07282199549631341,0.08998175595938962,-0.017159760463076212,0.05986681002066763,0.048150778386904576,0.01171603163376305,64.62144841685888,68.73807401971064,-4.116625602851755,1.0276003608916677,1.023102865510121,0.004497495381546646,0.6436495081920284,0.6704755123961896,-0.026826004204161258,sharpe|maxdd|p10_5y,,3,0,STANDARD_PASS_FULL
G3_vix_mom21_S3_M2_procyclical,vix_mom21,S3,M2,procyclical,0.1930221798944909,0.2111237540590425,-0.018101574164551604,0.1692768701911045,0.17563190540045204,-0.023745309703386397,-0.03549184865859045,-0.011746538955204056,0.8216247469471881,0.9026733232043065,-0.08104857625711837,-0.3651072981593605,-0.3457269515654877,-0.019380346593872777,0.07520020659962268,0.08998175595938962,-0.014781549359766943,0.033587343720211306,0.048150778386904576,-0.01456343466669327,71.61013839379325,68.73807401971064,2.872064374082612,1.031729045467309,1.023102865510121,0.00862617995718784,0.6511795895768175,0.6704755123961896,-0.01929592281937209,is_oos_gap,sharpe,1,1,MARGINAL_FULL
G3_vix_mom21_S3_M4_vol_adj,vix_mom21,S3,M4,vol_adj,0.1745735187178732,0.2111237540590425,-0.0365502353411693,0.15260056915679265,0.17563190540045204,-0.021972949561080535,-0.03549184865859045,-0.013518899097509918,0.8735703183973483,0.9026733232043065,-0.029103004806958155,-0.4830432923949537,-0.3457269515654877,-0.13731634082946598,0.025358012210423775,0.08998175595938962,-0.06462374374896585,0.026590874174904664,0.048150778386904576,-0.021559904211999912,70.53790102746908,68.73807401971064,1.799827007758438,1.0261131126732488,1.023102865510121,0.0030102471631276995,0.531615822487688,0.6704755123961896,-0.13885968990850162,is_oos_gap,cagr_oos|maxdd|worst10y|p10_5y|ci95_lo,1,5,MARGINAL_FULL
G3_vix_mom21_S3_M4_reverse,vix_mom21,S3,M4,reverse,0.1090708128452067,0.2111237540590425,-0.10205294121383579,0.14635330938036417,0.17563190540045204,0.03728249653515747,-0.03549184865859045,0.0017906478765670197,0.5613629642130726,0.9026733232043065,-0.34131035899123385,-0.4484463527460505,-0.3457269515654877,-0.10271940118056277,0.03502076513163166,0.08998175595938962,-0.05496099082775796,0.003133780538235872,0.048150778386904576,-0.0450169978486687,70.48045973998742,68.73807401971064,1.7423857202767863,1.02292699163354,1.023102865510121,-0.00017587387658113407,0.4955186424428188,0.6704755123961896,-0.17495686995337084,,cagr_oos|sharpe|maxdd|worst10y|p10_5y|ci95_lo,0,6,FAIL_FULL
G3_vix_mom21_S3_M5_stop_only,vix_mom21,S3,M5,stop_only,0.19644591653993126,0.2111237540590425,-0.014677837519111225,0.14162717620065313,0.17563190540045204,-0.05481874033927814,-0.03549184865859045,0.019326891680687686,0.9875216758320616,0.9026733232043065,0.08484835262775514,-0.3707135406661648,-0.3457269515654877,-0.02498658910067708,0.06910899059739317,0.08998175595938962,-0.020872765361996448,0.044682402723177715,0.048150778386904576,-0.003468375663726861,19.989568043615016,68.73807401971064,-48.74850597609562,1.0128391508611339,1.023102865510121,-0.010263714648987232,0.5896514830211821,0.6704755123961896,-0.08082402937500754,sharpe,worst10y|ci95_lo,1,2,MARGINAL_FULL
G3_vix_mom21_S3_M5_filter_entry,vix_mom21,S3,M5,filter_entry,0.10494559679341453,0.2111237540590425,-0.10617815726562796,0.09212760321314661,0.17563190540045204,-0.012817993580267917,-0.03549184865859045,-0.022673855078322536,0.6555078134855765,0.9026733232043065,-0.24716550971872997,-0.3865223071713709,-0.3457269515654877,-0.04079535560588321,-0.0030617519863450626,0.08998175595938962,-0.09304350794573468,0.004569772238428449,0.048150778386904576,-0.043581006148476126,48.42300534703292,68.73807401971064,-20.315068672677718,1.052051001396005,1.023102865510121,0.028948135885883852,0.4923265272023289,0.6704755123961896,-0.17814898519386074,is_oos_gap,cagr_oos|sharpe|worst10y|p10_5y|ci95_lo,1,5,MARGINAL_FULL
G3_vix_mom21_S3_M6_defensive,vix_mom21,S3,M6,defensive,0.21155699898678493,0.2111237540590425,0.0004332449277424377,0.17177053389278596,0.17563190540045204,-0.03978646509399897,-0.03549184865859045,0.004294616435408516,0.9342145560332531,0.9026733232043065,0.03154123282894661,-0.32226826979339185,-0.3457269515654877,0.02345868177209587,0.08848176844517774,0.08998175595938962,-0.0014999875142118757,0.0598349019046597,0.048150778386904576,0.011684123517755121,66.57445219123507,68.73807401971064,-2.16362182847557,1.0236156162329684,1.023102865510121,0.0005127507228472883,0.6746387496599714,0.6704755123961896,0.0041632372637817605,sharpe|maxdd|p10_5y,,3,0,STANDARD_PASS_FULL
G3_vix_mom21_S3_M6_procyclical,vix_mom21,S3,M6,procyclical,0.20934430142724203,0.2111237540590425,-0.00177945263180046,0.17903205968938707,0.17563190540045204,-0.03031224173785496,-0.03549184865859045,-0.005179606920735491,0.861513136271786,0.9026733232043065,-0.04116018693252044,-0.3690982458169142,-0.3457269515654877,-0.023371294251426478,0.08991489639204397,0.08998175595938962,-6.685956734564513e-05,0.04085434255265987,0.048150778386904576,-0.007296435834244705,66.57445219123507,68.73807401971064,-2.16362182847557,1.0254770639426696,1.023102865510121,0.002374198432548491,0.6580406255655138,0.6704755123961896,-0.01243488683067584,is_oos_gap,,1,0,MARGINAL_FULL
